baseline_count_mean,baseline_ms_mean,baseline_sec_mean,case_name,delta_ms_mg_minus_baseline,measurement_mode,metric,mg_count_mean,mg_ms_mean,mg_sec_mean,profile,speedup_baseline_over_mg
1.0,322.1397,0.32213970000000003,Base_Eastern_Interconnect_515GW,18.898999999999944,operators,CUDA.analyze.cudss32.analysis.total_sec,1.0,341.03869999999995,0.3410387,cuda_edge,0.9445840017569855
1.0,1.8458,0.0018458,Base_Eastern_Interconnect_515GW,0.28319999999999973,operators,CUDA.analyze.cudss32.setup.total_sec,1.0,2.129,0.002129,cuda_edge,0.8669798027242838
1.0,3.6362,0.0036362,Base_Eastern_Interconnect_515GW,6.282,operators,CUDA.solve.factorization32.total_sec,1.0,9.9182,0.0099182,cuda_edge,0.36661894295335845
4.6,16.1468,0.0161468,Base_Eastern_Interconnect_515GW,28.782900000000005,operators,CUDA.solve.refactorization32.total_sec,4.7,44.929700000000004,0.0449297,cuda_edge,0.35937920796266165
5.6,3.2763000000000004,0.0032763000000000002,Base_Eastern_Interconnect_515GW,-0.004000000000000097,operators,CUDA.solve.rhsPrepare.total_sec,5.7,3.2723,0.0032723,cuda_edge,1.0012223818109587
5.6,5.7386,0.0057386,Base_Eastern_Interconnect_515GW,6.573799999999999,operators,CUDA.solve.solve32.total_sec,5.7,12.3124,0.0123124,cuda_edge,0.466082973262727
1.0,29.414099999999998,0.0294141,Base_Eastern_Interconnect_515GW,0.03980000000000303,operators,NR.analyze.jacobian_builder.total_sec,1.0,29.4539,0.0294539,cuda_edge,0.9986487358210626
1.0,323.9914,0.3239914,Base_Eastern_Interconnect_515GW,19.1828,operators,NR.analyze.linear_solve.total_sec,1.0,343.1742,0.3431742,cuda_edge,0.9441018584730437
1.0,6.912,0.006912,Base_Eastern_Interconnect_515GW,-0.0863999999999995,operators,NR.analyze.storage_prepare.total_sec,1.0,6.8256000000000006,0.0068256,cuda_edge,1.0126582278481011
1.0,360.323,0.360323,Base_Eastern_Interconnect_515GW,19.137299999999968,operators,NR.analyze.total.total_sec,1.0,379.46029999999996,0.3794603,cuda_edge,0.9495670561584441
5.6,0.4535,0.0004535,Base_Eastern_Interconnect_515GW,0.010499999999999985,operators,NR.iteration.jacobian.total_sec,5.7,0.464,0.000464,cuda_edge,0.9773706896551725
