CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,mg_device_indices,mg_enabled,pq,profile,profile_label,pv,repeat_idx,solve_sec,source_profile,success,variant
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012723,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013677,4.778648545793e-11,cuda_mixed_edge,4,edge_based,0.03058561718992,end2end,,False,444,cuda_edge,CUDA mixed edge,55,1,0.000954,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012527,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013503,5.84793718838e-11,cuda_mixed_edge,4,edge_based,0.03058561718997,end2end,,False,444,cuda_edge,CUDA mixed edge,55,2,0.000976,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012535,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013486,9.238491230563e-11,cuda_mixed_edge,4,edge_based,0.03058561719009,end2end,,False,444,cuda_edge,CUDA mixed edge,55,3,0.00095,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012558,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013504,7.326673286066e-11,cuda_mixed_edge,4,edge_based,0.03058561719008,end2end,,False,444,cuda_edge,CUDA mixed edge,55,4,0.000946,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012525,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.01348,5.890575889525e-11,cuda_mixed_edge,4,edge_based,0.03058561718986,end2end,,False,444,cuda_edge,CUDA mixed edge,55,5,0.000955,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012531,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013487,5.045423172717e-11,cuda_mixed_edge,4,edge_based,0.03058561719002,end2end,,False,444,cuda_edge,CUDA mixed edge,55,6,0.000955,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012536,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.0135,5.840991120239e-11,cuda_mixed_edge,4,edge_based,0.03058561718993,end2end,,False,444,cuda_edge,CUDA mixed edge,55,7,0.000963,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012569,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013525,5.802654392782e-11,cuda_mixed_edge,4,edge_based,0.03058561718986,end2end,,False,444,cuda_edge,CUDA mixed edge,55,8,0.000956,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012524,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013484,4.923615175858e-11,cuda_mixed_edge,4,edge_based,0.03058561718992,end2end,,False,444,cuda_edge,CUDA mixed edge,55,9,0.000959,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015591,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.016616,5.293228327163e-12,cuda_mixed_edge,3,edge_based,6.383030319313e-05,end2end,,False,805,cuda_edge,CUDA mixed edge,187,0,0.001024,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01513,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.016126,8.900871800438e-12,cuda_mixed_edge,3,edge_based,6.383030324573e-05,end2end,,False,805,cuda_edge,CUDA mixed edge,187,1,0.000995,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01512,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.016117,9.2229946202e-12,cuda_mixed_edge,3,edge_based,6.383030324298e-05,end2end,,False,805,cuda_edge,CUDA mixed edge,187,2,0.000997,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015125,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.016114,5.748501249549e-12,cuda_mixed_edge,3,edge_based,6.383030326738e-05,end2end,,False,805,cuda_edge,CUDA mixed edge,187,3,0.000988,cuda_mixed_edge,True,baseline
