==PROF== Connected to process 54752 (/tmp/custom_linear_solver_cudss_profile/cudss_run)
==PROF== Disconnected from process 54752
==WARNING== No NVTX state will be printed as --nvtx option is not supported together with --csv option and --print-summary per-kernel/per-gpu option.

"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"54752","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(1, 1, 1)","0","8.6","2","GPU Speed Of Light Throughput","DRAM Frequency","hz","9373737373.74","9387755102.04","9380746237.89"
"54752","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(1, 1, 1)","0","8.6","2","GPU Speed Of Light Throughput","SM Frequency","hz","1374088921.28","1378697691.20","1376393306.24"
"54752","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(1, 1, 1)","0","8.6","2","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","4311.00","4369.00","4340.00"
"54752","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(1, 1, 1)","0","8.6","2","GPU Speed Of Light Throughput","Memory Throughput","%","1.07","3.84","2.46"
"54752","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(1, 1, 1)","0","8.6","2","GPU Speed Of Light Throughput","DRAM Throughput","%","0.15","3.84","2.00"
"54752","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(1, 1, 1)","0","8.6","2","GPU Speed Of Light Throughput","Duration","ns","3136.00","3168.00","3152.00"
"54752","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(1, 1, 1)","0","8.6","2","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","44.46","45.01","44.74"
"54752","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(1, 1, 1)","0","8.6","2","GPU Speed Of Light Throughput","L2 Cache Throughput","%","1.06","1.07","1.06"
"54752","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(1, 1, 1)","0","8.6","2","GPU Speed Of Light Throughput","SM Active Cycles","cycle","26.66","26.99","26.82"
"54752","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(1, 1, 1)","0","8.6","2","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","0.01","0.01","0.01"
"54752","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(1, 1, 1)","0","8.6","2","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","44.00","1141.33","592.67"
"54752","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(1, 1, 1)","0","8.6","2","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","353280.00","356352.00","354816.00"
"54752","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(1, 1, 1)","0","8.6","2","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","26.66","26.99","26.82"
"54752","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(1, 1, 1)","0","8.6","2","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","349766.00","356128.00","352947.00"
