==PROF== Connected to process 55682 (/tmp/custom_linear_solver_cudss_profile/cudss_run)
==PROF== Disconnected from process 55682
==WARNING== No NVTX state will be printed as --nvtx option is not supported together with --csv option and --print-summary per-kernel/per-gpu option.

"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"55682","cudss_run","127.0.0.1","void bwd_ker<long, double, int, 32, 32, 16, 2, 16, 1, 0, 1, 0>(int, unsigned int, const T3 *, int *, T3, const T3 *, const T3 *, T3, T2 *, T2 *, const T3 *, const T1 *, const T1 *, const T1 *, const T3 *, T2 *, const T1 *, const T3 *, const T1 *, const T3 *, const T3 *, T3, T3, T3, T3, T3, int, int, T3, T3, T3, const T3 *, T3 *, T2 *, const T3 *, const T1 *, const T1 *, T2 *, T2 *, T3 *, T1 *, const T3 *, T1, T1, T3, int, T1 *, T1 *, int)","(32, 1, 1)","(716, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","DRAM Frequency","hz","9491383081.10","9491383081.10","9491383081.10"
"55682","cudss_run","127.0.0.1","void bwd_ker<long, double, int, 32, 32, 16, 2, 16, 1, 0, 1, 0>(int, unsigned int, const T3 *, int *, T3, const T3 *, const T3 *, T3, T2 *, T2 *, const T3 *, const T1 *, const T1 *, const T1 *, const T3 *, T2 *, const T1 *, const T3 *, const T1 *, const T3 *, const T3 *, T3, T3, T3, T3, T3, int, int, T3, T3, T3, const T3 *, T3 *, T2 *, const T3 *, const T1 *, const T1 *, T2 *, T2 *, T3 *, T1 *, const T3 *, T1, T1, T3, int, T1 *, T1 *, int)","(32, 1, 1)","(716, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","SM Frequency","hz","1394803213.69","1394803213.69","1394803213.69"
"55682","cudss_run","127.0.0.1","void bwd_ker<long, double, int, 32, 32, 16, 2, 16, 1, 0, 1, 0>(int, unsigned int, const T3 *, int *, T3, const T3 *, const T3 *, T3, T2 *, T2 *, const T3 *, const T1 *, const T1 *, const T1 *, const T3 *, T2 *, const T1 *, const T3 *, const T1 *, const T3 *, const T3 *, T3, T3, T3, T3, T3, int, int, T3, T3, T3, const T3 *, T3 *, T2 *, const T3 *, const T1 *, const T1 *, T2 *, T2 *, T3 *, T1 *, const T3 *, T1, T1, T3, int, T1 *, T1 *, int)","(32, 1, 1)","(716, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","510217.00","510217.00","510217.00"
"55682","cudss_run","127.0.0.1","void bwd_ker<long, double, int, 32, 32, 16, 2, 16, 1, 0, 1, 0>(int, unsigned int, const T3 *, int *, T3, const T3 *, const T3 *, T3, T2 *, T2 *, const T3 *, const T1 *, const T1 *, const T1 *, const T3 *, T2 *, const T1 *, const T3 *, const T1 *, const T3 *, const T3 *, T3, T3, T3, T3, T3, int, int, T3, T3, T3, const T3 *, T3 *, T2 *, const T3 *, const T1 *, const T1 *, T2 *, T2 *, T3 *, T1 *, const T3 *, T1, T1, T3, int, T1 *, T1 *, int)","(32, 1, 1)","(716, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","Memory Throughput","%","5.15","5.15","5.15"
"55682","cudss_run","127.0.0.1","void bwd_ker<long, double, int, 32, 32, 16, 2, 16, 1, 0, 1, 0>(int, unsigned int, const T3 *, int *, T3, const T3 *, const T3 *, T3, T2 *, T2 *, const T3 *, const T1 *, const T1 *, const T1 *, const T3 *, T2 *, const T1 *, const T3 *, const T1 *, const T3 *, const T3 *, T3, T3, T3, T3, T3, int, int, T3, T3, T3, const T3 *, T3 *, T2 *, const T3 *, const T1 *, const T1 *, T2 *, T2 *, T3 *, T1 *, const T3 *, T1, T1, T3, int, T1 *, T1 *, int)","(32, 1, 1)","(716, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","DRAM Throughput","%","0.66","0.66","0.66"
"55682","cudss_run","127.0.0.1","void bwd_ker<long, double, int, 32, 32, 16, 2, 16, 1, 0, 1, 0>(int, unsigned int, const T3 *, int *, T3, const T3 *, const T3 *, T3, T2 *, T2 *, const T3 *, const T1 *, const T1 *, const T1 *, const T3 *, T2 *, const T1 *, const T3 *, const T1 *, const T3 *, const T3 *, T3, T3, T3, T3, T3, int, int, T3, T3, T3, const T3 *, T3 *, T2 *, const T3 *, const T1 *, const T1 *, T2 *, T2 *, T3 *, T1 *, const T3 *, T1, T1, T3, int, T1 *, T1 *, int)","(32, 1, 1)","(716, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","Duration","ns","365792.00","365792.00","365792.00"
"55682","cudss_run","127.0.0.1","void bwd_ker<long, double, int, 32, 32, 16, 2, 16, 1, 0, 1, 0>(int, unsigned int, const T3 *, int *, T3, const T3 *, const T3 *, T3, T2 *, T2 *, const T3 *, const T1 *, const T1 *, const T1 *, const T3 *, T2 *, const T1 *, const T3 *, const T1 *, const T3 *, const T3 *, T3, T3, T3, T3, T3, int, int, T3, T3, T3, const T3 *, T3 *, T2 *, const T3 *, const T1 *, const T1 *, T2 *, T2 *, T3 *, T1 *, const T3 *, T1, T1, T3, int, T1 *, T1 *, int)","(32, 1, 1)","(716, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","6.38","6.38","6.38"
"55682","cudss_run","127.0.0.1","void bwd_ker<long, double, int, 32, 32, 16, 2, 16, 1, 0, 1, 0>(int, unsigned int, const T3 *, int *, T3, const T3 *, const T3 *, T3, T2 *, T2 *, const T3 *, const T1 *, const T1 *, const T1 *, const T3 *, T2 *, const T1 *, const T3 *, const T1 *, const T3 *, const T3 *, T3, T3, T3, T3, T3, int, int, T3, T3, T3, const T3 *, T3 *, T2 *, const T3 *, const T1 *, const T1 *, T2 *, T2 *, T3 *, T1 *, const T3 *, T1, T1, T3, int, T1 *, T1 *, int)","(32, 1, 1)","(716, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","L2 Cache Throughput","%","4.52","4.52","4.52"
"55682","cudss_run","127.0.0.1","void bwd_ker<long, double, int, 32, 32, 16, 2, 16, 1, 0, 1, 0>(int, unsigned int, const T3 *, int *, T3, const T3 *, const T3 *, T3, T2 *, T2 *, const T3 *, const T1 *, const T1 *, const T1 *, const T3 *, T2 *, const T1 *, const T3 *, const T1 *, const T3 *, const T3 *, T3, T3, T3, T3, T3, int, int, T3, T3, T3, const T3 *, T3 *, T2 *, const T3 *, const T1 *, const T1 *, T2 *, T2 *, T3 *, T1 *, const T3 *, T1, T1, T3, int, T1 *, T1 *, int)","(32, 1, 1)","(716, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","SM Active Cycles","cycle","412395.99","412395.99","412395.99"
"55682","cudss_run","127.0.0.1","void bwd_ker<long, double, int, 32, 32, 16, 2, 16, 1, 0, 1, 0>(int, unsigned int, const T3 *, int *, T3, const T3 *, const T3 *, T3, T2 *, T2 *, const T3 *, const T1 *, const T1 *, const T1 *, const T3 *, T2 *, const T1 *, const T3 *, const T1 *, const T3 *, const T3 *, T3, T3, T3, T3, T3, int, int, T3, T3, T3, const T3 *, T3 *, T2 *, const T3 *, const T1 *, const T1 *, T2 *, T2 *, T3 *, T1 *, const T3 *, T1, T1, T3, int, T1 *, T1 *, int)","(32, 1, 1)","(716, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","9.78","9.78","9.78"
