analyze_sec,backend,buses,case_name,case_stem,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.004802,cpu,1354,case1354_pegase,,fp64,case1354_pegase,0.009856,3.984390782696e-12,cpp,6,edge_based,0.9675246266079,end2end,1094,cpp,259,0,0.005054,cpu_fp64_edge,True
0.001609,cpu,1354,case1354_pegase,,fp64,case1354_pegase,0.015201,3.984390782696e-12,cpp,6,edge_based,0.9675246266079,end2end,1094,cpp,259,1,0.013591,cpu_fp64_edge,True
0.001625,cpu,1354,case1354_pegase,,fp64,case1354_pegase,0.006355,3.984390782696e-12,cpp,6,edge_based,0.9675246266079,end2end,1094,cpp,259,2,0.004729,cpu_fp64_edge,True
0.012805,cpu,1354,case1354_pegase,,fp64,case1354_pegase,0.017512,3.984390782696e-12,cpp,6,edge_based,0.9675246266079,end2end,1094,cpp,259,3,0.004706,cpu_fp64_edge,True
0.001604,cpu,1354,case1354_pegase,,fp64,case1354_pegase,0.017972,3.984390782696e-12,cpp,6,edge_based,0.9675246266079,end2end,1094,cpp,259,4,0.016368,cpu_fp64_edge,True
0.001614,cpu,1354,case1354_pegase,,fp64,case1354_pegase,0.006346,3.984390782696e-12,cpp,6,edge_based,0.9675246266079,end2end,1094,cpp,259,5,0.004732,cpu_fp64_edge,True
0.001599,cpu,1354,case1354_pegase,,fp64,case1354_pegase,0.006244,3.984390782696e-12,cpp,6,edge_based,0.9675246266079,end2end,1094,cpp,259,6,0.004645,cpu_fp64_edge,True
0.001608,cpu,1354,case1354_pegase,,fp64,case1354_pegase,0.006264,3.984390782696e-12,cpp,6,edge_based,0.9675246266079,end2end,1094,cpp,259,7,0.004655,cpu_fp64_edge,True
0.001583,cpu,1354,case1354_pegase,,fp64,case1354_pegase,0.006183,3.984390782696e-12,cpp,6,edge_based,0.9675246266079,end2end,1094,cpp,259,8,0.0046,cpu_fp64_edge,True
0.001575,cpu,1354,case1354_pegase,,fp64,case1354_pegase,0.006174,3.984390782696e-12,cpp,6,edge_based,0.9675246266079,end2end,1094,cpp,259,9,0.004599,cpu_fp64_edge,True
0.015179,cuda,1354,case1354_pegase,,mixed,case1354_pegase,0.017681,3.960415329018e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,0,0.002502,cuda_mixed_edge,True
0.014593,cuda,1354,case1354_pegase,,mixed,case1354_pegase,0.017071,5.444644735064e-12,cuda_edge,6,edge_based,0.9675246266079,end2end,1094,cuda_edge,259,1,0.002477,cuda_mixed_edge,True
0.014825,cuda,1354,case1354_pegase,,mixed,case1354_pegase,0.017295,4.031819578381e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,2,0.00247,cuda_mixed_edge,True
0.014718,cuda,1354,case1354_pegase,,mixed,case1354_pegase,0.017185,3.967156047374e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,3,0.002466,cuda_mixed_edge,True
0.015015,cuda,1354,case1354_pegase,,mixed,case1354_pegase,0.017463,9.336422935578e-12,cuda_edge,6,edge_based,0.9675246266074,end2end,1094,cuda_edge,259,4,0.002448,cuda_mixed_edge,True
0.014716,cuda,1354,case1354_pegase,,mixed,case1354_pegase,0.017177,4.733435865489e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,5,0.00246,cuda_mixed_edge,True
0.014962,cuda,1354,case1354_pegase,,mixed,case1354_pegase,0.017424,4.918465690965e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,6,0.002461,cuda_mixed_edge,True
0.014991,cuda,1354,case1354_pegase,,mixed,case1354_pegase,0.01745,3.339596438768e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,7,0.002458,cuda_mixed_edge,True
0.01689,cuda,1354,case1354_pegase,,mixed,case1354_pegase,0.019348,6.564415677701e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,8,0.002457,cuda_mixed_edge,True
0.015656,cuda,1354,case1354_pegase,,mixed,case1354_pegase,0.018112,3.87234688759e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,9,0.002455,cuda_mixed_edge,True
,python,,case2746wop_k,pglib_opf_case2746wop_k,fp64,,0.05467386357486248,1.4977732648068056e-11,pypower,4,pypower,,end2end,,pypower,,0,,pypower,True
,python,,case2746wop_k,pglib_opf_case2746wop_k,fp64,,0.05446704290807247,1.4977732648068056e-11,pypower,4,pypower,,end2end,,pypower,,1,,pypower,True
,python,,case2746wop_k,pglib_opf_case2746wop_k,fp64,,0.05479103513062,1.4977732648068056e-11,pypower,4,pypower,,end2end,,pypower,,2,,pypower,True
,python,,case2746wop_k,pglib_opf_case2746wop_k,fp64,,0.05505110323429108,1.4977732648068056e-11,pypower,4,pypower,,end2end,,pypower,,3,,pypower,True
,python,,case2746wop_k,pglib_opf_case2746wop_k,fp64,,0.055179083719849586,1.4977732648068056e-11,pypower,4,pypower,,end2end,,pypower,,4,,pypower,True
,python,,case2746wop_k,pglib_opf_case2746wop_k,fp64,,0.05470947176218033,1.4977732648068056e-11,pypower,4,pypower,,end2end,,pypower,,5,,pypower,True
,python,,case2746wop_k,pglib_opf_case2746wop_k,fp64,,0.05439136363565922,1.4977732648068056e-11,pypower,4,pypower,,end2end,,pypower,,6,,pypower,True
,python,,case2746wop_k,pglib_opf_case2746wop_k,fp64,,0.05468135513365269,1.4977732648068056e-11,pypower,4,pypower,,end2end,,pypower,,7,,pypower,True
,python,,case2746wop_k,pglib_opf_case2746wop_k,fp64,,0.05502189137041569,1.4977732648068056e-11,pypower,4,pypower,,end2end,,pypower,,8,,pypower,True
,python,,case2746wop_k,pglib_opf_case2746wop_k,fp64,,0.05483299493789673,1.4977732648068056e-11,pypower,4,pypower,,end2end,,pypower,,9,,pypower,True
2e-05,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.034509,7.484325521004e-12,cpp_naive,5,pypower_like,0.5067134061369,end2end,2396,cpp_naive,349,0,0.034488,cpp_pypowerlike,True
2e-05,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.03367,7.484325521004e-12,cpp_naive,5,pypower_like,0.5067134061369,end2end,2396,cpp_naive,349,1,0.03365,cpp_pypowerlike,True
1.9e-05,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.033369,7.484325521004e-12,cpp_naive,5,pypower_like,0.5067134061369,end2end,2396,cpp_naive,349,2,0.03335,cpp_pypowerlike,True
1.9e-05,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.033156,7.484325521004e-12,cpp_naive,5,pypower_like,0.5067134061369,end2end,2396,cpp_naive,349,3,0.033137,cpp_pypowerlike,True
1.9e-05,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.033111,7.484325521004e-12,cpp_naive,5,pypower_like,0.5067134061369,end2end,2396,cpp_naive,349,4,0.033091,cpp_pypowerlike,True
1.9e-05,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.033147,7.484325521004e-12,cpp_naive,5,pypower_like,0.5067134061369,end2end,2396,cpp_naive,349,5,0.033127,cpp_pypowerlike,True
1.9e-05,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.033146,7.484325521004e-12,cpp_naive,5,pypower_like,0.5067134061369,end2end,2396,cpp_naive,349,6,0.033127,cpp_pypowerlike,True
1.9e-05,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.03313,7.484325521004e-12,cpp_naive,5,pypower_like,0.5067134061369,end2end,2396,cpp_naive,349,7,0.033111,cpp_pypowerlike,True
1.9e-05,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.033181,7.484325521004e-12,cpp_naive,5,pypower_like,0.5067134061369,end2end,2396,cpp_naive,349,8,0.033162,cpp_pypowerlike,True
1.9e-05,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.033156,7.484325521004e-12,cpp_naive,5,pypower_like,0.5067134061369,end2end,2396,cpp_naive,349,9,0.033137,cpp_pypowerlike,True
0.003855,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.011979,5.405607988541e-12,cpp,5,edge_based,0.5067134061369,end2end,2396,cpp,349,0,0.008123,cpu_fp64_edge,True
0.003227,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.011436,5.405607988541e-12,cpp,5,edge_based,0.5067134061369,end2end,2396,cpp,349,1,0.008208,cpu_fp64_edge,True
0.003244,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.011305,5.405607988541e-12,cpp,5,edge_based,0.5067134061369,end2end,2396,cpp,349,2,0.00806,cpu_fp64_edge,True
0.00326,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.011333,5.405607988541e-12,cpp,5,edge_based,0.5067134061369,end2end,2396,cpp,349,3,0.008073,cpu_fp64_edge,True
0.003292,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.011431,5.405607988541e-12,cpp,5,edge_based,0.5067134061369,end2end,2396,cpp,349,4,0.008139,cpu_fp64_edge,True
0.003318,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.011493,5.405607988541e-12,cpp,5,edge_based,0.5067134061369,end2end,2396,cpp,349,5,0.008175,cpu_fp64_edge,True
0.003298,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.011444,5.405607988541e-12,cpp,5,edge_based,0.5067134061369,end2end,2396,cpp,349,6,0.008145,cpu_fp64_edge,True
0.003271,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.011454,5.405607988541e-12,cpp,5,edge_based,0.5067134061369,end2end,2396,cpp,349,7,0.008183,cpu_fp64_edge,True
0.00332,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.011415,5.405607988541e-12,cpp,5,edge_based,0.5067134061369,end2end,2396,cpp,349,8,0.008095,cpu_fp64_edge,True
0.003298,cpu,2746,case2746wop_k,,fp64,case2746wop_k,0.01144,5.405607988541e-12,cpp,5,edge_based,0.5067134061369,end2end,2396,cpp,349,9,0.008141,cpu_fp64_edge,True
0.01778,cuda,2746,case2746wop_k,,mixed,case2746wop_k,0.020258,6.000367089155e-10,cuda_edge,5,edge_based,0.5067134060936,end2end,2396,cuda_edge,349,0,0.002477,cuda_mixed_edge,True
0.017577,cuda,2746,case2746wop_k,,mixed,case2746wop_k,0.020055,4.660971050969e-10,cuda_edge,5,edge_based,0.5067134061119,end2end,2396,cuda_edge,349,1,0.002478,cuda_mixed_edge,True
0.01694,cuda,2746,case2746wop_k,,mixed,case2746wop_k,0.019413,4.16603422196e-10,cuda_edge,5,edge_based,0.5067134061434,end2end,2396,cuda_edge,349,2,0.002473,cuda_mixed_edge,True
0.017266,cuda,2746,case2746wop_k,,mixed,case2746wop_k,0.019751,6.711542928782e-10,cuda_edge,5,edge_based,0.5067134061356,end2end,2396,cuda_edge,349,3,0.002485,cuda_mixed_edge,True
0.018918,cuda,2746,case2746wop_k,,mixed,case2746wop_k,0.021406,3.645223717502e-10,cuda_edge,5,edge_based,0.5067134061328,end2end,2396,cuda_edge,349,4,0.002488,cuda_mixed_edge,True
0.017064,cuda,2746,case2746wop_k,,mixed,case2746wop_k,0.019547,4.186351265645e-10,cuda_edge,5,edge_based,0.5067134061182,end2end,2396,cuda_edge,349,5,0.002482,cuda_mixed_edge,True
0.017343,cuda,2746,case2746wop_k,,mixed,case2746wop_k,0.019822,6.914485714487e-10,cuda_edge,5,edge_based,0.506713406126,end2end,2396,cuda_edge,349,6,0.002479,cuda_mixed_edge,True
0.017055,cuda,2746,case2746wop_k,,mixed,case2746wop_k,0.019554,3.397715185048e-10,cuda_edge,5,edge_based,0.5067134061231,end2end,2396,cuda_edge,349,7,0.002499,cuda_mixed_edge,True
0.017099,cuda,2746,case2746wop_k,,mixed,case2746wop_k,0.01961,5.066765641891e-10,cuda_edge,5,edge_based,0.5067134061376,end2end,2396,cuda_edge,349,8,0.00251,cuda_mixed_edge,True
0.017385,cuda,2746,case2746wop_k,,mixed,case2746wop_k,0.019869,5.852290117806e-10,cuda_edge,5,edge_based,0.5067134061188,end2end,2396,cuda_edge,349,9,0.002483,cuda_mixed_edge,True
,python,,case4601_goc,pglib_opf_case4601_goc,fp64,,0.13943335972726345,2.5815461548407613e-11,pypower,5,pypower,,end2end,,pypower,,0,,pypower,True
,python,,case4601_goc,pglib_opf_case4601_goc,fp64,,0.13895311951637268,2.5815461548407613e-11,pypower,5,pypower,,end2end,,pypower,,1,,pypower,True
,python,,case4601_goc,pglib_opf_case4601_goc,fp64,,0.13891864009201527,2.5815461548407613e-11,pypower,5,pypower,,end2end,,pypower,,2,,pypower,True
,python,,case4601_goc,pglib_opf_case4601_goc,fp64,,0.13955768756568432,2.5815461548407613e-11,pypower,5,pypower,,end2end,,pypower,,3,,pypower,True
,python,,case4601_goc,pglib_opf_case4601_goc,fp64,,0.13943797908723354,2.5815461548407613e-11,pypower,5,pypower,,end2end,,pypower,,4,,pypower,True
,python,,case4601_goc,pglib_opf_case4601_goc,fp64,,0.14772269129753113,2.5815461548407613e-11,pypower,5,pypower,,end2end,,pypower,,5,,pypower,True
,python,,case4601_goc,pglib_opf_case4601_goc,fp64,,0.13899321109056473,2.5815461548407613e-11,pypower,5,pypower,,end2end,,pypower,,6,,pypower,True
,python,,case4601_goc,pglib_opf_case4601_goc,fp64,,0.13868295028805733,2.5815461548407613e-11,pypower,5,pypower,,end2end,,pypower,,7,,pypower,True
,python,,case4601_goc,pglib_opf_case4601_goc,fp64,,0.1381282191723585,2.5815461548407613e-11,pypower,5,pypower,,end2end,,pypower,,8,,pypower,True
,python,,case4601_goc,pglib_opf_case4601_goc,fp64,,0.13775447942316532,2.5815461548407613e-11,pypower,5,pypower,,end2end,,pypower,,9,,pypower,True
3.8e-05,cpu,4601,case4601_goc,,fp64,case4601_goc,0.102287,2.575676017455e-11,cpp_naive,6,pypower_like,1.59738320958,end2end,4468,cpp_naive,132,0,0.102249,cpp_pypowerlike,True
3.7e-05,cpu,4601,case4601_goc,,fp64,case4601_goc,0.10226,2.575676017455e-11,cpp_naive,6,pypower_like,1.59738320958,end2end,4468,cpp_naive,132,1,0.102222,cpp_pypowerlike,True
3.6e-05,cpu,4601,case4601_goc,,fp64,case4601_goc,0.102008,2.575676017455e-11,cpp_naive,6,pypower_like,1.59738320958,end2end,4468,cpp_naive,132,2,0.101972,cpp_pypowerlike,True
3.8e-05,cpu,4601,case4601_goc,,fp64,case4601_goc,0.102002,2.575676017455e-11,cpp_naive,6,pypower_like,1.59738320958,end2end,4468,cpp_naive,132,3,0.101964,cpp_pypowerlike,True
3.5e-05,cpu,4601,case4601_goc,,fp64,case4601_goc,0.101856,2.575676017455e-11,cpp_naive,6,pypower_like,1.59738320958,end2end,4468,cpp_naive,132,4,0.10182,cpp_pypowerlike,True
3.5e-05,cpu,4601,case4601_goc,,fp64,case4601_goc,0.101895,2.575676017455e-11,cpp_naive,6,pypower_like,1.59738320958,end2end,4468,cpp_naive,132,5,0.101859,cpp_pypowerlike,True
3.6e-05,cpu,4601,case4601_goc,,fp64,case4601_goc,0.102095,2.575676017455e-11,cpp_naive,6,pypower_like,1.59738320958,end2end,4468,cpp_naive,132,6,0.102059,cpp_pypowerlike,True
3.5e-05,cpu,4601,case4601_goc,,fp64,case4601_goc,0.101978,2.575676017455e-11,cpp_naive,6,pypower_like,1.59738320958,end2end,4468,cpp_naive,132,7,0.101942,cpp_pypowerlike,True
3.7e-05,cpu,4601,case4601_goc,,fp64,case4601_goc,0.101994,2.575676017455e-11,cpp_naive,6,pypower_like,1.59738320958,end2end,4468,cpp_naive,132,8,0.101957,cpp_pypowerlike,True
3.6e-05,cpu,4601,case4601_goc,,fp64,case4601_goc,0.101935,2.575676017455e-11,cpp_naive,6,pypower_like,1.59738320958,end2end,4468,cpp_naive,132,9,0.101898,cpp_pypowerlike,True
0.006581,cpu,4601,case4601_goc,,fp64,case4601_goc,0.043176,2.583094188978e-11,cpp,6,edge_based,1.59738320958,end2end,4468,cpp,132,0,0.036594,cpu_fp64_edge,True
0.006369,cpu,4601,case4601_goc,,fp64,case4601_goc,0.042219,2.583094188978e-11,cpp,6,edge_based,1.59738320958,end2end,4468,cpp,132,1,0.03585,cpu_fp64_edge,True
0.006461,cpu,4601,case4601_goc,,fp64,case4601_goc,0.04219,2.583094188978e-11,cpp,6,edge_based,1.59738320958,end2end,4468,cpp,132,2,0.035728,cpu_fp64_edge,True
0.006347,cpu,4601,case4601_goc,,fp64,case4601_goc,0.042197,2.583094188978e-11,cpp,6,edge_based,1.59738320958,end2end,4468,cpp,132,3,0.035849,cpu_fp64_edge,True
0.006387,cpu,4601,case4601_goc,,fp64,case4601_goc,0.042183,2.583094188978e-11,cpp,6,edge_based,1.59738320958,end2end,4468,cpp,132,4,0.035796,cpu_fp64_edge,True
0.006457,cpu,4601,case4601_goc,,fp64,case4601_goc,0.042593,2.583094188978e-11,cpp,6,edge_based,1.59738320958,end2end,4468,cpp,132,5,0.036135,cpu_fp64_edge,True
0.006456,cpu,4601,case4601_goc,,fp64,case4601_goc,0.042203,2.583094188978e-11,cpp,6,edge_based,1.59738320958,end2end,4468,cpp,132,6,0.035746,cpu_fp64_edge,True
0.006363,cpu,4601,case4601_goc,,fp64,case4601_goc,0.042379,2.583094188978e-11,cpp,6,edge_based,1.59738320958,end2end,4468,cpp,132,7,0.036015,cpu_fp64_edge,True
0.006359,cpu,4601,case4601_goc,,fp64,case4601_goc,0.042176,2.583094188978e-11,cpp,6,edge_based,1.59738320958,end2end,4468,cpp,132,8,0.035816,cpu_fp64_edge,True
0.006449,cpu,4601,case4601_goc,,fp64,case4601_goc,0.042403,2.583094188978e-11,cpp,6,edge_based,1.59738320958,end2end,4468,cpp,132,9,0.035953,cpu_fp64_edge,True
0.032506,cuda,4601,case4601_goc,,mixed,case4601_goc,0.036687,2.400646348377e-10,cuda_edge,6,edge_based,1.597383209542,end2end,4468,cuda_edge,132,0,0.00418,cuda_mixed_edge,True
0.021887,cuda,4601,case4601_goc,,mixed,case4601_goc,0.026026,3.056694897197e-10,cuda_edge,6,edge_based,1.597383209551,end2end,4468,cuda_edge,132,1,0.004139,cuda_mixed_edge,True
0.021641,cuda,4601,case4601_goc,,mixed,case4601_goc,0.026006,2.105680074749e-10,cuda_edge,6,edge_based,1.597383209554,end2end,4468,cuda_edge,132,2,0.004365,cuda_mixed_edge,True
0.021559,cuda,4601,case4601_goc,,mixed,case4601_goc,0.025658,3.767153256007e-10,cuda_edge,6,edge_based,1.597383209566,end2end,4468,cuda_edge,132,3,0.004099,cuda_mixed_edge,True
0.021827,cuda,4601,case4601_goc,,mixed,case4601_goc,0.02594,3.490239208759e-10,cuda_edge,6,edge_based,1.597383209543,end2end,4468,cuda_edge,132,4,0.004112,cuda_mixed_edge,True
0.021626,cuda,4601,case4601_goc,,mixed,case4601_goc,0.025723,1.576463404263e-10,cuda_edge,6,edge_based,1.597383209567,end2end,4468,cuda_edge,132,5,0.004097,cuda_mixed_edge,True
0.021603,cuda,4601,case4601_goc,,mixed,case4601_goc,0.025918,2.68146393978e-10,cuda_edge,6,edge_based,1.597383209562,end2end,4468,cuda_edge,132,6,0.004315,cuda_mixed_edge,True
0.021956,cuda,4601,case4601_goc,,mixed,case4601_goc,0.026067,3.931699410487e-10,cuda_edge,6,edge_based,1.597383209559,end2end,4468,cuda_edge,132,7,0.00411,cuda_mixed_edge,True
0.021701,cuda,4601,case4601_goc,,mixed,case4601_goc,0.025777,1.655666714839e-10,cuda_edge,6,edge_based,1.597383209559,end2end,4468,cuda_edge,132,8,0.004076,cuda_mixed_edge,True
0.022659,cuda,4601,case4601_goc,,mixed,case4601_goc,0.026743,2.459379366826e-10,cuda_edge,6,edge_based,1.59738320957,end2end,4468,cuda_edge,132,9,0.004084,cuda_mixed_edge,True
,python,,case8387_pegase,pglib_opf_case8387_pegase,fp64,,0.23953278362751007,1.548287886787847e-11,pypower,6,pypower,,end2end,,pypower,,0,,pypower,True
,python,,case8387_pegase,pglib_opf_case8387_pegase,fp64,,0.2403346635401249,1.548287886787847e-11,pypower,6,pypower,,end2end,,pypower,,1,,pypower,True
,python,,case8387_pegase,pglib_opf_case8387_pegase,fp64,,0.24066750518977642,1.548287886787847e-11,pypower,6,pypower,,end2end,,pypower,,2,,pypower,True
,python,,case8387_pegase,pglib_opf_case8387_pegase,fp64,,0.23991534486413002,1.548287886787847e-11,pypower,6,pypower,,end2end,,pypower,,3,,pypower,True
,python,,case8387_pegase,pglib_opf_case8387_pegase,fp64,,0.23983302526175976,1.548287886787847e-11,pypower,6,pypower,,end2end,,pypower,,4,,pypower,True
,python,,case8387_pegase,pglib_opf_case8387_pegase,fp64,,0.23988267593085766,1.548287886787847e-11,pypower,6,pypower,,end2end,,pypower,,5,,pypower,True
,python,,case8387_pegase,pglib_opf_case8387_pegase,fp64,,0.24741505272686481,1.548287886787847e-11,pypower,6,pypower,,end2end,,pypower,,6,,pypower,True
,python,,case8387_pegase,pglib_opf_case8387_pegase,fp64,,0.23943554423749447,1.548287886787847e-11,pypower,6,pypower,,end2end,,pypower,,7,,pypower,True
,python,,case8387_pegase,pglib_opf_case8387_pegase,fp64,,0.24026311561465263,1.548287886787847e-11,pypower,6,pypower,,end2end,,pypower,,8,,pypower,True
,python,,case8387_pegase,pglib_opf_case8387_pegase,fp64,,0.24023335240781307,1.548287886787847e-11,pypower,6,pypower,,end2end,,pypower,,9,,pypower,True
9.3e-05,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.176685,1.649114178548e-11,cpp_naive,7,pypower_like,1.22556678508,end2end,6522,cpp_naive,1864,0,0.176592,cpp_pypowerlike,True
8.4e-05,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.176239,1.649114178548e-11,cpp_naive,7,pypower_like,1.22556678508,end2end,6522,cpp_naive,1864,1,0.176155,cpp_pypowerlike,True
9e-05,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.176081,1.649114178548e-11,cpp_naive,7,pypower_like,1.22556678508,end2end,6522,cpp_naive,1864,2,0.17599,cpp_pypowerlike,True
9.1e-05,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.176763,1.649114178548e-11,cpp_naive,7,pypower_like,1.22556678508,end2end,6522,cpp_naive,1864,3,0.176671,cpp_pypowerlike,True
9.1e-05,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.176841,1.649114178548e-11,cpp_naive,7,pypower_like,1.22556678508,end2end,6522,cpp_naive,1864,4,0.17675,cpp_pypowerlike,True
8.6e-05,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.176704,1.649114178548e-11,cpp_naive,7,pypower_like,1.22556678508,end2end,6522,cpp_naive,1864,5,0.176618,cpp_pypowerlike,True
9.6e-05,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.176855,1.649114178548e-11,cpp_naive,7,pypower_like,1.22556678508,end2end,6522,cpp_naive,1864,6,0.176759,cpp_pypowerlike,True
9.3e-05,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.176648,1.649114178548e-11,cpp_naive,7,pypower_like,1.22556678508,end2end,6522,cpp_naive,1864,7,0.176554,cpp_pypowerlike,True
9.2e-05,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.176927,1.649114178548e-11,cpp_naive,7,pypower_like,1.22556678508,end2end,6522,cpp_naive,1864,8,0.176834,cpp_pypowerlike,True
9.6e-05,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.180965,1.649114178548e-11,cpp_naive,7,pypower_like,1.22556678508,end2end,6522,cpp_naive,1864,9,0.180868,cpp_pypowerlike,True
0.012067,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.057058,1.243738445567e-11,cpp,7,edge_based,1.225566785079,end2end,6522,cpp,1864,0,0.044991,cpu_fp64_edge,True
0.011999,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.056984,1.243738445567e-11,cpp,7,edge_based,1.225566785079,end2end,6522,cpp,1864,1,0.044985,cpu_fp64_edge,True
0.012024,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.057109,1.243738445567e-11,cpp,7,edge_based,1.225566785079,end2end,6522,cpp,1864,2,0.045085,cpu_fp64_edge,True
0.012119,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.057108,1.243738445567e-11,cpp,7,edge_based,1.225566785079,end2end,6522,cpp,1864,3,0.044988,cpu_fp64_edge,True
0.012046,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.056985,1.243738445567e-11,cpp,7,edge_based,1.225566785079,end2end,6522,cpp,1864,4,0.044938,cpu_fp64_edge,True
0.011995,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.056962,1.243738445567e-11,cpp,7,edge_based,1.225566785079,end2end,6522,cpp,1864,5,0.044966,cpu_fp64_edge,True
0.012019,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.057094,1.243738445567e-11,cpp,7,edge_based,1.225566785079,end2end,6522,cpp,1864,6,0.045075,cpu_fp64_edge,True
0.012154,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.057131,1.243738445567e-11,cpp,7,edge_based,1.225566785079,end2end,6522,cpp,1864,7,0.044976,cpu_fp64_edge,True
0.01204,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.056998,1.243738445567e-11,cpp,7,edge_based,1.225566785079,end2end,6522,cpp,1864,8,0.044957,cpu_fp64_edge,True
0.01198,cpu,8387,case8387_pegase,,fp64,case8387_pegase,0.056951,1.243738445567e-11,cpp,7,edge_based,1.225566785079,end2end,6522,cpp,1864,9,0.044971,cpu_fp64_edge,True
0.032674,cuda,8387,case8387_pegase,,mixed,case8387_pegase,0.038672,2.709032997927e-09,cuda_edge,7,edge_based,1.225566785151,end2end,6522,cuda_edge,1864,0,0.005998,cuda_mixed_edge,True
0.032108,cuda,8387,case8387_pegase,,mixed,case8387_pegase,0.038165,2.829582568253e-09,cuda_edge,7,edge_based,1.225566785115,end2end,6522,cuda_edge,1864,1,0.006057,cuda_mixed_edge,True
0.030916,cuda,8387,case8387_pegase,,mixed,case8387_pegase,0.036864,2.692881473365e-09,cuda_edge,7,edge_based,1.225566785122,end2end,6522,cuda_edge,1864,2,0.005948,cuda_mixed_edge,True
0.083915,cuda,8387,case8387_pegase,,mixed,case8387_pegase,0.089889,1.79914316778e-09,cuda_edge,7,edge_based,1.225566785131,end2end,6522,cuda_edge,1864,3,0.005973,cuda_mixed_edge,True
0.052768,cuda,8387,case8387_pegase,,mixed,case8387_pegase,0.058719,1.271620808652e-09,cuda_edge,7,edge_based,1.225566785126,end2end,6522,cuda_edge,1864,4,0.005951,cuda_mixed_edge,True
0.030848,cuda,8387,case8387_pegase,,mixed,case8387_pegase,0.036804,2.033440416049e-09,cuda_edge,7,edge_based,1.225566785085,end2end,6522,cuda_edge,1864,5,0.005955,cuda_mixed_edge,True
0.030722,cuda,8387,case8387_pegase,,mixed,case8387_pegase,0.036716,2.348858885171e-09,cuda_edge,7,edge_based,1.225566785138,end2end,6522,cuda_edge,1864,6,0.005994,cuda_mixed_edge,True
0.031166,cuda,8387,case8387_pegase,,mixed,case8387_pegase,0.037094,2.870494286711e-09,cuda_edge,7,edge_based,1.225566785135,end2end,6522,cuda_edge,1864,7,0.005928,cuda_mixed_edge,True
0.030913,cuda,8387,case8387_pegase,,mixed,case8387_pegase,0.036855,2.685013877901e-09,cuda_edge,7,edge_based,1.225566785125,end2end,6522,cuda_edge,1864,8,0.005941,cuda_mixed_edge,True
0.031453,cuda,8387,case8387_pegase,,mixed,case8387_pegase,0.041697,1.383161585267e-09,cuda_edge,7,edge_based,1.225566785115,end2end,6522,cuda_edge,1864,9,0.010243,cuda_mixed_edge,True
