CUDA.analyze.cudss32.analysis.avg_sec_max,CUDA.analyze.cudss32.analysis.avg_sec_mean,CUDA.analyze.cudss32.analysis.avg_sec_median,CUDA.analyze.cudss32.analysis.avg_sec_min,CUDA.analyze.cudss32.analysis.avg_sec_stdev,CUDA.analyze.cudss32.analysis.count_max,CUDA.analyze.cudss32.analysis.count_mean,CUDA.analyze.cudss32.analysis.count_median,CUDA.analyze.cudss32.analysis.count_min,CUDA.analyze.cudss32.analysis.count_stdev,CUDA.analyze.cudss32.analysis.total_sec_max,CUDA.analyze.cudss32.analysis.total_sec_mean,CUDA.analyze.cudss32.analysis.total_sec_median,CUDA.analyze.cudss32.analysis.total_sec_min,CUDA.analyze.cudss32.analysis.total_sec_stdev,CUDA.analyze.cudss32.setup.avg_sec_max,CUDA.analyze.cudss32.setup.avg_sec_mean,CUDA.analyze.cudss32.setup.avg_sec_median,CUDA.analyze.cudss32.setup.avg_sec_min,CUDA.analyze.cudss32.setup.avg_sec_stdev,CUDA.analyze.cudss32.setup.count_max,CUDA.analyze.cudss32.setup.count_mean,CUDA.analyze.cudss32.setup.count_median,CUDA.analyze.cudss32.setup.count_min,CUDA.analyze.cudss32.setup.count_stdev,CUDA.analyze.cudss32.setup.total_sec_max,CUDA.analyze.cudss32.setup.total_sec_mean,CUDA.analyze.cudss32.setup.total_sec_median,CUDA.analyze.cudss32.setup.total_sec_min,CUDA.analyze.cudss32.setup.total_sec_stdev,CUDA.solve.factorization32.avg_sec_max,CUDA.solve.factorization32.avg_sec_mean,CUDA.solve.factorization32.avg_sec_median,CUDA.solve.factorization32.avg_sec_min,CUDA.solve.factorization32.avg_sec_stdev,CUDA.solve.factorization32.count_max,CUDA.solve.factorization32.count_mean,CUDA.solve.factorization32.count_median,CUDA.solve.factorization32.count_min,CUDA.solve.factorization32.count_stdev,CUDA.solve.factorization32.total_sec_max,CUDA.solve.factorization32.total_sec_mean,CUDA.solve.factorization32.total_sec_median,CUDA.solve.factorization32.total_sec_min,CUDA.solve.factorization32.total_sec_stdev,CUDA.solve.refactorization32.avg_sec_max,CUDA.solve.refactorization32.avg_sec_mean,CUDA.solve.refactorization32.avg_sec_median,CUDA.solve.refactorization32.avg_sec_min,CUDA.solve.refactorization32.avg_sec_stdev,CUDA.solve.refactorization32.count_max,CUDA.solve.refactorization32.count_mean,CUDA.solve.refactorization32.count_median,CUDA.solve.refactorization32.count_min,CUDA.solve.refactorization32.count_stdev,CUDA.solve.refactorization32.total_sec_max,CUDA.solve.refactorization32.total_sec_mean,CUDA.solve.refactorization32.total_sec_median,CUDA.solve.refactorization32.total_sec_min,CUDA.solve.refactorization32.total_sec_stdev,CUDA.solve.rhsPrepare.avg_sec_max,CUDA.solve.rhsPrepare.avg_sec_mean,CUDA.solve.rhsPrepare.avg_sec_median,CUDA.solve.rhsPrepare.avg_sec_min,CUDA.solve.rhsPrepare.avg_sec_stdev,CUDA.solve.rhsPrepare.count_max,CUDA.solve.rhsPrepare.count_mean,CUDA.solve.rhsPrepare.count_median,CUDA.solve.rhsPrepare.count_min,CUDA.solve.rhsPrepare.count_stdev,CUDA.solve.rhsPrepare.total_sec_max,CUDA.solve.rhsPrepare.total_sec_mean,CUDA.solve.rhsPrepare.total_sec_median,CUDA.solve.rhsPrepare.total_sec_min,CUDA.solve.rhsPrepare.total_sec_stdev,CUDA.solve.solve32.avg_sec_max,CUDA.solve.solve32.avg_sec_mean,CUDA.solve.solve32.avg_sec_median,CUDA.solve.solve32.avg_sec_min,CUDA.solve.solve32.avg_sec_stdev,CUDA.solve.solve32.count_max,CUDA.solve.solve32.count_mean,CUDA.solve.solve32.count_median,CUDA.solve.solve32.count_min,CUDA.solve.solve32.count_stdev,CUDA.solve.solve32.total_sec_max,CUDA.solve.solve32.total_sec_mean,CUDA.solve.solve32.total_sec_median,CUDA.solve.solve32.total_sec_min,CUDA.solve.solve32.total_sec_stdev,NR.analyze.jacobian_builder.avg_sec_max,NR.analyze.jacobian_builder.avg_sec_mean,NR.analyze.jacobian_builder.avg_sec_median,NR.analyze.jacobian_builder.avg_sec_min,NR.analyze.jacobian_builder.avg_sec_stdev,NR.analyze.jacobian_builder.count_max,NR.analyze.jacobian_builder.count_mean,NR.analyze.jacobian_builder.count_median,NR.analyze.jacobian_builder.count_min,NR.analyze.jacobian_builder.count_stdev,NR.analyze.jacobian_builder.total_sec_max,NR.analyze.jacobian_builder.total_sec_mean,NR.analyze.jacobian_builder.total_sec_median,NR.analyze.jacobian_builder.total_sec_min,NR.analyze.jacobian_builder.total_sec_stdev,NR.analyze.linear_solve.avg_sec_max,NR.analyze.linear_solve.avg_sec_mean,NR.analyze.linear_solve.avg_sec_median,NR.analyze.linear_solve.avg_sec_min,NR.analyze.linear_solve.avg_sec_stdev,NR.analyze.linear_solve.count_max,NR.analyze.linear_solve.count_mean,NR.analyze.linear_solve.count_median,NR.analyze.linear_solve.count_min,NR.analyze.linear_solve.count_stdev,NR.analyze.linear_solve.total_sec_max,NR.analyze.linear_solve.total_sec_mean,NR.analyze.linear_solve.total_sec_median,NR.analyze.linear_solve.total_sec_min,NR.analyze.linear_solve.total_sec_stdev,NR.analyze.storage_prepare.avg_sec_max,NR.analyze.storage_prepare.avg_sec_mean,NR.analyze.storage_prepare.avg_sec_median,NR.analyze.storage_prepare.avg_sec_min,NR.analyze.storage_prepare.avg_sec_stdev,NR.analyze.storage_prepare.count_max,NR.analyze.storage_prepare.count_mean,NR.analyze.storage_prepare.count_median,NR.analyze.storage_prepare.count_min,NR.analyze.storage_prepare.count_stdev,NR.analyze.storage_prepare.total_sec_max,NR.analyze.storage_prepare.total_sec_mean,NR.analyze.storage_prepare.total_sec_median,NR.analyze.storage_prepare.total_sec_min,NR.analyze.storage_prepare.total_sec_stdev,NR.analyze.total.avg_sec_max,NR.analyze.total.avg_sec_mean,NR.analyze.total.avg_sec_median,NR.analyze.total.avg_sec_min,NR.analyze.total.avg_sec_stdev,NR.analyze.total.count_max,NR.analyze.total.count_mean,NR.analyze.total.count_median,NR.analyze.total.count_min,NR.analyze.total.count_stdev,NR.analyze.total.total_sec_max,NR.analyze.total.total_sec_mean,NR.analyze.total.total_sec_median,NR.analyze.total.total_sec_min,NR.analyze.total.total_sec_stdev,NR.iteration.jacobian.avg_sec_max,NR.iteration.jacobian.avg_sec_mean,NR.iteration.jacobian.avg_sec_median,NR.iteration.jacobian.avg_sec_min,NR.iteration.jacobian.avg_sec_stdev,NR.iteration.jacobian.count_max,NR.iteration.jacobian.count_mean,NR.iteration.jacobian.count_median,NR.iteration.jacobian.count_min,NR.iteration.jacobian.count_stdev,NR.iteration.jacobian.total_sec_max,NR.iteration.jacobian.total_sec_mean,NR.iteration.jacobian.total_sec_median,NR.iteration.jacobian.total_sec_min,NR.iteration.jacobian.total_sec_stdev,NR.iteration.linear.avg_sec_max,NR.iteration.linear.avg_sec_mean,NR.iteration.linear.avg_sec_median,NR.iteration.linear.avg_sec_min,NR.iteration.linear.avg_sec_stdev,NR.iteration.linear.count_max,NR.iteration.linear.count_mean,NR.iteration.linear.count_median,NR.iteration.linear.count_min,NR.iteration.linear.count_stdev,NR.iteration.linear.total_sec_max,NR.iteration.linear.total_sec_mean,NR.iteration.linear.total_sec_median,NR.iteration.linear.total_sec_min,NR.iteration.linear.total_sec_stdev,NR.iteration.linear_factorize.avg_sec_max,NR.iteration.linear_factorize.avg_sec_mean,NR.iteration.linear_factorize.avg_sec_median,NR.iteration.linear_factorize.avg_sec_min,NR.iteration.linear_factorize.avg_sec_stdev,NR.iteration.linear_factorize.count_max,NR.iteration.linear_factorize.count_mean,NR.iteration.linear_factorize.count_median,NR.iteration.linear_factorize.count_min,NR.iteration.linear_factorize.count_stdev,NR.iteration.linear_factorize.total_sec_max,NR.iteration.linear_factorize.total_sec_mean,NR.iteration.linear_factorize.total_sec_median,NR.iteration.linear_factorize.total_sec_min,NR.iteration.linear_factorize.total_sec_stdev,NR.iteration.linear_solve.avg_sec_max,NR.iteration.linear_solve.avg_sec_mean,NR.iteration.linear_solve.avg_sec_median,NR.iteration.linear_solve.avg_sec_min,NR.iteration.linear_solve.avg_sec_stdev,NR.iteration.linear_solve.count_max,NR.iteration.linear_solve.count_mean,NR.iteration.linear_solve.count_median,NR.iteration.linear_solve.count_min,NR.iteration.linear_solve.count_stdev,NR.iteration.linear_solve.total_sec_max,NR.iteration.linear_solve.total_sec_mean,NR.iteration.linear_solve.total_sec_median,NR.iteration.linear_solve.total_sec_min,NR.iteration.linear_solve.total_sec_stdev,NR.iteration.mismatch.avg_sec_max,NR.iteration.mismatch.avg_sec_mean,NR.iteration.mismatch.avg_sec_median,NR.iteration.mismatch.avg_sec_min,NR.iteration.mismatch.avg_sec_stdev,NR.iteration.mismatch.count_max,NR.iteration.mismatch.count_mean,NR.iteration.mismatch.count_median,NR.iteration.mismatch.count_min,NR.iteration.mismatch.count_stdev,NR.iteration.mismatch.total_sec_max,NR.iteration.mismatch.total_sec_mean,NR.iteration.mismatch.total_sec_median,NR.iteration.mismatch.total_sec_min,NR.iteration.mismatch.total_sec_stdev,NR.iteration.total.avg_sec_max,NR.iteration.total.avg_sec_mean,NR.iteration.total.avg_sec_median,NR.iteration.total.avg_sec_min,NR.iteration.total.avg_sec_stdev,NR.iteration.total.count_max,NR.iteration.total.count_mean,NR.iteration.total.count_median,NR.iteration.total.count_min,NR.iteration.total.count_stdev,NR.iteration.total.total_sec_max,NR.iteration.total.total_sec_mean,NR.iteration.total.total_sec_median,NR.iteration.total.total_sec_min,NR.iteration.total.total_sec_stdev,NR.iteration.voltage_update.avg_sec_max,NR.iteration.voltage_update.avg_sec_mean,NR.iteration.voltage_update.avg_sec_median,NR.iteration.voltage_update.avg_sec_min,NR.iteration.voltage_update.avg_sec_stdev,NR.iteration.voltage_update.count_max,NR.iteration.voltage_update.count_mean,NR.iteration.voltage_update.count_median,NR.iteration.voltage_update.count_min,NR.iteration.voltage_update.count_stdev,NR.iteration.voltage_update.total_sec_max,NR.iteration.voltage_update.total_sec_mean,NR.iteration.voltage_update.total_sec_median,NR.iteration.voltage_update.total_sec_min,NR.iteration.voltage_update.total_sec_stdev,NR.solve.download.avg_sec_max,NR.solve.download.avg_sec_mean,NR.solve.download.avg_sec_median,NR.solve.download.avg_sec_min,NR.solve.download.avg_sec_stdev,NR.solve.download.count_max,NR.solve.download.count_mean,NR.solve.download.count_median,NR.solve.download.count_min,NR.solve.download.count_stdev,NR.solve.download.total_sec_max,NR.solve.download.total_sec_mean,NR.solve.download.total_sec_median,NR.solve.download.total_sec_min,NR.solve.download.total_sec_stdev,NR.solve.total.avg_sec_max,NR.solve.total.avg_sec_mean,NR.solve.total.avg_sec_median,NR.solve.total.avg_sec_min,NR.solve.total.avg_sec_stdev,NR.solve.total.count_max,NR.solve.total.count_mean,NR.solve.total.count_median,NR.solve.total.count_min,NR.solve.total.count_stdev,NR.solve.total.total_sec_max,NR.solve.total.total_sec_mean,NR.solve.total.total_sec_median,NR.solve.total.total_sec_min,NR.solve.total.total_sec_stdev,NR.solve.upload.avg_sec_max,NR.solve.upload.avg_sec_mean,NR.solve.upload.avg_sec_median,NR.solve.upload.avg_sec_min,NR.solve.upload.avg_sec_stdev,NR.solve.upload.count_max,NR.solve.upload.count_mean,NR.solve.upload.count_median,NR.solve.upload.count_min,NR.solve.upload.count_stdev,NR.solve.upload.total_sec_max,NR.solve.upload.total_sec_mean,NR.solve.upload.total_sec_median,NR.solve.upload.total_sec_min,NR.solve.upload.total_sec_stdev,algorithm,analyze_sec_max,analyze_sec_mean,analyze_sec_median,analyze_sec_min,analyze_sec_stdev,backend,buses,case_name,compute,elapsed_sec_max,elapsed_sec_mean,elapsed_sec_median,elapsed_sec_min,elapsed_sec_stdev,final_mismatch_max,final_mismatch_mean,final_mismatch_median,final_mismatch_min,final_mismatch_stdev,implementation,iterations_max,iterations_mean,iterations_median,iterations_min,iterations_stdev,jacobian,measurement_mode,mg_device_indices,mg_enabled,pq,profile,profile_label,pv,runs,solve_sec_max,solve_sec_mean,solve_sec_median,solve_sec_min,solve_sec_stdev,source_profile,success_all,variant
0.015872,0.015872,0.015872,0.015872,0.0,1.0,1.0,1.0,1.0,0.0,0.015872,0.015872,0.015872,0.015872,0.0,0.021053,0.021053,0.021053,0.021053,0.0,1.0,1.0,1.0,1.0,0.0,0.021053,0.021053,0.021053,0.021053,0.0,0.014979,0.014979,0.014979,0.014979,0.0,1.0,1.0,1.0,1.0,0.0,0.014979,0.014979,0.014979,0.014979,0.0,0.000103,0.000103,0.000103,0.000103,0.0,1.0,1.0,1.0,1.0,0.0,0.000103,0.000103,0.000103,0.000103,0.0,1.3e-05,1.3e-05,1.3e-05,1.3e-05,0.0,2.0,2.0,2.0,2.0,0.0,2.6e-05,2.6e-05,2.6e-05,2.6e-05,0.0,0.001623,0.001623,0.001623,0.001623,0.0,2.0,2.0,2.0,2.0,0.0,0.003246,0.003246,0.003246,0.003246,0.0,0.000118,0.000118,0.000118,0.000118,0.0,1.0,1.0,1.0,1.0,0.0,0.000118,0.000118,0.000118,0.000118,0.0,0.036929,0.036929,0.036929,0.036929,0.0,1.0,1.0,1.0,1.0,0.0,0.036929,0.036929,0.036929,0.036929,0.0,9.419481,9.419481,9.419481,9.419481,0.0,1.0,1.0,1.0,1.0,0.0,9.419481,9.419481,9.419481,9.419481,0.0,9.45654,9.45654,9.45654,9.45654,0.0,1.0,1.0,1.0,1.0,0.0,9.45654,9.45654,9.45654,9.45654,0.0,2.1e-05,2.1e-05,2.1e-05,2.1e-05,0.0,3.0,3.0,3.0,3.0,0.0,6.3e-05,6.3e-05,6.3e-05,6.3e-05,0.0,0.009181,0.009181,0.009181,0.009181,0.0,2.0,2.0,2.0,2.0,0.0,0.018362,0.018362,0.018362,0.018362,0.0,0.007541,0.007541,0.007541,0.007541,0.0,2.0,2.0,2.0,2.0,0.0,0.015082,0.015082,0.015082,0.015082,0.0,0.0016395,0.0016395,0.0016395,0.0016395,0.0,2.0,2.0,2.0,2.0,0.0,0.003279,0.003279,0.003279,0.003279,0.0,0.001040333333333,0.001040333333333,0.001040333333333,0.001040333333333,0.0,3.0,3.0,3.0,3.0,0.0,0.003121,0.003121,0.003121,0.003121,0.0,0.0092665,0.0092665,0.0092665,0.0092665,0.0,2.0,2.0,2.0,2.0,0.0,0.018533,0.018533,0.018533,0.018533,0.0,4.7e-05,4.7e-05,4.7e-05,4.7e-05,0.0,2.0,2.0,2.0,2.0,0.0,9.4e-05,9.4e-05,9.4e-05,9.4e-05,0.0,1.9e-05,1.9e-05,1.9e-05,1.9e-05,0.0,1.0,1.0,1.0,1.0,0.0,1.9e-05,1.9e-05,1.9e-05,1.9e-05,0.0,0.021754,0.021754,0.021754,0.021754,0.0,1.0,1.0,1.0,1.0,0.0,0.021754,0.021754,0.021754,0.021754,0.0,8.6e-05,8.6e-05,8.6e-05,8.6e-05,0.0,1.0,1.0,1.0,1.0,0.0,8.6e-05,8.6e-05,8.6e-05,8.6e-05,0.0,modified,9.456563,9.456563,9.456563,9.456563,0.0,cuda,200,case_ACTIVSg200,mixed,9.478321,9.478321,9.478321,9.478321,0.0,4.44658797527e-12,4.44658797527e-12,4.44658797527e-12,4.44658797527e-12,0.0,cuda_mixed_edge_modified,3.0,3.0,3.0,3.0,0.0,edge_based,operators,,False,162,cuda_edge_modified,CUDA mixed edge modified,37,1,0.021757,0.021757,0.021757,0.021757,0.0,cuda_mixed_edge_modified,True,baseline
