analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.010672,cuda,30,case30_ieee,mixed,case30_ieee,0.011398,1.986674713628e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,0,0.000726,cuda_mixed_edge,True
0.010264,cuda,30,case30_ieee,mixed,case30_ieee,0.010969,1.986674713628e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,1,0.000705,cuda_mixed_edge,True
0.010276,cuda,30,case30_ieee,mixed,case30_ieee,0.011004,1.468825061579e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,2,0.000728,cuda_mixed_edge,True
0.010284,cuda,30,case30_ieee,mixed,case30_ieee,0.011004,1.986674713628e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,3,0.00072,cuda_mixed_edge,True
0.010342,cuda,30,case30_ieee,mixed,case30_ieee,0.011053,1.956761275121e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,4,0.00071,cuda_mixed_edge,True
0.01028,cuda,30,case30_ieee,mixed,case30_ieee,0.010999,1.986674713628e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,5,0.000719,cuda_mixed_edge,True
0.010282,cuda,30,case30_ieee,mixed,case30_ieee,0.011,1.956761275121e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,6,0.000717,cuda_mixed_edge,True
0.010584,cuda,30,case30_ieee,mixed,case30_ieee,0.011301,1.986674713628e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,7,0.000717,cuda_mixed_edge,True
0.01029,cuda,30,case30_ieee,mixed,case30_ieee,0.011001,2.601446840299e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,8,0.00071,cuda_mixed_edge,True
0.010276,cuda,30,case30_ieee,mixed,case30_ieee,0.010984,1.986674713628e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,9,0.000708,cuda_mixed_edge,True
