analyze_sec_max,analyze_sec_mean,analyze_sec_median,analyze_sec_min,analyze_sec_stdev,backend,case_name,compute,elapsed_sec_max,elapsed_sec_mean,elapsed_sec_median,elapsed_sec_min,elapsed_sec_stdev,final_mismatch_max,implementation,iterations_mean,jacobian,measurement_mode,profile,runs,solve_sec_max,solve_sec_mean,solve_sec_median,solve_sec_min,solve_sec_stdev,source_profile,success_all
0.010994,0.010772,0.010731000000000001,0.010702,9.925612211736764e-05,cuda,case118_ieee,mixed,0.011902,0.0116926,0.0116465,0.011603,0.00010150555540352333,9.011008113315e-11,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.000943,0.0009203,0.000919,0.000901,1.349114936212297e-05,cuda_mixed_edge,True
0.015079,0.0146562,0.0145595,0.014515,0.00019274381385086733,cuda,case1354_pegase,mixed,0.017011,0.0165795,0.016489,0.016434,0.0001944326504359681,5.708444202126e-12,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.001933,0.0019225,0.0019205,0.001914,6.9641941385920674e-06,cuda_mixed_edge,True
0.02015,0.019152,0.01902,0.018956,0.00036932581219778797,cuda,case2746wop_k,mixed,0.022476,0.0214592,0.0213175,0.021256,0.00037635585996943533,1.181420893241e-09,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.002325,0.0023066,0.0023020000000000002,0.002296,1.114749598190852e-05,cuda_mixed_edge,True
0.010672,0.010355,0.010283,0.010264,0.00014684912892716314,cuda,case30_ieee,mixed,0.011398,0.0110713,0.0110025,0.010969,0.00014989926246946285,2.601446840299e-13,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.000728,0.0007160000000000001,0.000717,0.000705,7.659416862050706e-06,cuda_mixed_edge,True
0.028514,0.0270424,0.02685,0.026815,0.000523652811189501,cuda,case4601_goc,mixed,0.034485,0.0329582,0.0327735,0.032676,0.0005434191752229585,4.460785074656e-10,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.005979,0.0059155,0.005917,0.005853,4.188675208225151e-05,cuda_mixed_edge,True
0.013279,0.012938100000000001,0.01287,0.012848,0.0001469787966567512,cuda,case793_goc,mixed,0.014828,0.0144832,0.014419000000000001,0.014385,0.000146210502738726,2.851881339869e-12,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.00156,0.0015445,0.0015474999999999998,0.001528,9.913514905308684e-06,cuda_mixed_edge,True
0.043617,0.0410769,0.040722,0.040606,0.0009157428617733745,cuda,case8387_pegase,mixed,0.051273,0.048763100000000004,0.0484425,0.048299,0.0008983522508830632,2.921563990732e-09,cuda_edge,7.0,edge_based,end2end,cuda_edge,10,0.007773,0.0076858000000000004,0.0076805,0.00762,5.6122485095845006e-05,cuda_mixed_edge,True
0.047755,0.0451168,0.044837,0.044632,0.0009374371445595696,cuda,case9241_pegase,mixed,0.056509,0.0539145,0.053573499999999996,0.053377,0.0009257304923380469,1.981197981712e-09,cuda_edge,8.0,edge_based,end2end,cuda_edge,10,0.008956,0.0087974,0.008779499999999999,0.008713,6.864595156793082e-05,cuda_mixed_edge,True
0.010918,0.0106838,0.010621,0.010593,0.00012519566907667222,cuda,case118_ieee,mixed,0.011839,0.0116156,0.011548,0.011527,0.00012265869539317446,8.284672947667e-11,cuda_edge,5.0,edge_based,operators,cuda_edge,10,0.000938,0.0009313,0.0009335000000000001,0.00092,5.945119380167597e-06,cuda_mixed_edge,True
0.015089,0.0145853,0.014526,0.014496,0.00017892087015711103,cuda,case1354_pegase,mixed,0.017102,0.016602099999999998,0.016545499999999998,0.016515,0.00017802961676205564,6.601608149026e-12,cuda_edge,6.0,edge_based,operators,cuda_edge,10,0.002034,0.0020163,0.0020195,0.001999,1.0414199707877448e-05,cuda_mixed_edge,True
0.01991,0.0191119,0.0189835,0.018942,0.00029724454952483514,cuda,case2746wop_k,mixed,0.022332,0.021512,0.021384,0.021338,0.0003038559600278472,1.069316621349e-09,cuda_edge,5.0,edge_based,operators,cuda_edge,10,0.002422,0.0023994999999999997,0.002397,0.002385,1.0885770528538637e-05,cuda_mixed_edge,True
0.01035,0.0101817,0.010157,0.01014,6.431182714797564e-05,cuda,case30_ieee,mixed,0.011093,0.0109379,0.0109035,0.010876,7.590410616912213e-05,2.735805010015e-13,cuda_edge,5.0,edge_based,operators,cuda_edge,10,0.000908,0.0007559999999999999,0.0007394999999999999,0.000736,5.348312298701753e-05,cuda_mixed_edge,True
0.028686,0.0270693,0.0268635,0.026789,0.0005757034441060393,cuda,case4601_goc,mixed,0.034702,0.0330906,0.0329225,0.032755,0.0005740768821914586,4.109010909303e-10,cuda_edge,6.0,edge_based,operators,cuda_edge,10,0.0061,0.0060209,0.0060205,0.005942,4.799641190292825e-05,cuda_mixed_edge,True
0.013098,0.0127509,0.012708,0.012692,0.00012308032607474955,cuda,case793_goc,mixed,0.014652,0.014188599999999999,0.0142505,0.013954,0.00021823901270548928,9.923075995796e-09,cuda_edge,5.6,edge_based,operators,cuda_edge,10,0.001553,0.0014372,0.0015435000000000002,0.001262,0.00014379522477004115,cuda_mixed_edge,True
0.043856,0.041175500000000004,0.040871500000000005,0.040614,0.0009638733492183154,cuda,case8387_pegase,mixed,0.051703,0.0490081,0.048712,0.048381,0.0009792060786394479,2.929122167039e-09,cuda_edge,7.0,edge_based,operators,cuda_edge,10,0.00797,0.0078322,0.007821,0.007765,5.8793045696087354e-05,cuda_mixed_edge,True
0.048054,0.0451863,0.0448395,0.044682,0.0010199797438075807,cuda,case9241_pegase,mixed,0.057013,0.0542117,0.0539365,0.053739,0.0009925666000604476,2.245881480789e-09,cuda_edge,8.0,edge_based,operators,cuda_edge,10,0.009211,0.009025100000000001,0.009002,0.008885,0.00011361968726120186,cuda_mixed_edge,True
