analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.0103,cuda,30,case30_ieee,mixed,case30_ieee,0.010974,2.270185713203e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,0,0.000673,cuda_mixed_edge,True
0.010274,cuda,30,case30_ieee,mixed,case30_ieee,0.010962,1.504768532001e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,1,0.000688,cuda_mixed_edge,True
0.010188,cuda,30,case30_ieee,mixed,case30_ieee,0.010873,2.270185713203e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,2,0.000684,cuda_mixed_edge,True
0.010299,cuda,30,case30_ieee,mixed,case30_ieee,0.010984,2.073087293601e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,3,0.000685,cuda_mixed_edge,True
0.010167,cuda,30,case30_ieee,mixed,case30_ieee,0.010853,2.270185713203e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,4,0.000685,cuda_mixed_edge,True
0.01014,cuda,30,case30_ieee,mixed,case30_ieee,0.010826,1.504768532001e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,5,0.000686,cuda_mixed_edge,True
0.010135,cuda,30,case30_ieee,mixed,case30_ieee,0.010821,2.270185713203e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,6,0.000685,cuda_mixed_edge,True
0.010205,cuda,30,case30_ieee,mixed,case30_ieee,0.010886,1.504768532001e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,7,0.000681,cuda_mixed_edge,True
0.010234,cuda,30,case30_ieee,mixed,case30_ieee,0.010915,2.270185713203e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,8,0.00068,cuda_mixed_edge,True
0.010147,cuda,30,case30_ieee,mixed,case30_ieee,0.010831,1.504768532001e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,9,0.000683,cuda_mixed_edge,True
