analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.010343,cuda,30,case30_ieee,mixed,case30_ieee,0.01104,1.53040088654e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,0,0.000696,cuda_mixed_edge,True
0.010167,cuda,30,case30_ieee,mixed,case30_ieee,0.01086,1.986674713628e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,1,0.000693,cuda_mixed_edge,True
0.010156,cuda,30,case30_ieee,mixed,case30_ieee,0.010841,1.796177962769e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,2,0.000685,cuda_mixed_edge,True
0.010128,cuda,30,case30_ieee,mixed,case30_ieee,0.010817,1.986674713628e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,3,0.000689,cuda_mixed_edge,True
0.010163,cuda,30,case30_ieee,mixed,case30_ieee,0.010846,1.857130814754e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,4,0.000683,cuda_mixed_edge,True
0.01013,cuda,30,case30_ieee,mixed,case30_ieee,0.010818,1.986674713628e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,5,0.000687,cuda_mixed_edge,True
0.010294,cuda,30,case30_ieee,mixed,case30_ieee,0.010981,2.075455991352e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,6,0.000686,cuda_mixed_edge,True
0.010155,cuda,30,case30_ieee,mixed,case30_ieee,0.010843,1.986674713628e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,7,0.000687,cuda_mixed_edge,True
0.01014,cuda,30,case30_ieee,mixed,case30_ieee,0.010828,1.53040088654e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,8,0.000687,cuda_mixed_edge,True
0.010137,cuda,30,case30_ieee,mixed,case30_ieee,0.010822,1.986674713628e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,9,0.000685,cuda_mixed_edge,True
0.010768,cuda,118,case118_ieee,mixed,case118_ieee,0.011604,6.509982439562e-11,cuda_edge,5,edge_based,1.002563617488,end2end,64,cuda_edge,53,0,0.000836,cuda_mixed_edge,True
0.010542,cuda,118,case118_ieee,mixed,case118_ieee,0.011373,6.589398781313e-11,cuda_edge,5,edge_based,1.00256361749,end2end,64,cuda_edge,53,1,0.00083,cuda_mixed_edge,True
0.010626,cuda,118,case118_ieee,mixed,case118_ieee,0.011456,7.560517689367e-11,cuda_edge,5,edge_based,1.002563617504,end2end,64,cuda_edge,53,2,0.00083,cuda_mixed_edge,True
0.01052,cuda,118,case118_ieee,mixed,case118_ieee,0.011349,7.621421334805e-11,cuda_edge,5,edge_based,1.002563617501,end2end,64,cuda_edge,53,3,0.000829,cuda_mixed_edge,True
0.010568,cuda,118,case118_ieee,mixed,case118_ieee,0.011401,7.550499174732e-11,cuda_edge,5,edge_based,1.002563617497,end2end,64,cuda_edge,53,4,0.000833,cuda_mixed_edge,True
0.010511,cuda,118,case118_ieee,mixed,case118_ieee,0.011349,7.37244645114e-11,cuda_edge,5,edge_based,1.002563617502,end2end,64,cuda_edge,53,5,0.000838,cuda_mixed_edge,True
0.010596,cuda,118,case118_ieee,mixed,case118_ieee,0.011436,6.43184914063e-11,cuda_edge,5,edge_based,1.002563617493,end2end,64,cuda_edge,53,6,0.00084,cuda_mixed_edge,True
0.010511,cuda,118,case118_ieee,mixed,case118_ieee,0.011345,7.284248404207e-11,cuda_edge,5,edge_based,1.002563617494,end2end,64,cuda_edge,53,7,0.000834,cuda_mixed_edge,True
0.010618,cuda,118,case118_ieee,mixed,case118_ieee,0.011449,6.201104913722e-11,cuda_edge,5,edge_based,1.002563617488,end2end,64,cuda_edge,53,8,0.00083,cuda_mixed_edge,True
0.010519,cuda,118,case118_ieee,mixed,case118_ieee,0.011363,6.185970892935e-11,cuda_edge,5,edge_based,1.002563617488,end2end,64,cuda_edge,53,9,0.000843,cuda_mixed_edge,True
0.012883,cuda,793,case793_goc,mixed,case793_goc,0.014104,8.525005330507e-09,cuda_edge,5,edge_based,1.161718976117,end2end,704,cuda_edge,88,0,0.00122,cuda_mixed_edge,True
0.012615,cuda,793,case793_goc,mixed,case793_goc,0.014124,2.519155552022e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,1,0.001509,cuda_mixed_edge,True
0.012524,cuda,793,case793_goc,mixed,case793_goc,0.014033,1.781517541567e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,2,0.001508,cuda_mixed_edge,True
0.012509,cuda,793,case793_goc,mixed,case793_goc,0.013737,9.448387600086e-09,cuda_edge,5,edge_based,1.161718975931,end2end,704,cuda_edge,88,3,0.001228,cuda_mixed_edge,True
0.012668,cuda,793,case793_goc,mixed,case793_goc,0.014171,1.809585704908e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,4,0.001503,cuda_mixed_edge,True
0.012528,cuda,793,case793_goc,mixed,case793_goc,0.014037,2.117606750435e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,5,0.001508,cuda_mixed_edge,True
0.012511,cuda,793,case793_goc,mixed,case793_goc,0.013758,9.748003404475e-09,cuda_edge,5,edge_based,1.161718975866,end2end,704,cuda_edge,88,6,0.001247,cuda_mixed_edge,True
0.012537,cuda,793,case793_goc,mixed,case793_goc,0.014027,2.229327833447e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,7,0.001489,cuda_mixed_edge,True
0.01257,cuda,793,case793_goc,mixed,case793_goc,0.014051,2.462957848872e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,8,0.001481,cuda_mixed_edge,True
0.012574,cuda,793,case793_goc,mixed,case793_goc,0.014069,1.894430792793e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,9,0.001494,cuda_mixed_edge,True
0.014818,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016798,4.113931417749e-12,cuda_edge,6,edge_based,0.9675246266079,end2end,1094,cuda_edge,259,0,0.00198,cuda_mixed_edge,True
0.01431,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016289,3.89657045493e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,1,0.001979,cuda_mixed_edge,True
0.014275,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016262,6.864064872047e-12,cuda_edge,6,edge_based,0.9675246266076,end2end,1094,cuda_edge,259,2,0.001986,cuda_mixed_edge,True
0.014297,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016268,5.088043904871e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,3,0.001971,cuda_mixed_edge,True
0.014249,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016208,6.506239991211e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,4,0.001959,cuda_mixed_edge,True
0.014281,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016256,4.976852263638e-12,cuda_edge,6,edge_based,0.9675246266076,end2end,1094,cuda_edge,259,5,0.001974,cuda_mixed_edge,True
0.014258,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.01622,4.134692588309e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,6,0.001961,cuda_mixed_edge,True
0.01426,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016221,6.365167864093e-12,cuda_edge,6,edge_based,0.9675246266076,end2end,1094,cuda_edge,259,7,0.001961,cuda_mixed_edge,True
0.014285,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016237,3.120050331066e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,8,0.001951,cuda_mixed_edge,True
0.014265,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.01623,1.047767896568e-11,cuda_edge,6,edge_based,0.9675246266079,end2end,1094,cuda_edge,259,9,0.001964,cuda_mixed_edge,True
0.020407,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.023292,5.529817263914e-10,cuda_edge,5,edge_based,0.5067134061949,end2end,2396,cuda_edge,349,0,0.002885,cuda_mixed_edge,True
0.019472,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.02233,7.495604097891e-10,cuda_edge,5,edge_based,0.5067134061658,end2end,2396,cuda_edge,349,1,0.002857,cuda_mixed_edge,True
0.019473,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.022349,4.893142890074e-10,cuda_edge,5,edge_based,0.5067134061625,end2end,2396,cuda_edge,349,2,0.002875,cuda_mixed_edge,True
0.019439,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.022313,2.101176787665e-10,cuda_edge,5,edge_based,0.5067134061468,end2end,2396,cuda_edge,349,3,0.002874,cuda_mixed_edge,True
0.019438,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.02234,4.92177779912e-10,cuda_edge,5,edge_based,0.5067134061378,end2end,2396,cuda_edge,349,4,0.002902,cuda_mixed_edge,True
0.019454,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.022371,4.74347252746e-10,cuda_edge,5,edge_based,0.5067134061524,end2end,2396,cuda_edge,349,5,0.002917,cuda_mixed_edge,True
0.019426,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.022318,7.484875802867e-10,cuda_edge,5,edge_based,0.5067134061737,end2end,2396,cuda_edge,349,6,0.002892,cuda_mixed_edge,True
