ABLATION.cpu_dx_to_cuda.avg_sec,ABLATION.cpu_dx_to_cuda.count,ABLATION.cpu_dx_to_cuda.total_sec,ABLATION.cpu_jacobian_to_cuda_csr.avg_sec,ABLATION.cpu_jacobian_to_cuda_csr.count,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,ABLATION.cpu_naive_jacobian.avg_sec,ABLATION.cpu_naive_jacobian.count,ABLATION.cpu_naive_jacobian.total_sec,ABLATION.cuda_F_to_cpu.avg_sec,ABLATION.cuda_F_to_cpu.count,ABLATION.cuda_F_to_cpu.total_sec,ABLATION.cuda_J_to_cpu_csc.avg_sec,ABLATION.cuda_J_to_cpu_csc.count,ABLATION.cuda_J_to_cpu_csc.total_sec,ABLATION.cuda_to_cpu_voltage.avg_sec,ABLATION.cuda_to_cpu_voltage.count,ABLATION.cuda_to_cpu_voltage.total_sec,CPU.naive.jacobian.assemble.avg_sec,CPU.naive.jacobian.assemble.count,CPU.naive.jacobian.assemble.total_sec,CPU.naive.jacobian.dS_dVa.avg_sec,CPU.naive.jacobian.dS_dVa.count,CPU.naive.jacobian.dS_dVa.total_sec,CPU.naive.jacobian.dS_dVm.avg_sec,CPU.naive.jacobian.dS_dVm.count,CPU.naive.jacobian.dS_dVm.total_sec,CPU.naive.solve.superlu.avg_sec,CPU.naive.solve.superlu.count,CPU.naive.solve.superlu.total_sec,CPU.solve.buildYbusCSC.avg_sec,CPU.solve.buildYbusCSC.count,CPU.solve.buildYbusCSC.total_sec,CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.analyze.cudss64.analysis.avg_sec,CUDA.analyze.cudss64.analysis.count,CUDA.analyze.cudss64.analysis.total_sec,CUDA.analyze.cudss64.setup.avg_sec,CUDA.analyze.cudss64.setup.count,CUDA.analyze.cudss64.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.factorization64.avg_sec,CUDA.solve.factorization64.count,CUDA.solve.factorization64.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.refactorization64.avg_sec,CUDA.solve.refactorization64.count,CUDA.solve.refactorization64.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.rhsPrepare64.avg_sec,CUDA.solve.rhsPrepare64.count,CUDA.solve.rhsPrepare64.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,CUDA.solve.solve64.avg_sec,CUDA.solve.solve64.count,CUDA.solve.solve64.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
2.5e-06,4,1e-05,,,,,,,7e-06,4,2.8e-05,1.2e-05,4,4.8e-05,,,,,,,,,,,,,4.5e-05,4,0.00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6e-05,1,1.6e-05,0.0,1,0.0,0.000205,1,0.000205,0.000221,1,0.000221,9.5e-06,4,3.8e-05,6.75e-05,4,0.00027,1.8e-05,5,9e-05,9.32e-05,5,0.000466,1.45e-05,4,5.8e-05,1.4e-05,1,1.4e-05,0.000526,1,0.000526,4.2e-05,1,4.2e-05,0.000224,cuda,30,case30_ieee,mixed,case30_ieee,0.000751,1.429025941382e-13,cuda_wo_cudss,5,edge_based,0.341154734562,operators,24,cuda_wo_cudss,5,0,0.000527,cuda_mixed_edge_cpu_superlu,True
2e-06,4,8e-06,,,,,,,7e-06,4,2.8e-05,1.175e-05,4,4.7e-05,,,,,,,,,,,,,4.05e-05,4,0.000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2e-05,1,1.2e-05,0.0,1,0.0,0.000205,1,0.000205,0.000218,1,0.000218,9.5e-06,4,3.8e-05,6.325e-05,4,0.000253,1.8e-05,5,9e-05,8.9e-05,5,0.000445,1.45e-05,4,5.8e-05,1.4e-05,1,1.4e-05,0.000506,1,0.000506,4.3e-05,1,4.3e-05,0.000221,cuda,30,case30_ieee,mixed,case30_ieee,0.000729,1.429025941382e-13,cuda_wo_cudss,5,edge_based,0.341154734562,operators,24,cuda_wo_cudss,5,1,0.000507,cuda_mixed_edge_cpu_superlu,True
2e-06,4,8e-06,,,,,,,7e-06,4,2.8e-05,1.15e-05,4,4.6e-05,,,,,,,,,,,,,4e-05,4,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2e-05,1,1.2e-05,0.0,1,0.0,0.000204,1,0.000204,0.000217,1,0.000217,9.5e-06,4,3.8e-05,6.225e-05,4,0.000249,1.8e-05,5,9e-05,8.84e-05,5,0.000442,1.45e-05,4,5.8e-05,1.5e-05,1,1.5e-05,0.000503,1,0.000503,4.2e-05,1,4.2e-05,0.00022,cuda,30,case30_ieee,mixed,case30_ieee,0.000724,1.516470598204e-13,cuda_wo_cudss,5,edge_based,0.341154734562,operators,24,cuda_wo_cudss,5,2,0.000504,cuda_mixed_edge_cpu_superlu,True
2e-06,4,8e-06,,,,,,,7e-06,4,2.8e-05,1.1e-05,4,4.4e-05,,,,,,,,,,,,,3.925e-05,4,0.000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2e-05,1,1.2e-05,0.0,1,0.0,0.0002,1,0.0002,0.000212,1,0.000212,9.25e-06,4,3.7e-05,6.15e-05,4,0.000246,1.78e-05,5,8.9e-05,8.74e-05,5,0.000437,1.425e-05,4,5.7e-05,1.4e-05,1,1.4e-05,0.000498,1,0.000498,4.3e-05,1,4.3e-05,0.000215,cuda,30,case30_ieee,mixed,case30_ieee,0.000714,1.429025941382e-13,cuda_wo_cudss,5,edge_based,0.341154734562,operators,24,cuda_wo_cudss,5,3,0.000498,cuda_mixed_edge_cpu_superlu,True
2e-06,4,8e-06,,,,,,,7e-06,4,2.8e-05,1.225e-05,4,4.9e-05,,,,,,,,,,,,,4.25e-05,4,0.00017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2e-05,1,1.2e-05,0.0,1,0.0,0.00021,1,0.00021,0.000222,1,0.000222,9.25e-06,4,3.7e-05,6.55e-05,4,0.000262,1.86e-05,5,9.3e-05,9.16e-05,5,0.000458,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000519,1,0.000519,4.2e-05,1,4.2e-05,0.000225,cuda,30,case30_ieee,mixed,case30_ieee,0.000746,1.429025941382e-13,cuda_wo_cudss,5,edge_based,0.341154734562,operators,24,cuda_wo_cudss,5,4,0.00052,cuda_mixed_edge_cpu_superlu,True
2.25e-06,4,9e-06,,,,,,,7e-06,4,2.8e-05,1.2e-05,4,4.8e-05,,,,,,,,,,,,,4.25e-05,4,0.00017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1e-05,1,1.1e-05,0.0,1,0.0,0.0002,1,0.0002,0.000212,1,0.000212,9.5e-06,4,3.8e-05,6.575e-05,4,0.000263,1.82e-05,5,9.1e-05,9.16e-05,5,0.000458,1.475e-05,4,5.9e-05,1.5e-05,1,1.5e-05,0.000519,1,0.000519,4.3e-05,1,4.3e-05,0.000215,cuda,30,case30_ieee,mixed,case30_ieee,0.000736,1.429025941382e-13,cuda_wo_cudss,5,edge_based,0.341154734562,operators,24,cuda_wo_cudss,5,5,0.00052,cuda_mixed_edge_cpu_superlu,True
2e-06,4,8e-06,,,,,,,7.25e-06,4,2.9e-05,1.2e-05,4,4.8e-05,,,,,,,,,,,,,3.9e-05,4,0.000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2e-05,1,1.2e-05,0.0,1,0.0,0.000201,1,0.000201,0.000213,1,0.000213,9.25e-06,4,3.7e-05,6.175e-05,4,0.000247,1.78e-05,5,8.9e-05,8.76e-05,5,0.000438,1.425e-05,4,5.7e-05,1.4e-05,1,1.4e-05,0.000498,1,0.000498,4.2e-05,1,4.2e-05,0.000217,cuda,30,case30_ieee,mixed,case30_ieee,0.000716,1.516470598204e-13,cuda_wo_cudss,5,edge_based,0.341154734562,operators,24,cuda_wo_cudss,5,6,0.000499,cuda_mixed_edge_cpu_superlu,True
2e-06,4,8e-06,,,,,,,7e-06,4,2.8e-05,1.15e-05,4,4.6e-05,,,,,,,,,,,,,3.9e-05,4,0.000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2e-05,1,1.2e-05,0.0,1,0.0,0.000198,1,0.000198,0.000211,1,0.000211,9.25e-06,4,3.7e-05,6.15e-05,4,0.000246,1.78e-05,5,8.9e-05,8.76e-05,5,0.000438,1.45e-05,4,5.8e-05,1.4e-05,1,1.4e-05,0.000498,1,0.000498,4.3e-05,1,4.3e-05,0.000214,cuda,30,case30_ieee,mixed,case30_ieee,0.000713,1.429025941382e-13,cuda_wo_cudss,5,edge_based,0.341154734562,operators,24,cuda_wo_cudss,5,7,0.000499,cuda_mixed_edge_cpu_superlu,True
2e-06,4,8e-06,,,,,,,7e-06,4,2.8e-05,1.35e-05,4,5.4e-05,,,,,,,,,,,,,4.125e-05,4,0.000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1e-05,1,1.1e-05,0.0,1,0.0,0.0002,1,0.0002,0.000212,1,0.000212,9e-06,4,3.6e-05,6.55e-05,4,0.000262,1.8e-05,5,9e-05,9.1e-05,5,0.000455,1.475e-05,4,5.9e-05,1.5e-05,1,1.5e-05,0.000515,1,0.000515,4.2e-05,1,4.2e-05,0.000215,cuda,30,case30_ieee,mixed,case30_ieee,0.000732,1.429025941382e-13,cuda_wo_cudss,5,edge_based,0.341154734562,operators,24,cuda_wo_cudss,5,8,0.000516,cuda_mixed_edge_cpu_superlu,True
2e-06,4,8e-06,,,,,,,7.25e-06,4,2.9e-05,1.175e-05,4,4.7e-05,,,,,,,,,,,,,3.95e-05,4,0.000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2e-05,1,1.2e-05,0.0,1,0.0,0.000203,1,0.000203,0.000215,1,0.000215,9.25e-06,4,3.7e-05,6.225e-05,4,0.000249,1.82e-05,5,9.1e-05,8.88e-05,5,0.000444,1.425e-05,4,5.7e-05,1.4e-05,1,1.4e-05,0.000505,1,0.000505,4.5e-05,1,4.5e-05,0.000218,cuda,30,case30_ieee,mixed,case30_ieee,0.000725,1.429025941382e-13,cuda_wo_cudss,5,edge_based,0.341154734562,operators,24,cuda_wo_cudss,5,9,0.000506,cuda_mixed_edge_cpu_superlu,True
