analyze_sec_max,analyze_sec_mean,analyze_sec_median,analyze_sec_min,analyze_sec_stdev,backend,case_name,compute,elapsed_sec_max,elapsed_sec_mean,elapsed_sec_median,elapsed_sec_min,elapsed_sec_stdev,final_mismatch_max,implementation,iterations_mean,jacobian,measurement_mode,profile,runs,solve_sec_max,solve_sec_mean,solve_sec_median,solve_sec_min,solve_sec_stdev,source_profile,success_all
0.010907,0.0107801,0.0107835,0.010713,6.033692438668416e-05,cuda,case118_ieee,mixed,0.011698,0.0115608,0.011567000000000001,0.011487,6.413665965039881e-05,7.616912307456e-11,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.000791,0.0007802,0.000778,0.000773,6.321040701937902e-06,cuda_mixed_edge,True
0.017738,0.017168700000000002,0.0170825,0.017031,0.00022743108846417628,cuda,case1354_pegase,mixed,0.019638,0.019053300000000002,0.018964500000000002,0.018908,0.00023179207636730458,9.929390643038e-12,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.0019,0.0018842,0.0018825,0.001877,7.714344503009403e-06,cuda_mixed_edge,True
0.025074,0.0242511,0.0241245,0.024086,0.00030815957266037037,cuda,case2746wop_k,mixed,0.027355,0.0265434,0.026425,0.026376,0.0003055403955835192,9.830371579903e-10,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.002308,0.0022917,0.0022919999999999998,0.002275,1.0424863441684874e-05,cuda_mixed_edge,True
0.010855,0.010518,0.010464000000000001,0.010392,0.0001516347951860361,cuda,case30_ieee,mixed,0.011587,0.0112318,0.0111845,0.011095,0.00015786407655532858,2.182698466413e-13,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.000732,0.0007134,0.000712,0.000701,1.0658330075579379e-05,cuda_mixed_edge,True
0.035871,0.0344662,0.034354499999999996,0.03412,0.0005082488017147162,cuda,case4601_goc,mixed,0.040096,0.0386907,0.0385775,0.03833,0.0005085179009194809,5.126377100595e-10,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.004243,0.004224,0.004224,0.00421,1.0519822558706328e-05,cuda_mixed_edge,True
0.014416,0.0140598,0.014021,0.013988,0.00012695038400887165,cuda,case793_goc,mixed,0.0159,0.0154502,0.015460000000000002,0.015229,0.0001923080861534431,9.601823550663e-09,cuda_edge,5.7,edge_based,end2end,cuda_edge,10,0.001484,0.0013903000000000001,0.0014625,0.001206,0.00012567068959078018,cuda_mixed_edge,True
0.053828,0.0514605,0.0511795,0.050958,0.0008480440567695893,cuda,case8387_pegase,mixed,0.059533,0.0572109,0.056997500000000006,0.056793,0.0008260382624982402,2.460704862095e-09,cuda_edge,7.0,edge_based,end2end,cuda_edge,10,0.005839,0.0057503,0.005706,0.005687,6.71019953338032e-05,cuda_mixed_edge,True
0.058563,0.0558672,0.055552500000000005,0.05541,0.0009546513965259186,cuda,case9241_pegase,mixed,0.065357,0.0627012,0.062405,0.062279,0.0009376002227910231,1.99243506676e-09,cuda_edge,8.0,edge_based,end2end,cuda_edge,10,0.006913,0.0068335,0.006842000000000001,0.006736,7.294328085726757e-05,cuda_mixed_edge,True
0.010951,0.0108135,0.0107575,0.010743,8.57946514779461e-05,cuda,case118_ieee,mixed,0.011816,0.0116709,0.011617,0.011592,8.619287157944707e-05,7.723347219492e-11,cuda_edge,5.0,edge_based,operators,cuda_edge,10,0.000869,0.0008569,0.0008585,0.000845,6.756889488185768e-06,cuda_mixed_edge,True
0.017607,0.0171674,0.017085,0.017025,0.00018956511634088538,cuda,case1354_pegase,mixed,0.019606,0.0191272,0.019041,0.018978,0.0001984863835240203,9.557544895212e-12,cuda_edge,6.0,edge_based,operators,cuda_edge,10,0.002,0.0019595,0.001951,0.001936,2.2867978582385582e-05,cuda_mixed_edge,True
0.02545,0.0245114,0.0244055,0.02426,0.0003468516173300113,cuda,case2746wop_k,mixed,0.028185,0.027208200000000002,0.0271135,0.026929,0.0003600669073627539,8.357748793667e-10,cuda_edge,5.0,edge_based,operators,cuda_edge,10,0.002735,0.0026966,0.002698,0.002658,2.2267065864685032e-05,cuda_mixed_edge,True
0.010556,0.010332,0.010291,0.010264,9.547192722936342e-05,cuda,case30_ieee,mixed,0.011317,0.0110841,0.0110455,0.011014,9.758466409568005e-05,2.182698466413e-13,cuda_edge,5.0,edge_based,operators,cuda_edge,10,0.000761,0.0007516000000000001,0.000751,0.000747,4.325634186002205e-06,cuda_mixed_edge,True
0.035854,0.0344904,0.034376000000000004,0.034141,0.0004929658992037654,cuda,case4601_goc,mixed,0.040247,0.0388375,0.0387175,0.038492,0.0005083321857910538,5.270179848083e-10,cuda_edge,6.0,edge_based,operators,cuda_edge,10,0.004393,0.0043464,0.0043435,0.004332,1.730895721873518e-05,cuda_mixed_edge,True
0.014436,0.0141321,0.014092,0.014046,0.00011999208307217589,cuda,case793_goc,mixed,0.015769,0.0156537,0.015632,0.01559,5.951106339720885e-05,9.980872598208e-09,cuda_edge,5.9,edge_based,operators,cuda_edge,10,0.00157,0.0015211,0.0015425,0.001303,7.743161857765573e-05,cuda_mixed_edge,True
0.053753,0.0513739,0.0511355,0.050938,0.0008452894901879614,cuda,case8387_pegase,mixed,0.059591,0.05729,0.057036,0.05688,0.0008142863269282013,1.719744013862e-09,cuda_edge,7.0,edge_based,operators,cuda_edge,10,0.005964,0.005915699999999999,0.0059425,0.005827,5.7586746160321674e-05,cuda_mixed_edge,True
0.058587,0.0559544,0.0556885,0.055462,0.0009348329856777155,cuda,case9241_pegase,mixed,0.065556,0.062982,0.0627095,0.062562,0.0009094049336425082,2.546557673067e-09,cuda_edge,8.0,edge_based,operators,cuda_edge,10,0.007142,0.0070268,0.0070290000000000005,0.00694,8.359930887539957e-05,cuda_mixed_edge,True
