CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.008669,1,0.008669,0.001619,1,0.001619,6.7e-05,1,6.7e-05,5.866666666667e-05,3,0.000176,9e-06,4,3.6e-05,5.175e-05,4,0.000207,1.7e-05,1,1.7e-05,0.010291,1,0.010291,0.000244,1,0.000244,0.010555,1,0.010555,1.025e-05,4,4.1e-05,0.00012325,4,0.000493,1.84e-05,5,9.2e-05,0.0001388,5,0.000694,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.00076,1,0.00076,4.8e-05,1,4.8e-05,0.010556,cuda,30,case30_ieee,mixed,case30_ieee,0.011317,1.468825061579e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,0,0.000761,cuda_mixed_edge,True
0.008533,1,0.008533,0.001545,1,0.001545,6.6e-05,1,6.6e-05,5.9e-05,3,0.000177,9.25e-06,4,3.7e-05,5.125e-05,4,0.000205,1.3e-05,1,1.3e-05,0.010081,1,0.010081,0.000208,1,0.000208,0.010304,1,0.010304,1e-05,4,4e-05,0.00012275,4,0.000491,1.82e-05,5,9.1e-05,0.0001376,5,0.000688,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.00075,1,0.00075,4.5e-05,1,4.5e-05,0.010305,cuda,30,case30_ieee,mixed,case30_ieee,0.011056,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,1,0.000751,cuda_mixed_edge,True
0.00853,1,0.00853,0.001609,1,0.001609,6.6e-05,1,6.6e-05,5.833333333333e-05,3,0.000175,9e-06,4,3.6e-05,5.125e-05,4,0.000205,1.4e-05,1,1.4e-05,0.010142,1,0.010142,0.000208,1,0.000208,0.010365,1,0.010365,1e-05,4,4e-05,0.000122,4,0.000488,1.78e-05,5,8.9e-05,0.0001368,5,0.000684,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000747,1,0.000747,4.5e-05,1,4.5e-05,0.010366,cuda,30,case30_ieee,mixed,case30_ieee,0.011115,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,2,0.000748,cuda_mixed_edge,True
0.008511,1,0.008511,0.001528,1,0.001528,6.5e-05,1,6.5e-05,5.866666666667e-05,3,0.000176,9e-06,4,3.6e-05,5.125e-05,4,0.000205,1.3e-05,1,1.3e-05,0.010042,1,0.010042,0.000206,1,0.000206,0.010263,1,0.010263,9.75e-06,4,3.9e-05,0.000122,4,0.000488,1.8e-05,5,9e-05,0.000137,5,0.000685,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000749,1,0.000749,4.5e-05,1,4.5e-05,0.010264,cuda,30,case30_ieee,mixed,case30_ieee,0.011014,2.053079928288e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,3,0.00075,cuda_mixed_edge,True
0.00851,1,0.00851,0.001527,1,0.001527,6.6e-05,1,6.6e-05,5.866666666667e-05,3,0.000176,9e-06,4,3.6e-05,5.125e-05,4,0.000205,1.3e-05,1,1.3e-05,0.01004,1,0.01004,0.000212,1,0.000212,0.010267,1,0.010267,1e-05,4,4e-05,0.0001225,4,0.00049,1.8e-05,5,9e-05,0.0001374,5,0.000687,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000751,1,0.000751,4.5e-05,1,4.5e-05,0.010268,cuda,30,case30_ieee,mixed,case30_ieee,0.01102,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,4,0.000752,cuda_mixed_edge,True
0.008518,1,0.008518,0.001526,1,0.001526,6.7e-05,1,6.7e-05,5.866666666667e-05,3,0.000176,9.25e-06,4,3.7e-05,5.075e-05,4,0.000203,1.4e-05,1,1.4e-05,0.010047,1,0.010047,0.000203,1,0.000203,0.010266,1,0.010266,1e-05,4,4e-05,0.00012225,4,0.000489,1.76e-05,5,8.8e-05,0.000137,5,0.000685,1.525e-05,4,6.1e-05,1.5e-05,1,1.5e-05,0.00075,1,0.00075,4.7e-05,1,4.7e-05,0.010267,cuda,30,case30_ieee,mixed,case30_ieee,0.011019,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,5,0.000751,cuda_mixed_edge,True
0.008521,1,0.008521,0.001527,1,0.001527,6.5e-05,1,6.5e-05,5.833333333333e-05,3,0.000175,9e-06,4,3.6e-05,5.1e-05,4,0.000204,1.3e-05,1,1.3e-05,0.010051,1,0.010051,0.00021,1,0.00021,0.010276,1,0.010276,9.75e-06,4,3.9e-05,0.0001215,4,0.000486,1.8e-05,5,9e-05,0.0001366,5,0.000683,1.525e-05,4,6.1e-05,1.5e-05,1,1.5e-05,0.000746,1,0.000746,4.5e-05,1,4.5e-05,0.010277,cuda,30,case30_ieee,mixed,case30_ieee,0.011025,1.504768532001e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,6,0.000747,cuda_mixed_edge,True
0.008532,1,0.008532,0.001532,1,0.001532,6.6e-05,1,6.6e-05,5.9e-05,3,0.000177,9.25e-06,4,3.7e-05,5.125e-05,4,0.000205,1.4e-05,1,1.4e-05,0.010066,1,0.010066,0.000204,1,0.000204,0.010286,1,0.010286,1.025e-05,4,4.1e-05,0.000123,4,0.000492,1.76e-05,5,8.8e-05,0.0001382,5,0.000691,1.525e-05,4,6.1e-05,1.5e-05,1,1.5e-05,0.000756,1,0.000756,4.7e-05,1,4.7e-05,0.010287,cuda,30,case30_ieee,mixed,case30_ieee,0.011044,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,7,0.000757,cuda_mixed_edge,True
0.008526,1,0.008526,0.001678,1,0.001678,6.5e-05,1,6.5e-05,5.866666666667e-05,3,0.000176,9e-06,4,3.6e-05,5.125e-05,4,0.000205,1.4e-05,1,1.4e-05,0.010207,1,0.010207,0.000212,1,0.000212,0.010434,1,0.010434,1e-05,4,4e-05,0.000122,4,0.000488,1.82e-05,5,9.1e-05,0.000137,5,0.000685,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000748,1,0.000748,4.5e-05,1,4.5e-05,0.010435,cuda,30,case30_ieee,mixed,case30_ieee,0.011184,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,8,0.000748,cuda_mixed_edge,True
0.008529,1,0.008529,0.001533,1,0.001533,6.6e-05,1,6.6e-05,5.833333333333e-05,3,0.000175,9.5e-06,4,3.8e-05,5.15e-05,4,0.000206,1.4e-05,1,1.4e-05,0.010065,1,0.010065,0.000213,1,0.000213,0.010294,1,0.010294,1e-05,4,4e-05,0.0001225,4,0.00049,1.82e-05,5,9.1e-05,0.0001372,5,0.000686,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000751,1,0.000751,4.6e-05,1,4.6e-05,0.010295,cuda,30,case30_ieee,mixed,case30_ieee,0.011047,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,9,0.000751,cuda_mixed_edge,True
