analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.010855,cuda,30,case30_ieee,mixed,case30_ieee,0.011587,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,0,0.000732,cuda_mixed_edge,True
0.010423,cuda,30,case30_ieee,mixed,case30_ieee,0.011124,1.504768532001e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,1,0.000701,cuda_mixed_edge,True
0.010722,cuda,30,case30_ieee,mixed,case30_ieee,0.011436,1.468825061579e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,2,0.000713,cuda_mixed_edge,True
0.010408,cuda,30,case30_ieee,mixed,case30_ieee,0.011117,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,3,0.000709,cuda_mixed_edge,True
0.010392,cuda,30,case30_ieee,mixed,case30_ieee,0.011095,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,4,0.000702,cuda_mixed_edge,True
0.010497,cuda,30,case30_ieee,mixed,case30_ieee,0.011201,2.053079928288e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,5,0.000703,cuda_mixed_edge,True
0.010441,cuda,30,case30_ieee,mixed,case30_ieee,0.011168,2.077629226881e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,6,0.000727,cuda_mixed_edge,True
0.010523,cuda,30,case30_ieee,mixed,case30_ieee,0.011235,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,7,0.000711,cuda_mixed_edge,True
0.010487,cuda,30,case30_ieee,mixed,case30_ieee,0.011209,1.468825061579e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,8,0.000722,cuda_mixed_edge,True
0.010432,cuda,30,case30_ieee,mixed,case30_ieee,0.011146,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,9,0.000714,cuda_mixed_edge,True
