baseline_count_mean,baseline_ms_mean,baseline_sec_mean,case_name,delta_ms_mg_minus_baseline,measurement_mode,metric,mg_count_mean,mg_ms_mean,mg_sec_mean,profile,speedup_baseline_over_mg
1.0,0.5878,0.0005878,case4601_goc,0.8733,operators,CUDA.solve.factorization32.total_sec,1.0,1.4610999999999998,0.0014611,cuda_edge,0.40229963725959894
4.0,1.8508,0.0018508,case4601_goc,3.1365,operators,CUDA.solve.refactorization32.total_sec,4.0,4.9873,0.0049873,cuda_edge,0.37110260060553807
5.0,0.2478,0.0002478,case4601_goc,-0.003599999999999979,operators,CUDA.solve.rhsPrepare.total_sec,5.0,0.24420000000000003,0.0002442,cuda_edge,1.0147420147420148
5.0,1.106,0.001106,case4601_goc,2.8732999999999995,operators,CUDA.solve.solve32.total_sec,5.0,3.9793,0.0039793,cuda_edge,0.277938330862212
1.0,1.5023,0.0015023,case4601_goc,0.0020999999999998884,operators,NR.analyze.jacobian_builder.total_sec,1.0,1.5044,0.0015044,cuda_edge,0.9986040946556768
1.0,30.701800000000002,0.0307018,case4601_goc,8.1945,operators,NR.analyze.linear_solve.total_sec,1.0,38.896300000000004,0.0388963,cuda_edge,0.7893244344577762
1.0,0.4937,0.0004937,case4601_goc,0.02999999999999997,operators,NR.analyze.storage_prepare.total_sec,1.0,0.5236999999999999,0.0005237,cuda_edge,0.9427152950162307
1.0,32.6998,0.0326998,case4601_goc,8.227100000000002,operators,NR.analyze.total.total_sec,1.0,40.9269,0.0409269,cuda_edge,0.7989806215471975
5.0,0.07239999999999999,7.24e-05,case4601_goc,0.0015999999999999981,operators,NR.iteration.jacobian.total_sec,5.0,0.074,7.4e-05,cuda_edge,0.9783783783783784
5.0,3.8059000000000003,0.0038059,case4601_goc,6.8797999999999995,operators,NR.iteration.linear_solve.total_sec,5.0,10.685699999999999,0.0106857,cuda_edge,0.3561675884593429
6.0,0.3828,0.0003828,case4601_goc,-0.00019999999999995065,operators,NR.iteration.mismatch.total_sec,6.0,0.38260000000000005,0.00038260000000000003,cuda_edge,1.0005227391531624
6.0,4.3753,0.0043753,case4601_goc,6.8839,operators,NR.iteration.total.total_sec,6.0,11.2592,0.0112592,cuda_edge,0.388597768935626
5.0,0.1069,0.0001069,case4601_goc,0.00039999999999999617,operators,NR.iteration.voltage_update.total_sec,5.0,0.10729999999999999,0.00010729999999999999,cuda_edge,0.9962721342031687
1.0,0.0553,5.53e-05,case4601_goc,0.00029999999999999374,operators,NR.solve.download.total_sec,1.0,0.0556,5.5599999999999996e-05,cuda_edge,0.9946043165467627
