analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,mg_device_indices,mg_enabled,pq,profile,profile_label,pv,repeat_idx,solve_sec,source_profile,success,variant
0.014139,cuda,793,case793_goc,mixed,case793_goc,0.015717,1.773644118928e-12,cuda_mixed_edge,6,edge_based,1.161718975814,end2end,,False,704,cuda_edge,CUDA mixed edge,88,5,0.001577,cuda_mixed_edge,True,baseline
0.014118,cuda,793,case793_goc,mixed,case793_goc,0.015712,2.362505156783e-12,cuda_mixed_edge,6,edge_based,1.161718975814,end2end,,False,704,cuda_edge,CUDA mixed edge,88,6,0.001594,cuda_mixed_edge,True,baseline
0.014142,cuda,793,case793_goc,mixed,case793_goc,0.015464,8.281919302947e-09,cuda_mixed_edge,5,edge_based,1.161718975762,end2end,,False,704,cuda_edge,CUDA mixed edge,88,7,0.001322,cuda_mixed_edge,True,baseline
0.014121,cuda,793,case793_goc,mixed,case793_goc,0.015725,1.905771999423e-12,cuda_mixed_edge,6,edge_based,1.161718975814,end2end,,False,704,cuda_edge,CUDA mixed edge,88,8,0.001603,cuda_mixed_edge,True,baseline
0.014119,cuda,793,case793_goc,mixed,case793_goc,0.015708,2.936619905525e-12,cuda_mixed_edge,6,edge_based,1.161718975814,end2end,,False,704,cuda_edge,CUDA mixed edge,88,9,0.001589,cuda_mixed_edge,True,baseline
0.017423,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.019492,4.502689330579e-12,cuda_mixed_edge,6,edge_based,0.9675246266078,end2end,,False,1094,cuda_edge,CUDA mixed edge,259,0,0.002068,cuda_mixed_edge,True,baseline
0.016829,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.01886,4.893550923236e-12,cuda_mixed_edge,6,edge_based,0.9675246266077,end2end,,False,1094,cuda_edge,CUDA mixed edge,259,1,0.00203,cuda_mixed_edge,True,baseline
0.016782,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018818,5.362034392315e-12,cuda_mixed_edge,6,edge_based,0.9675246266077,end2end,,False,1094,cuda_edge,CUDA mixed edge,259,2,0.002035,cuda_mixed_edge,True,baseline
0.016813,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018841,3.749471030931e-12,cuda_mixed_edge,6,edge_based,0.9675246266078,end2end,,False,1094,cuda_edge,CUDA mixed edge,259,3,0.002028,cuda_mixed_edge,True,baseline
0.016775,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018797,5.267780188803e-12,cuda_mixed_edge,6,edge_based,0.9675246266077,end2end,,False,1094,cuda_edge,CUDA mixed edge,259,4,0.002022,cuda_mixed_edge,True,baseline
0.016844,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018874,5.288436355499e-12,cuda_mixed_edge,6,edge_based,0.9675246266077,end2end,,False,1094,cuda_edge,CUDA mixed edge,259,5,0.002029,cuda_mixed_edge,True,baseline
0.016765,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.0188,8.47919927276e-12,cuda_mixed_edge,6,edge_based,0.9675246266076,end2end,,False,1094,cuda_edge,CUDA mixed edge,259,6,0.002035,cuda_mixed_edge,True,baseline
0.01711,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.019136,4.526442285777e-12,cuda_mixed_edge,6,edge_based,0.9675246266077,end2end,,False,1094,cuda_edge,CUDA mixed edge,259,7,0.002025,cuda_mixed_edge,True,baseline
0.016846,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018869,3.918532165414e-12,cuda_mixed_edge,6,edge_based,0.9675246266079,end2end,,False,1094,cuda_edge,CUDA mixed edge,259,8,0.002022,cuda_mixed_edge,True,baseline
0.016745,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018771,5.949352122059e-12,cuda_mixed_edge,6,edge_based,0.9675246266077,end2end,,False,1094,cuda_edge,CUDA mixed edge,259,9,0.002025,cuda_mixed_edge,True,baseline
0.023191,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.025444,4.509825334279e-10,cuda_mixed_edge,5,edge_based,0.5067134061093,end2end,,False,2396,cuda_edge,CUDA mixed edge,349,0,0.002252,cuda_mixed_edge,True,baseline
0.022288,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024503,1.22364719138e-09,cuda_mixed_edge,5,edge_based,0.5067134061058,end2end,,False,2396,cuda_edge,CUDA mixed edge,349,1,0.002215,cuda_mixed_edge,True,baseline
