CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,mg_device_indices,mg_enabled,pq,profile,profile_label,pv,repeat_idx,solve_sec,source_profile,success,variant
0.012174,1,0.012174,0.001621,1,0.001621,0.000246,1,0.000246,0.00011875,4,0.000475,1.7e-05,5,8.5e-05,8.9e-05,5,0.000445,0.000348,1,0.000348,0.013799,1,0.013799,0.000323,1,0.000323,0.014472,1,0.014472,1.24e-05,5,6.2e-05,0.0002516,5,0.001258,2.883333333333e-05,6,0.000173,0.0002678333333333,6,0.001607,2.12e-05,5,0.000106,2.3e-05,1,2.3e-05,0.00173,1,0.00173,9.5e-05,1,9.5e-05,0.014474,cuda,793,case793_goc,mixed,case793_goc,0.016205,2.311428826118e-12,cuda_mixed_edge,6,edge_based,1.161718975814,operators,,False,704,cuda_edge,CUDA mixed edge,88,0,0.001731,cuda_mixed_edge,True,baseline
0.012001,1,0.012001,0.001591,1,0.001591,0.000242,1,0.000242,0.0001193333333333,3,0.000358,1.675e-05,4,6.7e-05,8.85e-05,4,0.000354,0.000214,1,0.000214,0.013595,1,0.013595,0.000286,1,0.000286,0.014097,1,0.014097,1.225e-05,4,4.9e-05,0.000257,4,0.001028,2.9e-05,5,0.000145,0.0002628,5,0.001314,2.1e-05,4,8.4e-05,2.3e-05,1,2.3e-05,0.001434,1,0.001434,9.4e-05,1,9.4e-05,0.014098,cuda,793,case793_goc,mixed,case793_goc,0.015533,9.558613006039e-09,cuda_mixed_edge,5,edge_based,1.161718975804,operators,,False,704,cuda_edge,CUDA mixed edge,88,1,0.001435,cuda_mixed_edge,True,baseline
0.011986,1,0.011986,0.001587,1,0.001587,0.000242,1,0.000242,0.0001186666666667,3,0.000356,1.675e-05,4,6.7e-05,8.875e-05,4,0.000355,0.000213,1,0.000213,0.013576,1,0.013576,0.000282,1,0.000282,0.014073,1,0.014073,1.25e-05,4,5e-05,0.00025675,4,0.001027,2.94e-05,5,0.000147,0.0002628,5,0.001314,2.125e-05,4,8.5e-05,2.3e-05,1,2.3e-05,0.00143,1,0.00143,9.1e-05,1,9.1e-05,0.014074,cuda,793,case793_goc,mixed,case793_goc,0.015506,7.452755816997e-09,cuda_mixed_edge,5,edge_based,1.161718975185,operators,,False,704,cuda_edge,CUDA mixed edge,88,2,0.001431,cuda_mixed_edge,True,baseline
0.011994,1,0.011994,0.001584,1,0.001584,0.000245,1,0.000245,0.00011825,4,0.000473,1.68e-05,5,8.4e-05,8.88e-05,5,0.000444,0.000214,1,0.000214,0.013581,1,0.013581,0.000287,1,0.000287,0.014084,1,0.014084,1.24e-05,5,6.2e-05,0.0002508,5,0.001254,2.883333333333e-05,6,0.000173,0.0002668333333333,6,0.001601,2.12e-05,5,0.000106,2.3e-05,1,2.3e-05,0.001718,1,0.001718,9e-05,1,9e-05,0.014084,cuda,793,case793_goc,mixed,case793_goc,0.015804,2.336425841946e-12,cuda_mixed_edge,6,edge_based,1.161718975814,operators,,False,704,cuda_edge,CUDA mixed edge,88,3,0.001719,cuda_mixed_edge,True,baseline
0.011986,1,0.011986,0.001574,1,0.001574,0.000243,1,0.000243,0.000119,4,0.000476,1.68e-05,5,8.4e-05,8.84e-05,5,0.000442,0.000213,1,0.000213,0.013564,1,0.013564,0.000282,1,0.000282,0.01406,1,0.01406,1.24e-05,5,6.2e-05,0.0002502,5,0.001251,2.9e-05,6,0.000174,0.0002666666666667,6,0.0016,2.08e-05,5,0.000104,2.3e-05,1,2.3e-05,0.001717,1,0.001717,9e-05,1,9e-05,0.014061,cuda,793,case793_goc,mixed,case793_goc,0.01578,1.846740208672e-12,cuda_mixed_edge,6,edge_based,1.161718975814,operators,,False,704,cuda_edge,CUDA mixed edge,88,4,0.001718,cuda_mixed_edge,True,baseline
0.012,1,0.012,0.001957,1,0.001957,0.000247,1,0.000247,0.00012,4,0.00048,1.76e-05,5,8.8e-05,8.96e-05,5,0.000448,0.000215,1,0.000215,0.01396,1,0.01396,0.000283,1,0.000283,0.014458,1,0.014458,1.26e-05,5,6.3e-05,0.0002538,5,0.001269,3.016666666667e-05,6,0.000181,0.0002713333333333,6,0.001628,2.12e-05,5,0.000106,2.4e-05,1,2.4e-05,0.00175,1,0.00175,9.5e-05,1,9.5e-05,0.014459,cuda,793,case793_goc,mixed,case793_goc,0.016211,1.797464523966e-12,cuda_mixed_edge,6,edge_based,1.161718975814,operators,,False,704,cuda_edge,CUDA mixed edge,88,5,0.001751,cuda_mixed_edge,True,baseline
0.012034,1,0.012034,0.001585,1,0.001585,0.000247,1,0.000247,0.000122,4,0.000488,1.76e-05,5,8.8e-05,9.04e-05,5,0.000452,0.000215,1,0.000215,0.013622,1,0.013622,0.000295,1,0.000295,0.014134,1,0.014134,1.26e-05,5,6.3e-05,0.0002564,5,0.001282,3.033333333333e-05,6,0.000182,0.0002735,6,0.001641,2.12e-05,5,0.000106,2.4e-05,1,2.4e-05,0.001766,1,0.001766,9.7e-05,1,9.7e-05,0.014135,cuda,793,case793_goc,mixed,case793_goc,0.015903,2.328914838756e-12,cuda_mixed_edge,6,edge_based,1.161718975814,operators,,False,704,cuda_edge,CUDA mixed edge,88,6,0.001767,cuda_mixed_edge,True,baseline
0.012026,1,0.012026,0.001593,1,0.001593,0.000246,1,0.000246,0.00012025,4,0.000481,1.76e-05,5,8.8e-05,8.9e-05,5,0.000445,0.000215,1,0.000215,0.013622,1,0.013622,0.000296,1,0.000296,0.014135,1,0.014135,1.26e-05,5,6.3e-05,0.0002538,5,0.001269,2.983333333333e-05,6,0.000179,0.0002706666666667,6,0.001624,2.12e-05,5,0.000106,2.4e-05,1,2.4e-05,0.001757,1,0.001757,0.000103,1,0.000103,0.014136,cuda,793,case793_goc,mixed,case793_goc,0.015894,1.8181971144e-12,cuda_mixed_edge,6,edge_based,1.161718975814,operators,,False,704,cuda_edge,CUDA mixed edge,88,7,0.001758,cuda_mixed_edge,True,baseline
0.012015,1,0.012015,0.001592,1,0.001592,0.000251,1,0.000251,0.00011925,4,0.000477,1.74e-05,5,8.7e-05,8.98e-05,5,0.000449,0.000213,1,0.000213,0.01361,1,0.01361,0.000293,1,0.000293,0.014119,1,0.014119,1.26e-05,5,6.3e-05,0.0002546,5,0.001273,2.966666666667e-05,6,0.000178,0.0002713333333333,6,0.001628,2.12e-05,5,0.000106,2.4e-05,1,2.4e-05,0.001753,1,0.001753,9.7e-05,1,9.7e-05,0.01412,cuda,793,case793_goc,mixed,case793_goc,0.015874,1.762737188123e-12,cuda_mixed_edge,6,edge_based,1.161718975814,operators,,False,704,cuda_edge,CUDA mixed edge,88,8,0.001754,cuda_mixed_edge,True,baseline
0.012027,1,0.012027,0.001583,1,0.001583,0.000247,1,0.000247,0.0001195,4,0.000478,1.74e-05,5,8.7e-05,8.94e-05,5,0.000447,0.000215,1,0.000215,0.013613,1,0.013613,0.000294,1,0.000294,0.014124,1,0.014124,1.28e-05,5,6.4e-05,0.0002534,5,0.001267,2.983333333333e-05,6,0.000179,0.0002706666666667,6,0.001624,2.12e-05,5,0.000106,2.4e-05,1,2.4e-05,0.001748,1,0.001748,9.7e-05,1,9.7e-05,0.014124,cuda,793,case793_goc,mixed,case793_goc,0.015874,1.956046435936e-12,cuda_mixed_edge,6,edge_based,1.161718975814,operators,,False,704,cuda_edge,CUDA mixed edge,88,9,0.001749,cuda_mixed_edge,True,baseline
0.014825,1,0.014825,0.001698,1,0.001698,0.000308,1,0.000308,0.00018075,4,0.000723,2.1e-05,5,0.000105,0.0001274,5,0.000637,0.000608,1,0.000608,0.016526,1,0.016526,0.000348,1,0.000348,0.017484,1,0.017484,1.22e-05,5,6.1e-05,0.0003562,5,0.001781,3.533333333333e-05,6,0.000212,0.0003613333333333,6,0.002168,2.12e-05,5,0.000106,2.8e-05,1,2.8e-05,0.002325,1,0.002325,0.000126,1,0.000126,0.017486,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.019813,4.672262576833e-12,cuda_mixed_edge,6,edge_based,0.9675246266079,operators,,False,1094,cuda_edge,CUDA mixed edge,259,0,0.002327,cuda_mixed_edge,True,baseline
0.014573,1,0.014573,0.001591,1,0.001591,0.000306,1,0.000306,0.0001795,4,0.000718,2.08e-05,5,0.000104,0.0001272,5,0.000636,0.000402,1,0.000402,0.016167,1,0.016167,0.000318,1,0.000318,0.016889,1,0.016889,1.22e-05,5,6.1e-05,0.000355,5,0.001775,3.533333333333e-05,6,0.000212,0.0003605,6,0.002163,2.12e-05,5,0.000106,2.8e-05,1,2.8e-05,0.002318,1,0.002318,0.000124,1,0.000124,0.01689,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.019209,6.141621938827e-12,cuda_mixed_edge,6,edge_based,0.9675246266076,operators,,False,1094,cuda_edge,CUDA mixed edge,259,1,0.002319,cuda_mixed_edge,True,baseline
0.014576,1,0.014576,0.00188,1,0.00188,0.000304,1,0.000304,0.0001795,4,0.000718,2.06e-05,5,0.000103,0.0001282,5,0.000641,0.0004,1,0.0004,0.016459,1,0.016459,0.000319,1,0.000319,0.01718,1,0.01718,1.24e-05,5,6.2e-05,0.0003548,5,0.001774,3.5e-05,6,0.00021,0.0003598333333333,6,0.002159,2.12e-05,5,0.000106,2.8e-05,1,2.8e-05,0.002316,1,0.002316,0.000124,1,0.000124,0.017181,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.019499,5.782707646063e-12,cuda_mixed_edge,6,edge_based,0.9675246266079,operators,,False,1094,cuda_edge,CUDA mixed edge,259,2,0.002317,cuda_mixed_edge,True,baseline
0.014577,1,0.014577,0.001737,1,0.001737,0.000304,1,0.000304,0.0001805,4,0.000722,2.1e-05,5,0.000105,0.0001276,5,0.000638,0.000397,1,0.000397,0.016317,1,0.016317,0.000315,1,0.000315,0.01703,1,0.01703,1.26e-05,5,6.3e-05,0.0003552,5,0.001776,3.516666666667e-05,6,0.000211,0.0003605,6,0.002163,2.1e-05,5,0.000105,2.7e-05,1,2.7e-05,0.002319,1,0.002319,0.000124,1,0.000124,0.017031,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.019352,4.877160522253e-12,cuda_mixed_edge,6,edge_based,0.9675246266076,operators,,False,1094,cuda_edge,CUDA mixed edge,259,3,0.00232,cuda_mixed_edge,True,baseline
0.014598,1,0.014598,0.001576,1,0.001576,0.000312,1,0.000312,0.00018225,4,0.000729,2.12e-05,5,0.000106,0.0001284,5,0.000642,0.00039,1,0.00039,0.016177,1,0.016177,0.000309,1,0.000309,0.016878,1,0.016878,1.26e-05,5,6.3e-05,0.00036,5,0.0018,3.583333333333e-05,6,0.000215,0.0003653333333333,6,0.002192,2.12e-05,5,0.000106,3e-05,1,3e-05,0.002348,1,0.002348,0.000121,1,0.000121,0.016879,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.019228,5.062581685926e-12,cuda_mixed_edge,6,edge_based,0.9675246266078,operators,,False,1094,cuda_edge,CUDA mixed edge,259,4,0.002349,cuda_mixed_edge,True,baseline
0.014605,1,0.014605,0.001575,1,0.001575,0.000313,1,0.000313,0.00018125,4,0.000725,2.18e-05,5,0.000109,0.0001292,5,0.000646,0.000391,1,0.000391,0.016183,1,0.016183,0.000319,1,0.000319,0.016894,1,0.016894,1.26e-05,5,6.3e-05,0.0003604,5,0.001802,3.65e-05,6,0.000219,0.0003663333333333,6,0.002198,2.12e-05,5,0.000106,2.9e-05,1,2.9e-05,0.002353,1,0.002353,0.000122,1,0.000122,0.016896,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.01925,5.01473420111e-12,cuda_mixed_edge,6,edge_based,0.9675246266076,operators,,False,1094,cuda_edge,CUDA mixed edge,259,5,0.002354,cuda_mixed_edge,True,baseline
0.014591,1,0.014591,0.001735,1,0.001735,0.00031,1,0.00031,0.00018025,4,0.000721,2.16e-05,5,0.000108,0.0001282,5,0.000641,0.000393,1,0.000393,0.016328,1,0.016328,0.00032,1,0.00032,0.017043,1,0.017043,1.24e-05,5,6.2e-05,0.0003578,5,0.001789,3.616666666667e-05,6,0.000217,0.0003636666666667,6,0.002182,2.12e-05,5,0.000106,2.9e-05,1,2.9e-05,0.002337,1,0.002337,0.000121,1,0.000121,0.017044,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.019383,4.575562151388e-12,cuda_mixed_edge,6,edge_based,0.9675246266079,operators,,False,1094,cuda_edge,CUDA mixed edge,259,6,0.002338,cuda_mixed_edge,True,baseline
0.014587,1,0.014587,0.001664,1,0.001664,0.000309,1,0.000309,0.000181,4,0.000724,2.14e-05,5,0.000107,0.000129,5,0.000645,0.000403,1,0.000403,0.016253,1,0.016253,0.000319,1,0.000319,0.016977,1,0.016977,1.24e-05,5,6.2e-05,0.0003588,5,0.001794,3.666666666667e-05,6,0.00022,0.0003651666666667,6,0.002191,2.12e-05,5,0.000106,2.9e-05,1,2.9e-05,0.002346,1,0.002346,0.000122,1,0.000122,0.016978,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.019325,3.578718369637e-12,cuda_mixed_edge,6,edge_based,0.9675246266078,operators,,False,1094,cuda_edge,CUDA mixed edge,259,7,0.002347,cuda_mixed_edge,True,baseline
0.014592,1,0.014592,0.001588,1,0.001588,0.000311,1,0.000311,0.0001815,4,0.000726,2.16e-05,5,0.000108,0.000129,5,0.000645,0.000397,1,0.000397,0.016182,1,0.016182,0.000318,1,0.000318,0.016899,1,0.016899,1.26e-05,5,6.3e-05,0.0003598,5,0.001799,3.616666666667e-05,6,0.000217,0.0003656666666667,6,0.002194,2.14e-05,5,0.000107,3e-05,1,3e-05,0.002347,1,0.002347,0.000121,1,0.000121,0.0169,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.019249,7.545890738166e-12,cuda_mixed_edge,6,edge_based,0.9675246266077,operators,,False,1094,cuda_edge,CUDA mixed edge,259,8,0.002348,cuda_mixed_edge,True,baseline
0.014592,1,0.014592,0.001581,1,0.001581,0.000312,1,0.000312,0.00018125,4,0.000725,2.14e-05,5,0.000107,0.0001288,5,0.000644,0.000397,1,0.000397,0.016176,1,0.016176,0.000317,1,0.000317,0.016892,1,0.016892,1.26e-05,5,6.3e-05,0.0003594,5,0.001797,3.583333333333e-05,6,0.000215,0.0003655,6,0.002193,2.12e-05,5,0.000106,2.9e-05,1,2.9e-05,0.002346,1,0.002346,0.000122,1,0.000122,0.016893,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.019241,6.210365555148e-12,cuda_mixed_edge,6,edge_based,0.9675246266076,operators,,False,1094,cuda_edge,CUDA mixed edge,259,9,0.002347,cuda_mixed_edge,True,baseline
0.020224,1,0.020224,0.001616,1,0.001616,0.000409,1,0.000409,0.0002803333333333,3,0.000841,3.225e-05,4,0.000129,0.0001585,4,0.000634,0.001268,1,0.001268,0.021844,1,0.021844,0.000426,1,0.000426,0.023539,1,0.023539,1.3e-05,4,5.2e-05,0.00050575,4,0.002023,4.48e-05,5,0.000224,0.0004776,5,0.002388,2.125e-05,4,8.5e-05,3.9e-05,1,3.9e-05,0.002629,1,0.002629,0.000197,1,0.000197,0.02354,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.026171,5.965837872165e-10,cuda_mixed_edge,5,edge_based,0.5067134061062,operators,,False,2396,cuda_edge,CUDA mixed edge,349,0,0.00263,cuda_mixed_edge,True,baseline
0.019811,1,0.019811,0.001586,1,0.001586,0.000411,1,0.000411,0.000279,3,0.000837,3.2e-05,4,0.000128,0.000158,4,0.000632,0.000773,1,0.000773,0.0214,1,0.0214,0.000387,1,0.000387,0.022562,1,0.022562,1.25e-05,4,5e-05,0.00050425,4,0.002017,4.52e-05,5,0.000226,0.0004774,5,0.002387,2.125e-05,4,8.5e-05,3.9e-05,1,3.9e-05,0.002616,1,0.002616,0.000187,1,0.000187,0.022563,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.025181,8.010973965154e-10,cuda_mixed_edge,5,edge_based,0.5067134061032,operators,,False,2396,cuda_edge,CUDA mixed edge,349,1,0.002617,cuda_mixed_edge,True,baseline
0.019765,1,0.019765,0.001581,1,0.001581,0.000408,1,0.000408,0.0002803333333333,3,0.000841,3.175e-05,4,0.000127,0.00015775,4,0.000631,0.000778,1,0.000778,0.021349,1,0.021349,0.000374,1,0.000374,0.022502,1,0.022502,1.275e-05,4,5.1e-05,0.000504,4,0.002016,4.5e-05,5,0.000225,0.0004768,5,0.002384,2.125e-05,4,8.5e-05,3.9e-05,1,3.9e-05,0.002613,1,0.002613,0.000187,1,0.000187,0.022503,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.025118,7.759984478836e-10,cuda_mixed_edge,5,edge_based,0.5067134061034,operators,,False,2396,cuda_edge,CUDA mixed edge,349,2,0.002614,cuda_mixed_edge,True,baseline
0.019931,1,0.019931,0.001904,1,0.001904,0.000417,1,0.000417,0.0002803333333333,3,0.000841,3.35e-05,4,0.000134,0.000159,4,0.000636,0.000778,1,0.000778,0.021838,1,0.021838,0.000375,1,0.000375,0.022993,1,0.022993,1.325e-05,4,5.3e-05,0.0005095,4,0.002038,5.04e-05,5,0.000252,0.0004868,5,0.002434,2.125e-05,4,8.5e-05,4.1e-05,1,4.1e-05,0.002671,1,0.002671,0.000193,1,0.000193,0.022994,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.025667,9.757922871443e-10,cuda_mixed_edge,5,edge_based,0.5067134061049,operators,,False,2396,cuda_edge,CUDA mixed edge,349,3,0.002672,cuda_mixed_edge,True,baseline
0.019787,1,0.019787,0.001589,1,0.001589,0.000424,1,0.000424,0.0002796666666667,3,0.000839,3.3e-05,4,0.000132,0.00015925,4,0.000637,0.000717,1,0.000717,0.021378,1,0.021378,0.00039,1,0.00039,0.022488,1,0.022488,1.325e-05,4,5.3e-05,0.00051025,4,0.002041,4.68e-05,5,0.000234,0.0004838,5,0.002419,2.125e-05,4,8.5e-05,4.1e-05,1,4.1e-05,0.002657,1,0.002657,0.000193,1,0.000193,0.022489,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.025148,6.704438926561e-10,cuda_mixed_edge,5,edge_based,0.506713406102,operators,,False,2396,cuda_edge,CUDA mixed edge,349,4,0.002658,cuda_mixed_edge,True,baseline
0.01978,1,0.01978,0.001587,1,0.001587,0.000415,1,0.000415,0.0002796666666667,3,0.000839,3.4e-05,4,0.000136,0.00015925,4,0.000637,0.000717,1,0.000717,0.02137,1,0.02137,0.000398,1,0.000398,0.022487,1,0.022487,1.3e-05,4,5.2e-05,0.000509,4,0.002036,4.62e-05,5,0.000231,0.0004826,5,0.002413,2.125e-05,4,8.5e-05,4.1e-05,1,4.1e-05,0.002654,1,0.002654,0.000197,1,0.000197,0.022488,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.025144,5.930682480224e-10,cuda_mixed_edge,5,edge_based,0.5067134061326,operators,,False,2396,cuda_edge,CUDA mixed edge,349,5,0.002656,cuda_mixed_edge,True,baseline
0.019776,1,0.019776,0.001594,1,0.001594,0.000413,1,0.000413,0.0002796666666667,3,0.000839,3.275e-05,4,0.000131,0.000159,4,0.000636,0.00072,1,0.00072,0.021373,1,0.021373,0.000401,1,0.000401,0.022495,1,0.022495,1.325e-05,4,5.3e-05,0.00050675,4,0.002027,4.62e-05,5,0.000231,0.000481,5,0.002405,2.15e-05,4,8.6e-05,4.1e-05,1,4.1e-05,0.002646,1,0.002646,0.000197,1,0.000197,0.022496,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.025144,6.139482795625e-10,cuda_mixed_edge,5,edge_based,0.5067134061328,operators,,False,2396,cuda_edge,CUDA mixed edge,349,6,0.002647,cuda_mixed_edge,True,baseline
0.019799,1,0.019799,0.001667,1,0.001667,0.000413,1,0.000413,0.0002803333333333,3,0.000841,3.325e-05,4,0.000133,0.0001595,4,0.000638,0.000715,1,0.000715,0.021469,1,0.021469,0.000386,1,0.000386,0.022571,1,0.022571,1.325e-05,4,5.3e-05,0.00050825,4,0.002033,4.62e-05,5,0.000231,0.000482,5,0.00241,2.15e-05,4,8.6e-05,4.1e-05,1,4.1e-05,0.002646,1,0.002646,0.000191,1,0.000191,0.022573,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.025221,3.345475965177e-10,cuda_mixed_edge,5,edge_based,0.506713406127,operators,,False,2396,cuda_edge,CUDA mixed edge,349,7,0.002647,cuda_mixed_edge,True,baseline
0.019791,1,0.019791,0.001676,1,0.001676,0.000415,1,0.000415,0.0002803333333333,3,0.000841,3.35e-05,4,0.000134,0.00015925,4,0.000637,0.000724,1,0.000724,0.02147,1,0.02147,0.000386,1,0.000386,0.022582,1,0.022582,1.325e-05,4,5.3e-05,0.00050875,4,0.002035,4.68e-05,5,0.000234,0.0004828,5,0.002414,2.125e-05,4,8.5e-05,4.1e-05,1,4.1e-05,0.002651,1,0.002651,0.000193,1,0.000193,0.022583,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.025236,1.057136016409e-09,cuda_mixed_edge,5,edge_based,0.5067134060979,operators,,False,2396,cuda_edge,CUDA mixed edge,349,8,0.002652,cuda_mixed_edge,True,baseline
0.019782,1,0.019782,0.001667,1,0.001667,0.000413,1,0.000413,0.0002796666666667,3,0.000839,3.4e-05,4,0.000136,0.00016,4,0.00064,0.000776,1,0.000776,0.021452,1,0.021452,0.00039,1,0.00039,0.02262,1,0.02262,1.325e-05,4,5.3e-05,0.000509,4,0.002036,4.68e-05,5,0.000234,0.0004828,5,0.002414,2.125e-05,4,8.5e-05,4.1e-05,1,4.1e-05,0.002653,1,0.002653,0.000194,1,0.000194,0.022621,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.025275,6.482696245319e-10,cuda_mixed_edge,5,edge_based,0.5067134061325,operators,,False,2396,cuda_edge,CUDA mixed edge,349,9,0.002654,cuda_mixed_edge,True,baseline
0.029363,1,0.029363,0.001622,1,0.001622,0.000584,1,0.000584,0.00046175,4,0.001847,4.9e-05,5,0.000245,0.0002198,5,0.001099,0.002625,1,0.002625,0.030989,1,0.030989,0.00055,1,0.00055,0.034166,1,0.034166,1.44e-05,5,7.2e-05,0.0007582,5,0.003791,6.266666666667e-05,6,0.000376,0.000725,6,0.00435,2.14e-05,5,0.000107,5.4e-05,1,5.4e-05,0.004763,1,0.004763,0.000354,1,0.000354,0.034168,cuda,4601,case4601_goc,mixed,case4601_goc,0.038933,3.241387158681e-10,cuda_mixed_edge,6,edge_based,1.597383209558,operators,,False,4468,cuda_edge,CUDA mixed edge,132,0,0.004764,cuda_mixed_edge,True,baseline
0.029022,1,0.029022,0.001964,1,0.001964,0.000586,1,0.000586,0.00046275,4,0.001851,4.96e-05,5,0.000248,0.0002206,5,0.001103,0.00137,1,0.00137,0.030989,1,0.030989,0.000495,1,0.000495,0.032856,1,0.032856,1.4e-05,5,7e-05,0.0007604,5,0.003802,6.3e-05,6,0.000378,0.0007278333333333,6,0.004367,2.14e-05,5,0.000107,5.4e-05,1,5.4e-05,0.004777,1,0.004777,0.000353,1,0.000353,0.032857,cuda,4601,case4601_goc,mixed,case4601_goc,0.037636,2.979362312416e-10,cuda_mixed_edge,6,edge_based,1.597383209563,operators,,False,4468,cuda_edge,CUDA mixed edge,132,1,0.004778,cuda_mixed_edge,True,baseline
0.028966,1,0.028966,0.001733,1,0.001733,0.000588,1,0.000588,0.000464,4,0.001856,5.2e-05,5,0.00026,0.0002222,5,0.001111,0.001377,1,0.001377,0.030701,1,0.030701,0.000482,1,0.000482,0.032562,1,0.032562,1.48e-05,5,7.4e-05,0.0007656,5,0.003828,6.5e-05,6,0.00039,0.0007345,6,0.004407,2.14e-05,5,0.000107,5.6e-05,1,5.6e-05,0.004826,1,0.004826,0.000358,1,0.000358,0.032563,cuda,4601,case4601_goc,mixed,case4601_goc,0.037391,2.949175348377e-10,cuda_mixed_edge,6,edge_based,1.597383209554,operators,,False,4468,cuda_edge,CUDA mixed edge,132,2,0.004827,cuda_mixed_edge,True,baseline
0.029119,1,0.029119,0.001658,1,0.001658,0.000589,1,0.000589,0.00046125,4,0.001845,4.8e-05,5,0.00024,0.0002212,5,0.001106,0.001379,1,0.001379,0.03078,1,0.03078,0.000498,1,0.000498,0.032659,1,0.032659,1.46e-05,5,7.3e-05,0.0007586,5,0.003793,6.283333333333e-05,6,0.000377,0.000726,6,0.004356,2.14e-05,5,0.000107,5.5e-05,1,5.5e-05,0.004761,1,0.004761,0.000346,1,0.000346,0.032661,cuda,4601,case4601_goc,mixed,case4601_goc,0.037423,3.984153007508e-10,cuda_mixed_edge,6,edge_based,1.597383209528,operators,,False,4468,cuda_edge,CUDA mixed edge,132,3,0.004762,cuda_mixed_edge,True,baseline
0.028912,1,0.028912,0.001593,1,0.001593,0.000585,1,0.000585,0.00046325,4,0.001853,4.8e-05,5,0.00024,0.0002212,5,0.001106,0.001378,1,0.001378,0.030508,1,0.030508,0.00048,1,0.00048,0.032368,1,0.032368,1.44e-05,5,7.2e-05,0.0007594,5,0.003797,6.283333333333e-05,6,0.000377,0.0007266666666667,6,0.00436,2.14e-05,5,0.000107,5.5e-05,1,5.5e-05,0.004762,1,0.004762,0.000344,1,0.000344,0.032369,cuda,4601,case4601_goc,mixed,case4601_goc,0.037133,2.749198646512e-10,cuda_mixed_edge,6,edge_based,1.597383209561,operators,,False,4468,cuda_edge,CUDA mixed edge,132,4,0.004764,cuda_mixed_edge,True,baseline
