CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear.avg_sec,NR.iteration.linear.count,NR.iteration.linear.total_sec,NR.iteration.linear_factorize.avg_sec,NR.iteration.linear_factorize.count,NR.iteration.linear_factorize.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,algorithm,analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.013387,1,0.013387,0.001592,1,0.001592,0.000438,1,0.000438,0.0003525,2,0.000705,1.7e-05,3,5.1e-05,0.0001733333333333,3,0.00052,0.000759,1,0.000759,0.014982,1,0.014982,0.000252,1,0.000252,0.015995,1,0.015995,1.133333333333e-05,3,3.4e-05,0.000573,3,0.001719,0.000381,3,0.001143,0.0001916666666667,3,0.000575,3e-05,4,0.00012,0.00048475,4,0.001939,2.033333333333e-05,3,6.1e-05,2.2e-05,1,2.2e-05,0.002095,1,0.002095,0.000132,1,0.000132,standard,0.015996,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.018092,3.551740820497e-09,cuda_edge,4,edge_based,0.02916330897974,operators,1608,cuda_edge,391,1,0.002096,cuda_mixed_edge,True
0.013564,1,0.013564,0.00173,1,0.00173,0.000438,1,0.000438,0.0003505,2,0.000701,1.766666666667e-05,3,5.3e-05,0.0001723333333333,3,0.000517,0.00077,1,0.00077,0.015297,1,0.015297,0.000244,1,0.000244,0.016314,1,0.016314,1.1e-05,3,3.3e-05,0.0005716666666667,3,0.001715,0.0003796666666667,3,0.001139,0.0001913333333333,3,0.000574,3e-05,4,0.00012,0.000483,4,0.001932,2.033333333333e-05,3,6.1e-05,2.4e-05,1,2.4e-05,0.002088,1,0.002088,0.000129,1,0.000129,standard,0.016315,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.018404,2.604274481787e-09,cuda_edge,4,edge_based,0.02916330896983,operators,1608,cuda_edge,391,2,0.002089,cuda_mixed_edge,True
0.013525,1,0.013525,0.001717,1,0.001717,0.000441,1,0.000441,0.0003485,2,0.000697,1.7e-05,3,5.1e-05,0.000173,3,0.000519,0.000771,1,0.000771,0.015245,1,0.015245,0.000262,1,0.000262,0.01628,1,0.01628,1.133333333333e-05,3,3.4e-05,0.0005716666666667,3,0.001715,0.0003796666666667,3,0.001139,0.0001913333333333,3,0.000574,2.95e-05,4,0.000118,0.000483,4,0.001932,2e-05,3,6e-05,2.2e-05,1,2.2e-05,0.002087,1,0.002087,0.000129,1,0.000129,standard,0.016281,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.01837,4.096380158848e-09,cuda_edge,4,edge_based,0.02916330897275,operators,1608,cuda_edge,391,3,0.002088,cuda_mixed_edge,True
0.014113,1,0.014113,0.001523,1,0.001523,0.000445,1,0.000445,0.0003505,2,0.000701,1.633333333333e-05,3,4.9e-05,0.0001723333333333,3,0.000517,0.000767,1,0.000767,0.015639,1,0.015639,0.000253,1,0.000253,0.016662,1,0.016662,1.133333333333e-05,3,3.4e-05,0.0005726666666667,3,0.001718,0.0003823333333333,3,0.001147,0.00019,3,0.00057,3e-05,4,0.00012,0.00048425,4,0.001937,2e-05,3,6e-05,2.3e-05,1,2.3e-05,0.002094,1,0.002094,0.000131,1,0.000131,standard,0.016663,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.018758,2.96951749356e-09,cuda_edge,4,edge_based,0.02916330896503,operators,1608,cuda_edge,391,4,0.002095,cuda_mixed_edge,True
0.013751,1,0.013751,0.001528,1,0.001528,0.000437,1,0.000437,0.0003525,2,0.000705,1.6e-05,3,4.8e-05,0.0001726666666667,3,0.000518,0.000856,1,0.000856,0.015283,1,0.015283,0.000235,1,0.000235,0.016376,1,0.016376,1.1e-05,3,3.3e-05,0.0005716666666667,3,0.001715,0.0003806666666667,3,0.001142,0.00019,3,0.00057,2.975e-05,4,0.000119,0.00048275,4,0.001931,2e-05,3,6e-05,2.4e-05,1,2.4e-05,0.002079,1,0.002079,0.000122,1,0.000122,standard,0.016377,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.018458,3.168177488816e-09,cuda_edge,4,edge_based,0.02916330893997,operators,1608,cuda_edge,391,5,0.002081,cuda_mixed_edge,True
0.013853,1,0.013853,0.001531,1,0.001531,0.00044,1,0.00044,0.0003525,2,0.000705,1.8e-05,3,5.4e-05,0.0001736666666667,3,0.000521,0.000836,1,0.000836,0.015386,1,0.015386,0.000235,1,0.000235,0.01646,1,0.01646,1.1e-05,3,3.3e-05,0.000576,3,0.001728,0.0003816666666667,3,0.001145,0.000194,3,0.000582,3.075e-05,4,0.000123,0.0004875,4,0.00195,2e-05,3,6e-05,2.5e-05,1,2.5e-05,0.002108,1,0.002108,0.000129,1,0.000129,standard,0.016461,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.01857,3.717283364175e-09,cuda_edge,4,edge_based,0.02916330900083,operators,1608,cuda_edge,391,6,0.002109,cuda_mixed_edge,True
0.013716,1,0.013716,0.001527,1,0.001527,0.000441,1,0.000441,0.0003495,2,0.000699,1.666666666667e-05,3,5e-05,0.0001766666666667,3,0.00053,0.000979,1,0.000979,0.015246,1,0.015246,0.000248,1,0.000248,0.016474,1,0.016474,1.133333333333e-05,3,3.4e-05,0.000575,3,0.001725,0.00038,3,0.00114,0.0001946666666667,3,0.000584,2.95e-05,4,0.000118,0.0004855,4,0.001942,2e-05,3,6e-05,2.3e-05,1,2.3e-05,0.00209,1,0.00209,0.000122,1,0.000122,standard,0.016475,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.018567,5.35746890556e-09,cuda_edge,4,edge_based,0.02916330897553,operators,1608,cuda_edge,391,7,0.002091,cuda_mixed_edge,True
0.014648,1,0.014648,0.001686,1,0.001686,0.000436,1,0.000436,0.000349,2,0.000698,1.633333333333e-05,3,4.9e-05,0.0001723333333333,3,0.000517,0.000832,1,0.000832,0.016337,1,0.016337,0.000236,1,0.000236,0.017407,1,0.017407,1.1e-05,3,3.3e-05,0.000569,3,0.001707,0.000378,3,0.001134,0.0001903333333333,3,0.000571,2.975e-05,4,0.000119,0.000481,4,0.001924,2e-05,3,6e-05,2.3e-05,1,2.3e-05,0.002072,1,0.002072,0.000122,1,0.000122,standard,0.017408,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.019481,3.686146721628e-09,cuda_edge,4,edge_based,0.02916330900413,operators,1608,cuda_edge,391,8,0.002073,cuda_mixed_edge,True
0.013575,1,0.013575,0.00154,1,0.00154,0.000437,1,0.000437,0.00035,2,0.0007,1.666666666667e-05,3,5e-05,0.0001726666666667,3,0.000518,0.000824,1,0.000824,0.015118,1,0.015118,0.000236,1,0.000236,0.01618,1,0.01618,1.1e-05,3,3.3e-05,0.0005696666666667,3,0.001709,0.000379,3,0.001137,0.0001906666666667,3,0.000572,2.975e-05,4,0.000119,0.00048175,4,0.001927,2e-05,3,6e-05,2.3e-05,1,2.3e-05,0.002073,1,0.002073,0.000121,1,0.000121,standard,0.016181,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.018257,2.325383840079e-09,cuda_edge,4,edge_based,0.0291633089331,operators,1608,cuda_edge,391,9,0.002075,cuda_mixed_edge,True
0.013758,1,0.013758,0.001597,1,0.001597,0.000457,1,0.000457,0.000355,1,0.000355,3.15e-05,4,0.000126,0.00017675,4,0.000707,0.000956,1,0.000956,0.015359,1,0.015359,0.000359,1,0.000359,0.016676,1,0.016676,1.35e-05,2,2.7e-05,0.00041325,4,0.001653,0.000406,2,0.000812,0.00020975,4,0.000839,4.48e-05,5,0.000224,0.00047975,4,0.001919,2.125e-05,4,8.5e-05,3.4e-05,1,3.4e-05,0.002232,1,0.002232,0.0002,1,0.0002,modified,0.016677,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.018911,3.953584463851e-11,cuda_edge_modified,5,edge_based,0.02916330894722,operators,1608,cuda_edge_modified,391,0,0.002233,cuda_mixed_edge_modified,True
0.013321,1,0.013321,0.001692,1,0.001692,0.000451,1,0.000451,0.000356,1,0.000356,2.775e-05,4,0.000111,0.00017625,4,0.000705,0.000746,1,0.000746,0.015016,1,0.015016,0.000332,1,0.000332,0.016096,1,0.016096,1.35e-05,2,2.7e-05,0.0004075,4,0.00163,0.000404,2,0.000808,0.0002055,4,0.000822,4.16e-05,5,0.000208,0.00047075,4,0.001883,2.125e-05,4,8.5e-05,3.4e-05,1,3.4e-05,0.002173,1,0.002173,0.000182,1,0.000182,modified,0.016097,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.018272,3.944739338534e-11,cuda_edge_modified,5,edge_based,0.02916330894727,operators,1608,cuda_edge_modified,391,1,0.002174,cuda_mixed_edge_modified,True
0.013385,1,0.013385,0.001551,1,0.001551,0.00045,1,0.00045,0.000357,1,0.000357,2.925e-05,4,0.000117,0.0001765,4,0.000706,0.000781,1,0.000781,0.01494,1,0.01494,0.000319,1,0.000319,0.016041,1,0.016041,1.35e-05,2,2.7e-05,0.00040925,4,0.001637,0.0004035,2,0.000807,0.00020675,4,0.000827,4.1e-05,5,0.000205,0.00047175,4,0.001887,2.125e-05,4,8.5e-05,3.5e-05,1,3.5e-05,0.002182,1,0.002182,0.000186,1,0.000186,modified,0.016042,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.018226,3.946076383695e-11,cuda_edge_modified,5,edge_based,0.02916330894724,operators,1608,cuda_edge_modified,391,2,0.002183,cuda_mixed_edge_modified,True
0.013744,1,0.013744,0.001551,1,0.001551,0.00045,1,0.00045,0.000358,1,0.000358,2.75e-05,4,0.00011,0.000177,4,0.000708,0.000765,1,0.000765,0.015298,1,0.015298,0.000317,1,0.000317,0.016382,1,0.016382,1.35e-05,2,2.7e-05,0.000408,4,0.001632,0.000404,2,0.000808,0.00020575,4,0.000823,4.16e-05,5,0.000208,0.0004715,4,0.001886,2.125e-05,4,8.5e-05,3.6e-05,1,3.6e-05,0.002178,1,0.002178,0.000181,1,0.000181,modified,0.016383,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.018562,3.909086038975e-11,cuda_edge_modified,5,edge_based,0.0291633089473,operators,1608,cuda_edge_modified,391,3,0.002179,cuda_mixed_edge_modified,True
0.018322,1,0.018322,0.001568,1,0.001568,0.000456,1,0.000456,0.000356,1,0.000356,3.025e-05,4,0.000121,0.000177,4,0.000708,0.000767,1,0.000767,0.019893,1,0.019893,0.000309,1,0.000309,0.020972,1,0.020972,1.35e-05,2,2.7e-05,0.000412,4,0.001648,0.000406,2,0.000812,0.0002085,4,0.000834,4.14e-05,5,0.000207,0.000475,4,0.0019,2.1e-05,4,8.4e-05,3.6e-05,1,3.6e-05,0.002184,1,0.002184,0.000173,1,0.000173,modified,0.020973,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.023159,3.943298391197e-11,cuda_edge_modified,5,edge_based,0.02916330894728,operators,1608,cuda_edge_modified,391,4,0.002185,cuda_mixed_edge_modified,True
0.022218,1,0.022218,0.00155,1,0.00155,0.000457,1,0.000457,0.000354,1,0.000354,2.75e-05,4,0.00011,0.00017675,4,0.000707,0.000846,1,0.000846,0.02377,1,0.02377,0.000311,1,0.000311,0.024931,1,0.024931,1.35e-05,2,2.7e-05,0.00040875,4,0.001635,0.0004055,2,0.000811,0.00020575,4,0.000823,4.18e-05,5,0.000209,0.00047225,4,0.001889,2.15e-05,4,8.6e-05,3.5e-05,1,3.5e-05,0.002176,1,0.002176,0.000175,1,0.000175,modified,0.024932,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.02711,3.941828315177e-11,cuda_edge_modified,5,edge_based,0.02916330894727,operators,1608,cuda_edge_modified,391,5,0.002178,cuda_mixed_edge_modified,True
0.01345,1,0.01345,0.001561,1,0.001561,0.000453,1,0.000453,0.000356,1,0.000356,2.775e-05,4,0.000111,0.00017625,4,0.000705,0.000825,1,0.000825,0.015013,1,0.015013,0.000306,1,0.000306,0.016147,1,0.016147,1.35e-05,2,2.7e-05,0.00040825,4,0.001633,0.0004045,2,0.000809,0.00020575,4,0.000823,4.16e-05,5,0.000208,0.00047125,4,0.001885,2.1e-05,4,8.4e-05,3.5e-05,1,3.5e-05,0.002176,1,0.002176,0.00018,1,0.00018,modified,0.016148,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.018325,3.905494646385e-11,cuda_edge_modified,5,edge_based,0.02916330894726,operators,1608,cuda_edge_modified,391,6,0.002177,cuda_mixed_edge_modified,True
0.013589,1,0.013589,0.001547,1,0.001547,0.000452,1,0.000452,0.000358,1,0.000358,2.775e-05,4,0.000111,0.00017675,4,0.000707,0.000813,1,0.000813,0.015139,1,0.015139,0.000307,1,0.000307,0.016261,1,0.016261,1.35e-05,2,2.7e-05,0.0004085,4,0.001634,0.000405,2,0.00081,0.00020575,4,0.000823,4.16e-05,5,0.000208,0.00047225,4,0.001889,2.125e-05,4,8.5e-05,3.6e-05,1,3.6e-05,0.002181,1,0.002181,0.000181,1,0.000181,modified,0.016262,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.018444,3.961418164283e-11,cuda_edge_modified,5,edge_based,0.02916330894729,operators,1608,cuda_edge_modified,391,7,0.002182,cuda_mixed_edge_modified,True
0.01332,1,0.01332,0.001558,1,0.001558,0.000451,1,0.000451,0.000359,1,0.000359,3.025e-05,4,0.000121,0.00017675,4,0.000707,0.000866,1,0.000866,0.014881,1,0.014881,0.00031,1,0.00031,0.016059,1,0.016059,1.35e-05,2,2.7e-05,0.0004115,4,0.001646,0.000405,2,0.00081,0.00020875,4,0.000835,4.16e-05,5,0.000208,0.0004745,4,0.001898,2.125e-05,4,8.5e-05,3.6e-05,1,3.6e-05,0.002182,1,0.002182,0.000172,1,0.000172,modified,0.01606,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.018243,3.94819433198e-11,cuda_edge_modified,5,edge_based,0.02916330894729,operators,1608,cuda_edge_modified,391,8,0.002183,cuda_mixed_edge_modified,True
0.013477,1,0.013477,0.001561,1,0.001561,0.000452,1,0.000452,0.000356,1,0.000356,2.775e-05,4,0.000111,0.00017925,4,0.000717,0.000825,1,0.000825,0.015041,1,0.015041,0.000311,1,0.000311,0.016179,1,0.016179,1.35e-05,2,2.7e-05,0.00041125,4,0.001645,0.000404,2,0.000808,0.00020875,4,0.000835,4.18e-05,5,0.000209,0.00047475,4,0.001899,2.125e-05,4,8.5e-05,3.6e-05,1,3.6e-05,0.002188,1,0.002188,0.000179,1,0.000179,modified,0.01618,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.01837,3.962326337588e-11,cuda_edge_modified,5,edge_based,0.02916330894726,operators,1608,cuda_edge_modified,391,9,0.002189,cuda_mixed_edge_modified,True
0.01975,1,0.01975,0.00159,1,0.00159,0.000566,1,0.000566,0.000466,3,0.001398,5.85e-05,4,0.000234,0.000236,4,0.000944,0.003151,1,0.003151,0.021345,1,0.021345,0.000626,1,0.000626,0.025124,1,0.025124,1.575e-05,4,6.3e-05,0.000789,4,0.003156,0.000491,4,0.001964,0.00029725,4,0.001189,7.3e-05,5,0.000365,0.0007346,5,0.003673,2.125e-05,4,8.5e-05,6.3e-05,1,6.3e-05,0.004198,1,0.004198,0.000458,1,0.000458,standard,0.025125,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.029325,1.433162477582e-10,cuda_edge,5,edge_based,0.05033550758087,operators,5553,cuda_edge,104,0,0.0042,cuda_mixed_edge,True
0.019328,1,0.019328,0.001559,1,0.001559,0.000564,1,0.000564,0.000465,3,0.001395,5.9e-05,4,0.000236,0.00023425,4,0.000937,0.002304,1,0.002304,0.020891,1,0.020891,0.000573,1,0.000573,0.02377,1,0.02377,1.6e-05,4,6.4e-05,0.0007865,4,0.003146,0.00049,4,0.00196,0.00029625,4,0.001185,7.36e-05,5,0.000368,0.0007336,5,0.003668,2.1e-05,4,8.4e-05,6.4e-05,1,6.4e-05,0.00419,1,0.00419,0.000453,1,0.000453,standard,0.023771,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.027962,2.289908263009e-10,cuda_edge,5,edge_based,0.05033550758062,operators,5553,cuda_edge,104,1,0.004191,cuda_mixed_edge,True
0.019371,1,0.019371,0.001563,1,0.001563,0.000571,1,0.000571,0.0004666666666667,3,0.0014,5.825e-05,4,0.000233,0.0002345,4,0.000938,0.002316,1,0.002316,0.020937,1,0.020937,0.0006,1,0.0006,0.023854,1,0.023854,1.6e-05,4,6.4e-05,0.00078925,4,0.003157,0.00049275,4,0.001971,0.0002955,4,0.001182,7.4e-05,5,0.00037,0.0007384,5,0.003692,2.375e-05,4,9.5e-05,6.5e-05,1,6.5e-05,0.004205,1,0.004205,0.000444,1,0.000444,standard,0.023855,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.028062,2.568942628067e-10,cuda_edge,5,edge_based,0.05033550758093,operators,5553,cuda_edge,104,2,0.004206,cuda_mixed_edge,True
0.019354,1,0.019354,0.001558,1,0.001558,0.000567,1,0.000567,0.0004676666666667,3,0.001403,5.775e-05,4,0.000231,0.00023525,4,0.000941,0.002341,1,0.002341,0.020915,1,0.020915,0.000575,1,0.000575,0.023833,1,0.023833,1.575e-05,4,6.3e-05,0.000789,4,0.003156,0.0004925,4,0.00197,0.0002955,4,0.001182,7.38e-05,5,0.000369,0.0007354,5,0.003677,2.1e-05,4,8.4e-05,6.6e-05,1,6.6e-05,0.004189,1,0.004189,0.000442,1,0.000442,standard,0.023834,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.028025,2.67623832817e-10,cuda_edge,5,edge_based,0.05033550758069,operators,5553,cuda_edge,104,3,0.00419,cuda_mixed_edge,True
0.019534,1,0.019534,0.001556,1,0.001556,0.000567,1,0.000567,0.0004653333333333,3,0.001396,5.775e-05,4,0.000231,0.0002365,4,0.000946,0.002289,1,0.002289,0.021094,1,0.021094,0.000573,1,0.000573,0.023958,1,0.023958,1.575e-05,4,6.3e-05,0.00078875,4,0.003155,0.000491,4,0.001964,0.00029675,4,0.001187,7.28e-05,5,0.000364,0.0007342,5,0.003671,2.125e-05,4,8.5e-05,6.4e-05,1,6.4e-05,0.004183,1,0.004183,0.000444,1,0.000444,standard,0.023959,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.028144,2.461360004702e-10,cuda_edge,5,edge_based,0.05033550758055,operators,5553,cuda_edge,104,4,0.004184,cuda_mixed_edge,True
0.020683,1,0.020683,0.001557,1,0.001557,0.00057,1,0.00057,0.0004986666666667,3,0.001496,6.05e-05,4,0.000242,0.00023725,4,0.000949,0.00232,1,0.00232,0.022244,1,0.022244,0.000573,1,0.000573,0.025139,1,0.025139,1.6e-05,4,6.4e-05,0.0008175,4,0.00327,0.0005165,4,0.002066,0.0003,4,0.0012,7.4e-05,5,0.00037,0.0007588,5,0.003794,2.125e-05,4,8.5e-05,6.4e-05,1,6.4e-05,0.004315,1,0.004315,0.000452,1,0.000452,standard,0.02514,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.029456,3.283913488361e-10,cuda_edge,5,edge_based,0.05033550758059,operators,5553,cuda_edge,104,5,0.004316,cuda_mixed_edge,True
0.020586,1,0.020586,0.001582,1,0.001582,0.000567,1,0.000567,0.0004683333333333,3,0.001405,5.75e-05,4,0.00023,0.00023575,4,0.000943,0.002299,1,0.002299,0.022172,1,0.022172,0.000571,1,0.000571,0.025044,1,0.025044,1.6e-05,4,6.4e-05,0.0007895,4,0.003158,0.000493,4,0.001972,0.00029575,4,0.001183,7.32e-05,5,0.000366,0.0007354,5,0.003677,2.125e-05,4,8.5e-05,6.4e-05,1,6.4e-05,0.00419,1,0.00419,0.000444,1,0.000444,standard,0.025045,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.029238,2.379358723936e-10,cuda_edge,5,edge_based,0.05033550758078,operators,5553,cuda_edge,104,6,0.004192,cuda_mixed_edge,True
0.022278,1,0.022278,0.001626,1,0.001626,0.000566,1,0.000566,0.000468,3,0.001404,5.725e-05,4,0.000229,0.00023575,4,0.000943,0.002437,1,0.002437,0.023908,1,0.023908,0.000573,1,0.000573,0.02692,1,0.02692,1.55e-05,4,6.2e-05,0.000789,4,0.003156,0.0004925,4,0.00197,0.00029575,4,0.001183,7.32e-05,5,0.000366,0.0007352,5,0.003676,2.125e-05,4,8.5e-05,6.4e-05,1,6.4e-05,0.004187,1,0.004187,0.000443,1,0.000443,standard,0.02692,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.031109,2.990424435856e-10,cuda_edge,5,edge_based,0.05033550758072,operators,5553,cuda_edge,104,7,0.004188,cuda_mixed_edge,True
0.020665,1,0.020665,0.001648,1,0.001648,0.000565,1,0.000565,0.0004666666666667,3,0.0014,5.7e-05,4,0.000228,0.0002345,4,0.000938,0.002435,1,0.002435,0.022317,1,0.022317,0.000571,1,0.000571,0.025326,1,0.025326,1.575e-05,4,6.3e-05,0.0007865,4,0.003146,0.00049125,4,0.001965,0.00029425,4,0.001177,7.36e-05,5,0.000368,0.0007334,5,0.003667,2.125e-05,4,8.5e-05,6.4e-05,1,6.4e-05,0.004178,1,0.004178,0.000445,1,0.000445,standard,0.025327,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.029507,2.810802077202e-10,cuda_edge,5,edge_based,0.05033550758065,operators,5553,cuda_edge,104,8,0.004179,cuda_mixed_edge,True
0.020576,1,0.020576,0.001558,1,0.001558,0.000564,1,0.000564,0.000468,3,0.001404,5.7e-05,4,0.000228,0.0002355,4,0.000942,0.002479,1,0.002479,0.022138,1,0.022138,0.000574,1,0.000574,0.025193,1,0.025193,1.575e-05,4,6.3e-05,0.00078775,4,0.003151,0.000492,4,0.001968,0.000295,4,0.00118,7.34e-05,5,0.000367,0.0007344,5,0.003672,2.1e-05,4,8.4e-05,6.4e-05,1,6.4e-05,0.004186,1,0.004186,0.000447,1,0.000447,standard,0.025194,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.029382,3.34922395373e-10,cuda_edge,5,edge_based,0.05033550758065,operators,5553,cuda_edge,104,9,0.004187,cuda_mixed_edge,True
0.019582,1,0.019582,0.001594,1,0.001594,0.000568,1,0.000568,0.000469,2,0.000938,6.16e-05,5,0.000308,0.0002332,5,0.001166,0.003142,1,0.003142,0.021181,1,0.021181,0.000625,1,0.000625,0.02495,1,0.02495,1.6e-05,3,4.8e-05,0.000599,5,0.002995,0.000502,3,0.001506,0.0002972,5,0.001486,7.6e-05,6,0.000456,0.000697,5,0.003485,2.12e-05,5,0.000106,6.4e-05,1,6.4e-05,0.004143,1,0.004143,0.000462,1,0.000462,modified,0.024952,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.029097,1.662549958814e-11,cuda_edge_modified,6,edge_based,0.05033550758126,operators,5553,cuda_edge_modified,104,0,0.004144,cuda_mixed_edge_modified,True
0.019364,1,0.019364,0.00155,1,0.00155,0.000568,1,0.000568,0.000469,2,0.000938,6.12e-05,5,0.000306,0.0002338,5,0.001169,0.002425,1,0.002425,0.020917,1,0.020917,0.000584,1,0.000584,0.023928,1,0.023928,1.633333333333e-05,3,4.9e-05,0.0005994,5,0.002997,0.000502,3,0.001506,0.0002978,5,0.001489,7.4e-05,6,0.000444,0.000694,5,0.00347,2.08e-05,5,0.000104,6.5e-05,1,6.5e-05,0.004119,1,0.004119,0.00045,1,0.00045,modified,0.02393,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.02805,1.004907268509e-11,cuda_edge_modified,6,edge_based,0.05033550758127,operators,5553,cuda_edge_modified,104,1,0.00412,cuda_mixed_edge_modified,True
0.086151,1,0.086151,0.001704,1,0.001704,0.000566,1,0.000566,0.000468,2,0.000936,6.08e-05,5,0.000304,0.0002324,5,0.001162,0.00229,1,0.00229,0.087858,1,0.087858,0.000579,1,0.000579,0.090729,1,0.090729,1.6e-05,3,4.8e-05,0.000597,5,0.002985,0.0005006666666667,3,0.001502,0.000296,5,0.00148,8.083333333333e-05,6,0.000485,0.0006984,5,0.003492,2.08e-05,5,0.000104,6.6e-05,1,6.6e-05,0.004137,1,0.004137,0.000439,1,0.000439,modified,0.09073,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.094869,9.252897059664e-12,cuda_edge_modified,6,edge_based,0.05033550758126,operators,5553,cuda_edge_modified,104,2,0.004139,cuda_mixed_edge_modified,True
0.021584,1,0.021584,0.001553,1,0.001553,0.000572,1,0.000572,0.000466,2,0.000932,6.36e-05,5,0.000318,0.00026,5,0.0013,0.002505,1,0.002505,0.023141,1,0.023141,0.000579,1,0.000579,0.026227,1,0.026227,1.6e-05,3,4.8e-05,0.0006274,5,0.003137,0.0005016666666667,3,0.001505,0.000326,5,0.00163,7.816666666667e-05,6,0.000469,0.000726,5,0.00363,2.12e-05,5,0.000106,6.6e-05,1,6.6e-05,0.004279,1,0.004279,0.000443,1,0.000443,modified,0.026228,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.030509,1.546154176912e-11,cuda_edge_modified,6,edge_based,0.05033550758125,operators,5553,cuda_edge_modified,104,3,0.004281,cuda_mixed_edge_modified,True
