analyze_sec_max,analyze_sec_mean,analyze_sec_median,analyze_sec_min,analyze_sec_stdev,backend,case_name,compute,elapsed_sec_max,elapsed_sec_mean,elapsed_sec_median,elapsed_sec_min,elapsed_sec_stdev,final_mismatch_max,implementation,iterations_mean,jacobian,measurement_mode,profile,runs,solve_sec_max,solve_sec_mean,solve_sec_median,solve_sec_min,solve_sec_stdev,source_profile,success_all
0.294396,0.21058369999999998,0.198832,0.193414,0.03114697226252051,cuda,Base_Eastern_Interconnect_515GW,mixed,0.350535,0.2534038,0.2405695,0.229444,0.036396112914552955,6.945482944336e-09,cuda_edge,6.6,edge_based,operators,cuda_edge,10,0.056138,0.042819499999999996,0.042076,0.03603,0.005920907705373861,cuda_mixed_edge,True
0.066196,0.0625264,0.062063,0.061252,0.0015893364932854505,cuda,case_ACTIVSg25k,mixed,0.074904,0.0712063,0.070711,0.06991,0.0016388053270599292,3.205679535199e-09,cuda_edge,5.0,edge_based,operators,cuda_edge,10,0.0089,0.0086794,0.0086535,0.008623,8.035227992340277e-05,cuda_mixed_edge,True
0.246046,0.1749023,0.164597,0.157392,0.026647197864149073,cuda,case_ACTIVSg70k,mixed,0.276346,0.206322,0.19420500000000002,0.186913,0.027422227869619436,9.893721443032e-09,cuda_edge,7.0,edge_based,operators,cuda_edge,10,0.039181,0.0314192,0.0296345,0.02952,0.0036977523443302686,cuda_mixed_edge,True
