analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.016527,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018629,4.010680676458e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,9,0.002102,cuda_mixed_edge,True
0.017247,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019575,7.869873317228e-10,cuda_edge,5,edge_based,0.5067134061635,end2end,2396,cuda_edge,349,0,0.002328,cuda_mixed_edge,True
0.016426,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.018716,8.555679295478e-10,cuda_edge,5,edge_based,0.5067134061584,end2end,2396,cuda_edge,349,1,0.002289,cuda_mixed_edge,True
0.016306,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.018585,1.898767369434e-10,cuda_edge,5,edge_based,0.506713406152,end2end,2396,cuda_edge,349,2,0.002279,cuda_mixed_edge,True
0.016298,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.018572,8.921778708424e-10,cuda_edge,5,edge_based,0.5067134061632,end2end,2396,cuda_edge,349,3,0.002274,cuda_mixed_edge,True
0.016606,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019017,4.481690368375e-10,cuda_edge,5,edge_based,0.506713406156,end2end,2396,cuda_edge,349,4,0.002411,cuda_mixed_edge,True
0.016886,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019305,4.092973265737e-10,cuda_edge,5,edge_based,0.5067134061589,end2end,2396,cuda_edge,349,5,0.002419,cuda_mixed_edge,True
0.016983,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019396,5.818552271003e-10,cuda_edge,5,edge_based,0.5067134061644,end2end,2396,cuda_edge,349,6,0.002412,cuda_mixed_edge,True
0.016887,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019302,6.715137781517e-10,cuda_edge,5,edge_based,0.5067134061674,end2end,2396,cuda_edge,349,7,0.002415,cuda_mixed_edge,True
0.01721,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019628,1.899147600956e-10,cuda_edge,5,edge_based,0.5067134061427,end2end,2396,cuda_edge,349,8,0.002417,cuda_mixed_edge,True
0.016921,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019336,9.44440781281e-10,cuda_edge,5,edge_based,0.5067134061399,end2end,2396,cuda_edge,349,9,0.002414,cuda_mixed_edge,True
0.021831,cuda,4601,case4601_goc,mixed,case4601_goc,0.027089,2.650759611811e-10,cuda_edge,6,edge_based,1.59738320954,end2end,4468,cuda_edge,132,0,0.005258,cuda_mixed_edge,True
0.021219,cuda,4601,case4601_goc,mixed,case4601_goc,0.026446,1.889706169322e-10,cuda_edge,6,edge_based,1.59738320958,end2end,4468,cuda_edge,132,1,0.005227,cuda_mixed_edge,True
0.021302,cuda,4601,case4601_goc,mixed,case4601_goc,0.026561,2.041626867566e-10,cuda_edge,6,edge_based,1.597383209584,end2end,4468,cuda_edge,132,2,0.005258,cuda_mixed_edge,True
0.021469,cuda,4601,case4601_goc,mixed,case4601_goc,0.026734,2.481794922825e-10,cuda_edge,6,edge_based,1.597383209566,end2end,4468,cuda_edge,132,3,0.005264,cuda_mixed_edge,True
0.024755,cuda,4601,case4601_goc,mixed,case4601_goc,0.029989,2.593481167593e-10,cuda_edge,6,edge_based,1.597383209561,end2end,4468,cuda_edge,132,4,0.005233,cuda_mixed_edge,True
0.021877,cuda,4601,case4601_goc,mixed,case4601_goc,0.026766,1.798549427794e-10,cuda_edge,6,edge_based,1.597383209578,end2end,4468,cuda_edge,132,5,0.004888,cuda_mixed_edge,True
0.022144,cuda,4601,case4601_goc,mixed,case4601_goc,0.027095,2.103419660671e-10,cuda_edge,6,edge_based,1.597383209573,end2end,4468,cuda_edge,132,6,0.004951,cuda_mixed_edge,True
0.022026,cuda,4601,case4601_goc,mixed,case4601_goc,0.026928,3.985201058043e-10,cuda_edge,6,edge_based,1.597383209535,end2end,4468,cuda_edge,132,7,0.004902,cuda_mixed_edge,True
0.021944,cuda,4601,case4601_goc,mixed,case4601_goc,0.026858,3.922246971655e-10,cuda_edge,6,edge_based,1.597383209575,end2end,4468,cuda_edge,132,8,0.004913,cuda_mixed_edge,True
0.021763,cuda,4601,case4601_goc,mixed,case4601_goc,0.027013,2.803085541458e-10,cuda_edge,6,edge_based,1.597383209575,end2end,4468,cuda_edge,132,9,0.00525,cuda_mixed_edge,True
0.084293,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.090948,1.796206169913e-09,cuda_edge,7,edge_based,1.225566785144,end2end,6522,cuda_edge,1864,0,0.006654,cuda_mixed_edge,True
0.030732,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.037426,2.353319768222e-09,cuda_edge,7,edge_based,1.225566785106,end2end,6522,cuda_edge,1864,1,0.006694,cuda_mixed_edge,True
0.03078,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.037453,2.146382405144e-09,cuda_edge,7,edge_based,1.225566785156,end2end,6522,cuda_edge,1864,2,0.006672,cuda_mixed_edge,True
0.030928,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.037598,1.877838731734e-09,cuda_edge,7,edge_based,1.225566785161,end2end,6522,cuda_edge,1864,3,0.006669,cuda_mixed_edge,True
0.030524,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.03722,2.118407782525e-09,cuda_edge,7,edge_based,1.225566785172,end2end,6522,cuda_edge,1864,4,0.006696,cuda_mixed_edge,True
0.031429,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.038119,1.837029639518e-09,cuda_edge,7,edge_based,1.225566785106,end2end,6522,cuda_edge,1864,5,0.006689,cuda_mixed_edge,True
0.030419,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.037076,1.729329568434e-09,cuda_edge,7,edge_based,1.225566785177,end2end,6522,cuda_edge,1864,6,0.006657,cuda_mixed_edge,True
0.030516,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.037175,2.025242640258e-09,cuda_edge,7,edge_based,1.225566785159,end2end,6522,cuda_edge,1864,7,0.006658,cuda_mixed_edge,True
0.031071,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.037761,1.685644068772e-09,cuda_edge,7,edge_based,1.225566785154,end2end,6522,cuda_edge,1864,8,0.006689,cuda_mixed_edge,True
0.030524,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.037238,1.940569482883e-09,cuda_edge,7,edge_based,1.22556678515,end2end,6522,cuda_edge,1864,9,0.006713,cuda_mixed_edge,True
0.034366,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.043009,1.783277730769e-10,cuda_edge,8,edge_based,2.014161676699,end2end,7796,cuda_edge,1444,0,0.008642,cuda_mixed_edge,True
0.033042,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.041913,1.564106230818e-09,cuda_edge,8,edge_based,2.014161676697,end2end,7796,cuda_edge,1444,1,0.008871,cuda_mixed_edge,True
0.032681,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.04131,8.497551377828e-10,cuda_edge,8,edge_based,2.014161676683,end2end,7796,cuda_edge,1444,2,0.008628,cuda_mixed_edge,True
0.033105,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.041751,2.023604239038e-09,cuda_edge,8,edge_based,2.014161676694,end2end,7796,cuda_edge,1444,3,0.008646,cuda_mixed_edge,True
0.032719,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.041368,6.05620449623e-10,cuda_edge,8,edge_based,2.014161676703,end2end,7796,cuda_edge,1444,4,0.008649,cuda_mixed_edge,True
0.032742,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.041389,1.271315411451e-09,cuda_edge,8,edge_based,2.014161676715,end2end,7796,cuda_edge,1444,5,0.008646,cuda_mixed_edge,True
0.035098,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.043898,2.008073707316e-10,cuda_edge,8,edge_based,2.014161676698,end2end,7796,cuda_edge,1444,6,0.0088,cuda_mixed_edge,True
0.034125,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.042721,1.125049831074e-09,cuda_edge,8,edge_based,2.014161676705,end2end,7796,cuda_edge,1444,7,0.008596,cuda_mixed_edge,True
0.03416,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.042774,7.138249427316e-10,cuda_edge,8,edge_based,2.014161676683,end2end,7796,cuda_edge,1444,8,0.008614,cuda_mixed_edge,True
0.034682,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.043306,5.698382599117e-10,cuda_edge,8,edge_based,2.014161676702,end2end,7796,cuda_edge,1444,9,0.008624,cuda_mixed_edge,True
