CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.008544,1,0.008544,0.001619,1,0.001619,6.6e-05,1,6.6e-05,5.766666666667e-05,3,0.000173,9e-06,4,3.6e-05,5.025e-05,4,0.000201,1.9e-05,1,1.9e-05,0.010167,1,0.010167,0.000237,1,0.000237,0.010424,1,0.010424,9.5e-06,4,3.8e-05,0.00012075,4,0.000483,1.84e-05,5,9.2e-05,0.0001358,5,0.000679,1.5e-05,4,6e-05,1.4e-05,1,1.4e-05,0.000741,1,0.000741,4.5e-05,1,4.5e-05,0.010425,cuda,30,case30_ieee,mixed,case30_ieee,0.011167,2.011654731682e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,0,0.000742,cuda_mixed_edge,True
0.008474,1,0.008474,0.001715,1,0.001715,6.6e-05,1,6.6e-05,5.966666666667e-05,3,0.000179,9e-06,4,3.6e-05,5.15e-05,4,0.000206,1.3e-05,1,1.3e-05,0.010191,1,0.010191,0.000204,1,0.000204,0.01041,1,0.01041,1e-05,4,4e-05,0.00012325,4,0.000493,1.78e-05,5,8.9e-05,0.0001374,5,0.000687,1.5e-05,4,6e-05,1.6e-05,1,1.6e-05,0.000754,1,0.000754,4.6e-05,1,4.6e-05,0.010411,cuda,30,case30_ieee,mixed,case30_ieee,0.011166,2.151148657702e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,1,0.000755,cuda_mixed_edge,True
0.008467,1,0.008467,0.001541,1,0.001541,6.5e-05,1,6.5e-05,5.833333333333e-05,3,0.000175,9.75e-06,4,3.9e-05,5.1e-05,4,0.000204,1.5e-05,1,1.5e-05,0.010011,1,0.010011,0.000209,1,0.000209,0.010237,1,0.010237,1e-05,4,4e-05,0.00012175,4,0.000487,1.82e-05,5,9.1e-05,0.000137,5,0.000685,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000749,1,0.000749,4.5e-05,1,4.5e-05,0.010238,cuda,30,case30_ieee,mixed,case30_ieee,0.010988,2.53326813439e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,2,0.00075,cuda_mixed_edge,True
0.008477,1,0.008477,0.001536,1,0.001536,6.6e-05,1,6.6e-05,5.866666666667e-05,3,0.000176,9.75e-06,4,3.9e-05,5.3e-05,4,0.000212,1.4e-05,1,1.4e-05,0.010015,1,0.010015,0.000205,1,0.000205,0.010236,1,0.010236,1e-05,4,4e-05,0.00012425,4,0.000497,1.82e-05,5,9.1e-05,0.0001392,5,0.000696,1.525e-05,4,6.1e-05,1.5e-05,1,1.5e-05,0.000759,1,0.000759,4.5e-05,1,4.5e-05,0.010237,cuda,30,case30_ieee,mixed,case30_ieee,0.010997,1.53040088654e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,3,0.00076,cuda_mixed_edge,True
0.008464,1,0.008464,0.001546,1,0.001546,6.6e-05,1,6.6e-05,5.833333333333e-05,3,0.000175,9.5e-06,4,3.8e-05,5.075e-05,4,0.000203,1.4e-05,1,1.4e-05,0.010013,1,0.010013,0.000212,1,0.000212,0.010241,1,0.010241,9.75e-06,4,3.9e-05,0.000122,4,0.000488,1.84e-05,5,9.2e-05,0.0001366,5,0.000683,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000748,1,0.000748,4.5e-05,1,4.5e-05,0.010242,cuda,30,case30_ieee,mixed,case30_ieee,0.010991,2.592118365579e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,4,0.000749,cuda_mixed_edge,True
0.008465,1,0.008465,0.001533,1,0.001533,6.5e-05,1,6.5e-05,5.866666666667e-05,3,0.000176,1e-05,4,4e-05,5.075e-05,4,0.000203,1.4e-05,1,1.4e-05,0.01,1,0.01,0.000206,1,0.000206,0.010221,1,0.010221,9.5e-06,4,3.8e-05,0.00012175,4,0.000487,1.82e-05,5,9.1e-05,0.000137,5,0.000685,1.525e-05,4,6.1e-05,1.5e-05,1,1.5e-05,0.000749,1,0.000749,4.5e-05,1,4.5e-05,0.010222,cuda,30,case30_ieee,mixed,case30_ieee,0.010972,2.151148657702e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,5,0.000749,cuda_mixed_edge,True
0.008455,1,0.008455,0.001539,1,0.001539,6.6e-05,1,6.6e-05,5.866666666667e-05,3,0.000176,9.75e-06,4,3.9e-05,5.075e-05,4,0.000203,1.3e-05,1,1.3e-05,0.009997,1,0.009997,0.000212,1,0.000212,0.010224,1,0.010224,9.75e-06,4,3.9e-05,0.000122,4,0.000488,1.84e-05,5,9.2e-05,0.0001372,5,0.000686,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000749,1,0.000749,4.5e-05,1,4.5e-05,0.010225,cuda,30,case30_ieee,mixed,case30_ieee,0.010975,2.215972172788e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,6,0.00075,cuda_mixed_edge,True
0.008463,1,0.008463,0.001606,1,0.001606,6.6e-05,1,6.6e-05,5.833333333333e-05,3,0.000175,1e-05,4,4e-05,5.1e-05,4,0.000204,1.4e-05,1,1.4e-05,0.010071,1,0.010071,0.000205,1,0.000205,0.010291,1,0.010291,1e-05,4,4e-05,0.0001225,4,0.00049,1.84e-05,5,9.2e-05,0.000137,5,0.000685,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.00075,1,0.00075,4.6e-05,1,4.6e-05,0.010292,cuda,30,case30_ieee,mixed,case30_ieee,0.011043,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,7,0.000751,cuda_mixed_edge,True
0.008467,1,0.008467,0.001548,1,0.001548,6.6e-05,1,6.6e-05,5.9e-05,3,0.000177,9.5e-06,4,3.8e-05,5.05e-05,4,0.000202,1.4e-05,1,1.4e-05,0.010018,1,0.010018,0.000216,1,0.000216,0.01025,1,0.01025,1e-05,4,4e-05,0.0001225,4,0.00049,1.86e-05,5,9.3e-05,0.0001376,5,0.000688,1.475e-05,4,5.9e-05,1.4e-05,1,1.4e-05,0.000751,1,0.000751,4.5e-05,1,4.5e-05,0.010251,cuda,30,case30_ieee,mixed,case30_ieee,0.011003,1.468825061579e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,8,0.000752,cuda_mixed_edge,True
0.008458,1,0.008458,0.001533,1,0.001533,6.6e-05,1,6.6e-05,5.8e-05,3,0.000174,9.75e-06,4,3.9e-05,5.1e-05,4,0.000204,1.4e-05,1,1.4e-05,0.009994,1,0.009994,0.000214,1,0.000214,0.010224,1,0.010224,1e-05,4,4e-05,0.000122,4,0.000488,1.84e-05,5,9.2e-05,0.0001368,5,0.000684,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000749,1,0.000749,4.6e-05,1,4.6e-05,0.010225,cuda,30,case30_ieee,mixed,case30_ieee,0.010975,1.816665808469e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,9,0.00075,cuda_mixed_edge,True
