analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.010658,cuda,30,case30_ieee,mixed,case30_ieee,0.011369,1.468825061579e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,0,0.00071,cuda_mixed_edge,True
0.01039,cuda,30,case30_ieee,mixed,case30_ieee,0.011105,2.151148657702e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,1,0.000715,cuda_mixed_edge,True
0.010691,cuda,30,case30_ieee,mixed,case30_ieee,0.011422,2.011654731682e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,2,0.000731,cuda_mixed_edge,True
0.010368,cuda,30,case30_ieee,mixed,case30_ieee,0.011088,1.672169638004e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,3,0.00072,cuda_mixed_edge,True
0.010358,cuda,30,case30_ieee,mixed,case30_ieee,0.011071,2.330856106253e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,4,0.000712,cuda_mixed_edge,True
0.010376,cuda,30,case30_ieee,mixed,case30_ieee,0.011096,2.215972172788e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,5,0.000719,cuda_mixed_edge,True
0.010368,cuda,30,case30_ieee,mixed,case30_ieee,0.011098,2.270185713203e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,6,0.00073,cuda_mixed_edge,True
0.010369,cuda,30,case30_ieee,mixed,case30_ieee,0.011082,2.0444064565e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,7,0.000713,cuda_mixed_edge,True
0.010371,cuda,30,case30_ieee,mixed,case30_ieee,0.011085,2.29446584649e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,8,0.000714,cuda_mixed_edge,True
0.010376,cuda,30,case30_ieee,mixed,case30_ieee,0.01109,1.672169638004e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,9,0.000713,cuda_mixed_edge,True
0.010957,cuda,118,case118_ieee,mixed,case118_ieee,0.011795,7.239264399013e-11,cuda_edge,5,edge_based,1.002563617487,end2end,64,cuda_edge,53,0,0.000838,cuda_mixed_edge,True
0.010932,cuda,118,case118_ieee,mixed,case118_ieee,0.011772,6.888318065083e-11,cuda_edge,5,edge_based,1.00256361751,end2end,64,cuda_edge,53,1,0.00084,cuda_mixed_edge,True
0.010779,cuda,118,case118_ieee,mixed,case118_ieee,0.011624,6.673053163834e-11,cuda_edge,5,edge_based,1.002563617484,end2end,64,cuda_edge,53,2,0.000845,cuda_mixed_edge,True
0.010772,cuda,118,case118_ieee,mixed,case118_ieee,0.011599,6.328480296355e-11,cuda_edge,5,edge_based,1.00256361751,end2end,64,cuda_edge,53,3,0.000827,cuda_mixed_edge,True
0.011081,cuda,118,case118_ieee,mixed,case118_ieee,0.011916,6.870137123885e-11,cuda_edge,5,edge_based,1.002563617488,end2end,64,cuda_edge,53,4,0.000835,cuda_mixed_edge,True
0.010753,cuda,118,case118_ieee,mixed,case118_ieee,0.011592,6.104838957433e-11,cuda_edge,5,edge_based,1.00256361748,end2end,64,cuda_edge,53,5,0.000839,cuda_mixed_edge,True
0.010932,cuda,118,case118_ieee,mixed,case118_ieee,0.011779,6.372321504578e-11,cuda_edge,5,edge_based,1.002563617484,end2end,64,cuda_edge,53,6,0.000846,cuda_mixed_edge,True
0.010793,cuda,118,case118_ieee,mixed,case118_ieee,0.011644,7.056445156976e-11,cuda_edge,5,edge_based,1.002563617485,end2end,64,cuda_edge,53,7,0.00085,cuda_mixed_edge,True
0.010805,cuda,118,case118_ieee,mixed,case118_ieee,0.011661,6.380420524143e-11,cuda_edge,5,edge_based,1.002563617486,end2end,64,cuda_edge,53,8,0.000856,cuda_mixed_edge,True
