case_name,n_bus,B,solve_total_ms,factorize_ms,triangular_solve_ms,upload_ms,download_ms,ibus_ms,mismatch_ms,mnorm_ms,jacobian_ms,prepare_rhs_ms,voltage_update_ms,iterations,source
case3012wp,3012,1,18.227257,4.4075299999999995,0.220363,0.0,0.0,0.09682199999999999,0.070843,0.005472,12.714064,0.004548,0.56492,4.0,tutorial_cpp_reference_b1_median
case6468rte,6468,1,38.964303,10.29244,0.48438800000000004,0.0,0.0,0.24481,0.154751,0.011611,26.62344,0.008835,1.225169,4.0,tutorial_cpp_reference_b1_median
case8387pegase,8387,1,57.329909,14.726909000000001,0.674726,0.0,0.0,0.365595,0.21005500000000002,0.014044999999999998,39.559951,0.012634,1.5688520000000001,4.0,tutorial_cpp_reference_b1_median
case_ACTIVSg25k,25000,1,243.788291,73.628168,3.116679,0.0,0.0,1.391281,0.882765,0.055264,156.657933,0.117901,5.991371000000001,5.0,tutorial_cpp_reference_b1_median
case_SyntheticUSA,82000,1,1771.592661,531.230546,24.84396,0.0,0.0,6.702306,4.208416,0.304082,1172.169883,0.78367,29.657761,7.0,tutorial_cpp_reference_b1_median
