CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,mg_device_indices,mg_enabled,pq,profile,profile_label,pv,repeat_idx,solve_sec,source_profile,success,variant
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010419,cuda,30,case30_ieee,mixed,case30_ieee,0.011115,2.329280552552e-13,cuda_mixed_edge,5,edge_based,0.341154734562,end2end,,False,24,cuda_edge,CUDA mixed edge,5,0,0.000695,cuda_mixed_edge,True,baseline
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016955,cuda,30,case30_ieee,mixed,case30_ieee,0.019254,2.452502295539e-13,cuda_mixed_edge,5,edge_based,0.341154734562,end2end,"0,1",True,24,cuda_edge,CUDA mixed edge,5,0,0.002298,cuda_mixed_edge,True,mg
0.008524,1,0.008524,0.001604,1,0.001604,6.7e-05,1,6.7e-05,5.933333333333e-05,3,0.000178,9.5e-06,4,3.8e-05,5.125e-05,4,0.000205,1.8e-05,1,1.8e-05,0.010131,1,0.010131,0.000238,1,0.000238,0.010389,1,0.010389,9.75e-06,4,3.9e-05,0.00012325,4,0.000493,1.86e-05,5,9.3e-05,0.0001384,5,0.000692,1.525e-05,4,6.1e-05,1.5e-05,1,1.5e-05,0.000757,1,0.000757,4.7e-05,1,4.7e-05,0.01039,cuda,30,case30_ieee,mixed,case30_ieee,0.011148,2.270185713203e-13,cuda_mixed_edge,5,edge_based,0.341154734562,operators,,False,24,cuda_edge,CUDA mixed edge,5,0,0.000758,cuda_mixed_edge,True,baseline
0.014347,1,0.014347,0.001793,1,0.001793,0.000255,1,0.000255,0.00024,3,0.00072,9e-06,4,3.6e-05,0.000236,4,0.000944,1.7e-05,1,1.7e-05,0.016144,1,0.016144,0.00023,1,0.00023,0.016393,1,0.016393,1e-05,4,4e-05,0.00049025,4,0.001961,1.92e-05,5,9.6e-05,0.000433,5,0.002165,1.525e-05,4,6.1e-05,1.5e-05,1,1.5e-05,0.00223,1,0.00223,4.6e-05,1,4.6e-05,0.016394,cuda,30,case30_ieee,mixed,case30_ieee,0.018626,1.431632590254e-13,cuda_mixed_edge,5,edge_based,0.341154734562,operators,"0,1",True,24,cuda_edge,CUDA mixed edge,5,0,0.002231,cuda_mixed_edge,True,mg
