analyze_sec_delta_mg_minus_baseline,analyze_sec_speedup_baseline_over_mg,baseline_analyze_sec_mean,baseline_elapsed_sec_mean,baseline_final_mismatch_mean,baseline_iterations_mean,baseline_solve_sec_mean,baseline_success_all,buses,case_name,elapsed_sec_delta_mg_minus_baseline,elapsed_sec_speedup_baseline_over_mg,measurement_mode,mg_analyze_sec_mean,mg_elapsed_sec_mean,mg_final_mismatch_mean,mg_iterations_mean,mg_solve_sec_mean,mg_success_all,profile,solve_sec_delta_mg_minus_baseline,solve_sec_speedup_baseline_over_mg
0.006536000000000002,0.614508994396933,0.010419,0.011115,2.329280552552e-13,5.0,0.000695,True,30,case30_ieee,0.008139,0.5772826425677781,end2end,0.016955,0.019254,2.452502295539e-13,5.0,0.002298,True,cuda_edge,0.0016030000000000003,0.3024369016536118
0.006003999999999999,0.6337684518726364,0.01039,0.011148,2.270185713203e-13,5.0,0.000758,True,30,case30_ieee,0.007478,0.5985182003650811,operators,0.016394,0.018626,1.431632590254e-13,5.0,0.002231,True,cuda_edge,0.001473,0.33975795607350967
