case,backend,n_bus,ybus_nnz,n_pv,n_pq,runs,ok_runs,converged_runs,initialize_mean_ms,initialize_median_ms,initialize_min_ms,initialize_max_ms,initialize_std_ms,solve_mean_ms,solve_median_ms,solve_min_ms,solve_max_ms,solve_std_ms,total_mean_ms,total_median_ms,final_mismatch_median,iterations_median,first_error
case4gs,custom,4,12,1,2,10,10,10,0.6681506056338549,0.6624870293308049,0.5993439699523151,0.7349879597313702,0.04094702693974328,0.3452089964412153,0.3472059906926006,0.3297980292700231,0.3628699923865497,0.010155111462319545,1.0133596020750701,1.0109955328516662,1.0685121676345943e-09,4.0,
case5,cudss,5,17,3,1,10,10,10,18.029321392532438,18.00401697983034,17.97047897707671,18.25347897829488,0.08450282160235703,0.3678427019622177,0.366222026059404,0.3587829996831715,0.37981203058734536,0.007537592553922657,18.397164094494656,18.368735996773466,6.415434850026713e-11,4.0,
case5,custom,5,17,3,1,10,10,10,0.6532255909405649,0.6378309626597911,0.6095229764468968,0.7526109693571925,0.04265434371299541,0.3409721946809441,0.3370019840076566,0.33361499663442373,0.3603850491344929,0.00807582912892714,0.994197785621509,0.9769514726940542,6.415434850026713e-11,4.0,
case51ga,cudss,51,151,0,50,10,10,10,18.599034496583045,18.537622003350407,18.516483018174767,18.794623960275203,0.1056118005818549,0.6899614061694592,0.6874235114082694,0.6745650316588581,0.712775974534452,0.01150667987314377,19.288995902752504,19.223798502935097,1.816255479347717e-13,5.0,
case51ga,custom,51,151,0,50,10,10,10,0.8019203960429877,0.791172991739586,0.7383250049315393,0.9115589782595634,0.057779864745709654,0.627510400954634,0.6284529808908701,0.619030965026468,0.638317025732249,0.006032730548230229,1.4294307969976217,1.4180580037645996,1.8164636461648342e-13,5.0,
case51he,cudss,51,151,0,50,10,10,10,18.52264009648934,18.511352478526533,18.47591600380838,18.64229905186221,0.049241429142563777,0.5581534060183913,0.5585220060311258,0.5442100227810442,0.5746969836764038,0.008146628719348882,19.08079350250773,19.07683745957911,2.252926742660181e-11,4.0,
case51he,custom,51,151,0,50,10,10,10,0.792768393876031,0.778770016040653,0.7362699834629893,0.8658639853820205,0.04476069369860798,0.5164581001736224,0.5170694785192609,0.4972920287400484,0.5370259750634432,0.011405001087645361,1.3092264940496534,1.2957144936081022,2.2809687224676207e-11,4.0,
case533mt_hi,cudss,533,1597,0,532,10,10,10,22.148043697234243,22.133959486382082,22.07137702498585,22.24471198860556,0.053408555595131586,0.8063766930717975,0.8017579675652087,0.7891390123404562,0.8409960428252816,0.01532276761465724,22.95442039030604,22.931379004148766,1.258220446767406e-11,4.0,
case533mt_hi,custom,533,1597,0,532,10,10,10,1.6298833128530532,1.5935925184749067,1.5429219929501414,1.7832029843702912,0.09199645688893712,0.719951797509566,0.7205760048236698,0.7080179639160633,0.7325630285777152,0.009547658136411305,2.349835110362619,2.3112775234039873,1.2583915285097608e-11,4.0,
case533mt_lo,cudss,533,1597,0,532,10,10,10,22.143867815611884,22.150245029479265,22.052141022868454,22.270399960689247,0.06199753420390619,0.8062623965088278,0.8031660108827055,0.7891089771874249,0.8322200155816972,0.013544079955999527,22.950130212120712,22.949272533878684,6.821129205231384e-13,4.0,
case533mt_lo,custom,533,1597,0,532,10,10,10,1.6151178919244558,1.6002699849195778,1.533354981802404,1.732888980768621,0.06885364098673442,0.725835602497682,0.7206005102489144,0.7052220171317458,0.7664969889447093,0.020094830136676907,2.3409534944221377,2.326546498807147,6.821129205231384e-13,4.0,
case57,cudss,57,213,6,50,10,10,10,18.823258916381747,18.803681537974626,18.7519239843823,18.9395560300909,0.0590837212321393,0.6485125981271267,0.6493270047940314,0.6377060199156404,0.6550480029545724,0.004932618357630955,19.471771514508873,19.452562497463077,3.4488735814711313e-12,4.0,
case57,custom,57,213,6,50,10,10,10,0.8461021934635937,0.8332020079251379,0.8105000015348196,0.9213669691234827,0.0392215026954043,0.5956066946964711,0.5938184913247824,0.585507950745523,0.6225769757293165,0.009976436097172059,1.4417088881600648,1.4399244682863355,3.4522881171838054e-12,4.0,
case59,cudss,59,207,18,40,10,10,10,18.68956409743987,18.683880975004286,18.64452299196273,18.75240501249209,0.038216450450120905,1.004617300350219,1.0030455014202744,0.9977210429497063,1.0157140204682946,0.005889066116837398,19.69418139779009,19.684477505506948,2.1582735598713043e-13,6.0,
case59,custom,59,207,18,40,10,10,10,0.7761972781736404,0.7467099640052766,0.7334650144912302,0.8841179660521448,0.055123659430105096,0.8491247077472508,0.8483200217597187,0.8295649895444512,0.8713530260138214,0.01160464849563277,1.6253219859208912,1.5943039616104215,3.069384274568916e-13,6.0,
case60nordic,cudss,60,204,22,37,10,10,10,18.78542380873114,18.708682531723753,18.638551991898566,19.10299202427268,0.1700246308380296,0.282993505243212,0.28216902865096927,0.2730119740590453,0.2906540175899863,0.005284636719233018,19.06841731397435,18.990937038324773,3.099387413385557e-09,2.0,
case60nordic,custom,60,204,22,37,10,10,10,0.846614217152819,0.8099484839476645,0.7710860227234662,1.0232680360786617,0.079654632473736,0.269071280490607,0.2675970026757568,0.260507978964597,0.2824090188369155,0.006527768702188665,1.115685497643426,1.0770389635581523,3.099387413385557e-09,2.0,
case6468rte,cudss,6468,22598,291,6176,10,10,10,64.72390100243501,64.70636950689368,64.46061294991523,65.13609900139272,0.18121360182384572,3.1500585027970374,3.1465239881072193,3.1389750074595213,3.1736399978399277,0.010207194167878006,67.87395950523205,67.8536050254479,9.09596227259404e-12,4.0,
case6468rte,custom,6468,22598,291,6176,10,10,10,18.03615699755028,17.975934519199654,17.554619000293314,18.850778986234218,0.3895936136877547,2.800761704565957,2.823112503392622,2.6405510143376887,2.901929954532534,0.08583341515162365,20.836918702116236,20.845233026193455,7.937869942876954e-12,4.0,
case6470rte,cudss,6470,22602,453,6016,10,10,10,65.05405780044384,65.00415698974393,64.73835400538519,65.50067302305251,0.2716638222401892,3.1224034959450364,3.1081520137377083,3.091104968916625,3.2115299836732447,0.03483575705357079,68.17646129638888,68.1262849830091,1.0172930949112627e-11,4.0,
case6470rte,custom,6470,22602,453,6016,10,10,10,17.721511400304735,17.737051501171663,16.939175955485553,18.838427029550076,0.49064709992116046,2.7557338995393366,2.7107415080536157,2.6226260233670473,3.0169449746608734,0.11263799820957254,20.47724529984407,20.489847025601193,9.418768351042318e-12,4.0,
case6495rte,cudss,6495,22663,493,6001,10,10,10,62.807322811568156,62.68352651386522,62.38670600578189,63.88498400337994,0.4612092581507201,2.202298794873059,2.1920244907960296,2.1757089998573065,2.282379020471126,0.031539749523827654,65.00962160644121,64.87159349489957,7.421384340400294e-11,3.0,
case6495rte,custom,6495,22663,493,6001,10,10,10,17.801728600170463,17.832510464359075,17.27550697978586,18.449607014190406,0.3119225070888018,2.0159133069682866,2.0238739962223917,1.901143987197429,2.13087402516976,0.07148053791258609,19.81764190713875,19.859189516864717,7.42130662478857e-11,3.0,
case6515rte,cudss,6515,22723,493,6021,10,10,10,63.075101195136085,63.00437849131413,62.774051970336586,63.962099025957286,0.33773682275556616,3.359396895393729,3.3457425015512854,3.3354529878124595,3.4226959687657654,0.027992352928442647,66.43449809052981,66.35150348301977,9.90727174953808e-12,4.0,
case6515rte,custom,6515,22723,493,6021,10,10,10,18.079276202479377,17.91580198914744,17.586550035048276,18.918777001090348,0.47509369777942756,2.771355101140216,2.8002139879390597,2.5757680414244533,2.946484019048512,0.11753742061362876,20.850631303619593,20.569576503476128,9.458249293003502e-12,4.0,
case69,cudss,69,205,0,68,10,10,10,18.612105690408498,18.59619698370807,18.55535601498559,18.694415979553014,0.05383226180764759,0.7556375057902187,0.7530770089942962,0.7441150373779237,0.7740510045550764,0.009056944037407427,19.367743196198717,19.349469017470255,3.6378179486300548e-12,5.0,
case69,custom,69,205,0,68,10,10,10,0.7729238888714463,0.7502514927182347,0.7234769873321056,0.8748199907131493,0.05013212966704488,0.6721019104588777,0.669680506689474,0.6625719834119081,0.6930890376679599,0.009460859797593792,1.445025799330324,1.4195764961186796,3.3575447110079093e-12,5.0,
case6ww,cudss,6,28,2,3,10,10,10,18.02467350498773,18.019811483100057,17.987780971452594,18.076217034831643,0.03415885943593348,0.4073657968547195,0.40033049299381673,0.39597199065610766,0.4493730375543237,0.01669495834946705,18.43203930184245,18.433447025017813,2.0864154848254657e-10,4.0,
case6ww,custom,6,28,2,3,10,10,10,0.6470027903560549,0.6392179930116981,0.6275360356085002,0.7064240053296089,0.023775575455676736,0.35608860198408365,0.35344302887097,0.34716096706688404,0.3805530141107738,0.009323112943624893,1.0030913923401386,0.9941439784597605,2.0864154848254657e-10,4.0,
case70da,cudss,70,206,0,68,10,10,10,18.558872007997707,18.542215519119054,18.49640504224226,18.684637965634465,0.057565341751909846,0.6715150026138872,0.6694399926345795,0.6572019774466753,0.6893230020068586,0.0121020707453633,19.230387010611594,19.213779509300366,6.309536226822843e-14,5.0,
case70da,custom,70,206,0,68,10,10,10,0.754395400872454,0.7401930051855743,0.7070459541864693,0.881412997841835,0.052301989526971536,0.5690587917342782,0.5634764966089278,0.5515940138138831,0.59949402930215,0.01604513864846732,1.3234541926067322,1.3052264985162765,8.051198596703557e-14,5.0,
case74ds,cudss,74,220,0,73,10,10,10,18.5469689022284,18.541184021160007,18.498549005016685,18.59879697440192,0.03415790233615067,0.5730412085540593,0.5719769978895783,0.5663710180670023,0.5852070171386003,0.005824203703334751,19.12001011078246,19.113691989332438,4.035077827424516e-11,4.0,
case74ds,custom,74,220,0,73,10,10,10,0.754276110092178,0.7421265181619674,0.7244879961945117,0.8145070169121027,0.033278045118766704,0.5402217851951718,0.5412999889813364,0.5296629969961941,0.5534379743039608,0.008729324813201607,1.2944978952873498,1.2753260089084506,4.0349584784493686e-11,4.0,
case8387pegase,cudss,8387,34377,1864,6522,10,10,10,80.97398969694041,80.77138100634329,80.48233995214105,81.69495197944343,0.4384862789740344,4.448683903319761,4.4463299855124205,4.399257013574243,4.496428999118507,0.03203490204733155,85.42267360026017,85.21130899316631,1.1543432876237603e-11,4.0,
case8387pegase,custom,8387,34377,1864,6522,10,10,10,22.980881086550653,23.013442987576127,22.49499096069485,23.386713000945747,0.25866574804748377,3.580300702014938,3.597774018999189,3.316376998554915,3.7007969804108143,0.1196818322250823,26.56118178856559,26.61771996645257,1.2779999281065102e-11,4.0,
case85,cudss,85,253,0,84,10,10,10,18.87988380040042,18.87508950312622,18.842073041014373,18.915389955509454,0.025971847884148785,0.761985604185611,0.7622945122420788,0.7570789894089103,0.7671279599890113,0.0037182167812014016,19.641869404586032,19.636467535747215,2.35002283002648e-13,5.0,
case85,custom,85,253,0,84,10,10,10,0.7811856106854975,0.7817205332685262,0.76341099338606,0.8001300157047808,0.010078427688110984,0.6503272918052971,0.6491270032711327,0.6450900109484792,0.6595570011995733,0.004562605499125178,1.4315129024907947,1.4300765178631991,3.2319708661509826e-13,5.0,
case89pegase,cudss,89,501,11,77,10,10,10,19.436436105752364,19.43947799736634,19.36557504814118,19.499614951200783,0.046148293782949865,1.4964395144488662,1.49754251469858,1.4822289813309908,1.5078469878062606,0.009190784756157228,20.93287562020123,20.942485512932763,5.840141259483289e-09,6.0,
case89pegase,custom,89,501,11,77,10,10,10,1.008254213957116,0.9894899849314243,0.9621340432204306,1.139346044510603,0.0553238023066617,1.2326176918577403,1.233492512255907,1.223602972459048,1.239152974449098,0.005348767807222614,2.2408719058148563,2.22091848263517,5.840130268275345e-09,6.0,
case9,cudss,9,27,2,6,10,10,10,18.18361470941454,18.190255999797955,18.079203029628843,18.28306500101462,0.06035275595074942,0.5468530987855047,0.5443209956865758,0.5363849923014641,0.5618529976345599,0.008284910773373268,18.730467808200046,18.738493497949094,1.7691819164338646e-14,5.0,
case9,custom,9,27,2,6,10,10,10,0.7484721019864082,0.7244834851007909,0.6587550160475075,0.9448410128243268,0.08670414822485216,0.516125705325976,0.507065502461046,0.4842880298383534,0.5903969868086278,0.029834950472681802,1.2645978073123842,1.2376505183055997,1.769181916433865e-14,5.0,
case9241pegase,cudss,9241,37655,1444,7796,10,10,10,88.39001159649342,88.29659302136861,87.33579801628366,89.53811600804329,0.7292581676633473,8.699567912844941,8.693557523656636,8.661107043735683,8.738751988857985,0.02362001923231,97.08957950933836,97.00539452023804,2.12926762553519e-09,7.0,
case9241pegase,custom,9241,37655,1444,7796,10,10,10,25.537142006214708,25.552848470397294,23.445011989679188,27.904111018870026,1.2192934276608587,7.5254038092680275,7.4813855171669275,7.124916999600828,8.088333008345217,0.300573541037838,33.062545815482736,32.79649300384335,2.129272402175785e-09,7.0,
case94pi,cudss,94,280,0,93,10,10,10,18.887617404107004,18.878181028412655,18.812027003150433,19.006530987098813,0.055361068205089466,0.7719799992628396,0.7707694894634187,0.762930023483932,0.7865039515309036,0.007587066670243631,19.659597403369844,19.652847986435518,1.5416400794832086e-12,5.0,
case94pi,custom,94,280,0,93,10,10,10,0.8155960065778345,0.8032410114537925,0.7915629539638758,0.8875140338204801,0.030373383993774702,0.6799636932555586,0.6807860045228153,0.6719100056216121,0.6916659767739475,0.006506339039510159,1.495559699833393,1.4854349719826132,1.5174302786524763e-12,5.0,
case9Q,cudss,9,27,2,6,10,10,10,18.145673407707363,18.122945504728705,18.093590042553842,18.22162896860391,0.050303294619382134,0.54596948903054,0.5391054728534073,0.5327989929355681,0.5804079701192677,0.014895857910783331,18.691642896737903,18.657612992683426,5.417888360170764e-14,5.0,
case9Q,custom,9,27,2,6,10,10,10,0.7118833949789405,0.6851640064269304,0.6558989989571273,0.8238139562308788,0.06049823107968362,0.48975710524246097,0.48990349750965834,0.4800800234079361,0.5012000328861177,0.007932575724704368,1.2016405002214015,1.1821605148725212,5.417888360170764e-14,5.0,
case9target,cudss,9,27,2,6,10,10,10,18.193996901391074,18.179716484155506,18.09363003121689,18.36870500119403,0.08423025488935756,0.7519919949118048,0.7493245066143572,0.7449469994753599,0.7615379872731864,0.0063928861335112944,18.94598889630288,18.9321719808504,2.1316282072803006e-14,7.0,
case9target,custom,9,27,2,6,10,10,10,0.7049293955788016,0.6894375255797058,0.6523729534819722,0.8441629470326006,0.05649511219425915,0.6840755115263164,0.6761675176676363,0.6679220241494477,0.7302590529434383,0.020232617116923982,1.389004907105118,1.3656555383931845,1.9095836023552692e-14,7.0,
case_ACTIVSg10k,cudss,10000,34434,1454,8545,10,10,10,90.57059320039116,90.57027596281841,88.60926399938762,92.48004102846608,1.2653208816168802,5.339765397366136,5.341068026609719,5.292401998303831,5.416574014816433,0.037572200460229334,95.9103585977573,95.90839347220026,4.509350538806078e-09,5.0,
case_ACTIVSg10k,custom,10000,34434,1454,8545,10,10,10,27.16460920055397,27.03060902422294,24.735551967751235,31.988768954761326,2.1691694128329004,5.712937010684982,5.739925487432629,5.2748279995284975,6.178953975904733,0.2583457633445319,32.87754621123895,32.84540001186542,4.509342906022784e-09,5.0,
case_ACTIVSg200,cudss,200,690,37,162,10,10,10,20.07184849353507,20.081426482647657,19.962652993854135,20.152049022726715,0.05917969155897957,0.5761832057032734,0.575594516703859,0.5646880017593503,0.5961679853498936,0.009350275394731216,20.648031699238345,20.657360990298912,2.640943019827091e-13,3.0,
case_ACTIVSg200,custom,200,690,37,162,10,10,10,1.1492023069877177,1.1287954985164106,1.111924008000642,1.2336830259300768,0.045901678956458754,0.6214670953340828,0.6223970267456025,0.6069479859434068,0.6329870084300637,0.007439259154352609,1.7706694023218006,1.7513380153104663,2.631679596465375e-13,3.0,
case_ACTIVSg2000,cudss,2000,7334,391,1608,10,10,10,35.49341802136041,35.45381504227407,35.236428026109934,35.894330008886755,0.19681310906024316,2.8655269008595496,2.8506990347523242,2.8415669803507626,2.9336599982343614,0.03232040071296865,38.35894492221996,38.31690753577277,1.024928614339712e-09,4.0,
case_ACTIVSg2000,custom,2000,7334,391,1608,10,10,10,7.624969101743773,7.611434004502371,7.5009510037489235,7.804380031302571,0.09973352755747274,2.6806664129253477,2.6745790091808885,2.6603370206430554,2.7122949832119048,0.016450204731669103,10.30563551466912,10.279335518134758,1.0248859101001273e-09,4.0,
case_ACTIVSg25k,cudss,25000,85220,2752,22247,10,10,10,184.28140311152674,183.95444101770408,183.27099503949285,186.33090099319816,1.005097685993804,12.05231838976033,12.034445971949026,11.922131001483649,12.206232990138233,0.10221117103028805,196.33372150128707,195.96070400439203,1.209632226194426e-10,5.0,
case_ACTIVSg25k,custom,25000,85220,2752,22247,10,10,10,60.55157519876957,60.347733000526205,59.47052798001096,62.63852695701644,0.9434363472994904,9.539765992667526,9.555644006468356,9.165892959572375,10.027176991570741,0.2692635988813156,70.0913411914371,69.79904099716805,1.2096319145064402e-10,5.0,
case_ACTIVSg500,cudss,500,1668,55,444,10,10,10,22.477747802622616,22.46310649206862,22.391697973944247,22.554702998604625,0.05148928181348364,1.0416655975859612,1.0437909804750234,1.0298800189048052,1.0491669527254999,0.007123335036311941,23.519413400208578,23.505139513872564,3.477984799715104e-11,4.0,
case_ACTIVSg500,custom,500,1668,55,444,10,10,10,1.696363091468811,1.6690990014467388,1.653148967307061,1.9337349804118276,0.08478755155475641,0.8695831871591508,0.8666144858580083,0.8613139507360756,0.8871830068528652,0.008415092811614325,2.565946278627962,2.5354479730594903,3.477961498258865e-11,4.0,
case_ACTIVSg70k,cudss,70000,236636,5894,64105,10,10,10,483.4736247023102,481.20145552093163,477.9824949800968,502.63339799130335,6.953460504387308,40.54938530898653,40.53563150228001,40.37945903837681,40.81427399069071,0.1290216727471739,524.0230100112967,521.875591512071,2.073052546839013e-11,7.0,
case_ACTIVSg70k,custom,70000,236636,5894,64105,10,10,10,170.4867547901813,169.16335295536555,168.0830330005847,179.2473919922486,3.271816233636393,30.264024395728484,30.057268013479188,29.303093964699656,31.444018008187413,0.793298146921548,200.75077918590978,199.92415499291383,2.2459034230734197e-11,7.0,
case_RTS_GMLC,cudss,73,289,32,40,10,10,10,18.888460006564856,18.87146249646321,18.818578973878175,18.97051400737837,0.05424817033898022,0.7994796033017337,0.7978004578035325,0.792035018093884,0.8101180428639054,0.006461133963893921,19.68793960986659,19.665201019961387,4.851674617611934e-14,5.0,
case_RTS_GMLC,custom,73,289,32,40,10,10,10,0.852647382998839,0.8410914742853492,0.7843510247766972,0.9406929602846503,0.056188489785112164,0.7728809025138617,0.7748125062789768,0.7570089655928314,0.7915840251371264,0.010811403479935386,1.6255282855127007,1.6193509800359607,4.374278717023117e-14,5.0,
case_SyntheticUSA,cudss,82000,278406,7739,74258,10,10,10,629.1878127085511,627.6079055096488,625.991073960904,637.0252090273425,3.8922979988657334,43.26228120480664,43.261261482257396,43.08998002670705,43.41851599747315,0.09131997152913492,672.4500939133577,670.9004505246412,1.2100701033196583e-10,7.0,
case_SyntheticUSA,custom,82000,278406,7739,74258,10,10,10,194.95353371021338,194.48814852512442,192.41192104527727,197.3311830079183,1.7653672383183925,33.68296890403144,33.829233987489715,31.77422605222091,35.18688504118472,0.9849331200289453,228.63650261424482,228.70955301914364,1.209200291423577e-10,7.0,
case_ieee30,cudss,30,112,5,24,10,10,10,18.441746290773153,18.44399148831144,18.38028698693961,18.488199973944575,0.03588465798123525,0.4002304980531335,0.4005210066679865,0.39370800368487835,0.40633196476846933,0.004317643991239158,18.841976788826287,18.842729477910325,3.4691354389854157e-09,3.0,
case_ieee30,custom,30,112,5,24,10,10,10,0.7871775014791638,0.792254984844476,0.7031779969111085,0.8728759712539613,0.05595300097388585,0.39255019510164857,0.3926464996766299,0.37629599682986736,0.40417799027636647,0.009654290505441594,1.1797276965808123,1.1849014845211059,3.469135437250692e-09,3.0,
