analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.010656,cuda,30,case30_ieee,mixed,case30_ieee,0.011377,2.045215982529e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,0,0.00072,cuda_mixed_edge,True
0.010512,cuda,30,case30_ieee,mixed,case30_ieee,0.011219,2.215972172788e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,1,0.000707,cuda_mixed_edge,True
0.01044,cuda,30,case30_ieee,mixed,case30_ieee,0.011169,2.329280552552e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,2,0.000728,cuda_mixed_edge,True
0.010433,cuda,30,case30_ieee,mixed,case30_ieee,0.011146,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,3,0.000712,cuda_mixed_edge,True
0.010425,cuda,30,case30_ieee,mixed,case30_ieee,0.011138,2.329280552552e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,4,0.000712,cuda_mixed_edge,True
0.010407,cuda,30,case30_ieee,mixed,case30_ieee,0.011118,2.151148657702e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,5,0.000711,cuda_mixed_edge,True
0.01042,cuda,30,case30_ieee,mixed,case30_ieee,0.01115,2.406190051354e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,6,0.00073,cuda_mixed_edge,True
0.010494,cuda,30,case30_ieee,mixed,case30_ieee,0.011425,1.489267583694e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,7,0.00093,cuda_mixed_edge,True
0.010455,cuda,30,case30_ieee,mixed,case30_ieee,0.01119,2.270185713203e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,8,0.000735,cuda_mixed_edge,True
0.010862,cuda,30,case30_ieee,mixed,case30_ieee,0.011586,1.37629378242e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,9,0.000723,cuda_mixed_edge,True
