analyze_sec_max,analyze_sec_mean,analyze_sec_median,analyze_sec_min,analyze_sec_stdev,backend,case_name,compute,elapsed_sec_max,elapsed_sec_mean,elapsed_sec_median,elapsed_sec_min,elapsed_sec_stdev,final_mismatch_max,implementation,iterations_mean,jacobian,measurement_mode,profile,runs,solve_sec_max,solve_sec_mean,solve_sec_median,solve_sec_min,solve_sec_stdev,source_profile,success_all
0.003373,0.0032448,0.003209,0.003177,7.248110864984829e-05,cuda,case118_ieee,mixed,0.005851,0.0057106,0.0056825,0.005632,7.958671022503985e-05,1.13097363255e-10,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.002478,0.0024652,0.0024685,0.002444,1.2281874630708624e-05,cuda_mixed_edge,True
0.00489,0.0045983,0.004527,0.004501,0.0001533145278323111,cuda,case1354_pegase,mixed,0.025501,0.0252069,0.025167500000000002,0.02506,0.00015377505215953175,7.627232179175e-12,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.020666,0.0206081,0.020601500000000002,0.020556,3.708683504066224e-05,cuda_mixed_edge,True
0.006854,0.0061662,0.0060485,0.005995,0.00026974753628779133,cuda,case2746wop_k,mixed,0.048668,0.0479421,0.0478265,0.047727,0.0002859780294591416,8.732106149267e-10,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.041813,0.0417752,0.0417805,0.041731,2.371497417245109e-05,cuda_mixed_edge,True
0.003107,0.0030283000000000003,0.003016,0.002997,3.622169392934447e-05,cuda,case30_ieee,mixed,0.004241,0.0041419000000000004,0.00413,0.004108,4.344460073856504e-05,3.132615155131e-13,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.001134,0.0011134,0.0011145,0.001098,1.0002221975363504e-05,cuda_mixed_edge,True
0.015682,0.0100337,0.0091655,0.008969,0.002060201503089767,cuda,case4601_goc,mixed,0.105405,0.0985714,0.097364,0.09706,0.002557086154199736,7.408476054849e-10,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.089722,0.0885373,0.0880885,0.088021,0.000749579445051986,cuda_mixed_edge,True
0.004252,0.0040383,0.004014,0.003939,9.353080300687625e-05,cuda,case793_goc,mixed,0.018349,0.0180155,0.0181095,0.016819,0.00042881652383170945,9.845253501339e-09,cuda_edge,5.9,edge_based,end2end,cuda_edge,10,0.014128,0.0139764,0.014096,0.012879,0.0003858379625352246,cuda_mixed_edge,True
0.016631,0.0158787,0.015779500000000002,0.015582,0.00032131398627787376,cuda,case8387_pegase,mixed,0.169187,0.1682467,0.16811199999999998,0.167965,0.00037959892576829577,5.643907563524e-09,cuda_edge,7.0,edge_based,end2end,cuda_edge,10,0.152555,0.1523675,0.15235300000000002,0.152272,8.684500881199502e-05,cuda_mixed_edge,True
0.020089,0.0187505,0.0185815,0.018383,0.0005229956978790548,cuda,case9241_pegase,mixed,0.209197,0.2074832,0.2072325,0.207034,0.0006468039029635546,3.683234319971e-09,cuda_edge,8.0,edge_based,end2end,cuda_edge,10,0.189107,0.188732,0.188712,0.188584,0.0001461201940565064,cuda_mixed_edge,True
0.003285,0.0032254,0.003218,0.003195,2.8068170981063675e-05,cuda,case118_ieee,mixed,0.005855,0.005788,0.005781,0.005758,3.004810957263172e-05,1.030927274983e-10,cuda_edge,5.0,edge_based,operators,cuda_edge,10,0.002569,0.0025622,0.0025635,0.002556,3.938414796731168e-06,cuda_mixed_edge,True
0.005004,0.0045822,0.004503,0.004486,0.00017584513388522042,cuda,case1354_pegase,mixed,0.025705,0.0253022,0.025250500000000002,0.025155,0.00016750840774918297,9.388850807923e-12,cuda_edge,6.0,edge_based,operators,cuda_edge,10,0.020761,0.0207196,0.0207235,0.020664,3.006733184777924e-05,cuda_mixed_edge,True
0.006801,0.0062066,0.0061189999999999994,0.006041,0.00023235518787695125,cuda,case2746wop_k,mixed,0.048645,0.0480641,0.0479765,0.047882,0.00022968067204514884,8.820544294963e-10,cuda_edge,5.0,edge_based,operators,cuda_edge,10,0.041892,0.0418569,0.041858000000000006,0.04182,2.1548137326046928e-05,cuda_mixed_edge,True
0.003158,0.0031137,0.0031065,0.003092,2.3242920068987305e-05,cuda,case30_ieee,mixed,0.0044,0.0043456,0.0043395,0.004321,2.6600751869073118e-05,3.132615155131e-13,cuda_edge,5.0,edge_based,operators,cuda_edge,10,0.001247,0.0012311,0.001228,0.001223,7.430417963419785e-06,cuda_mixed_edge,True
0.010861,0.0097838,0.0096945,0.009445,0.0003962537907284508,cuda,case4601_goc,mixed,0.099714,0.0985402,0.098447,0.098188,0.00042884931308483326,1.008970018646e-09,cuda_edge,6.0,edge_based,operators,cuda_edge,10,0.088853,0.0887561,0.088744,0.088706,4.6805626442413354e-05,cuda_mixed_edge,True
0.004137,0.0039077,0.003869,0.003819,0.00010306745364080753,cuda,case793_goc,mixed,0.018188,0.0178225,0.0179195,0.016614,0.0004363396358088247,7.687606551343e-09,cuda_edge,5.9,edge_based,operators,cuda_edge,10,0.01405,0.013914,0.014043,0.012777,0.00039969571759860856,cuda_mixed_edge,True
0.017748,0.0168005,0.016679,0.016487,0.00036592417247293166,cuda,case8387_pegase,mixed,0.171348,0.1703076,0.1701965,0.169955,0.0003925337069744599,6.588193990353e-09,cuda_edge,7.0,edge_based,operators,cuda_edge,10,0.153599,0.1535065,0.15349649999999998,0.153436,4.965492031120209e-05,cuda_mixed_edge,True
0.019689,0.0186442,0.018561,0.018307,0.0003875870654876575,cuda,case9241_pegase,mixed,0.208324,0.2072386,0.20716600000000002,0.206937,0.00039742929489966586,3.316186880653e-09,cuda_edge,8.0,edge_based,operators,cuda_edge,10,0.188745,0.1885936,0.188568,0.188499,7.50528702537963e-05,cuda_mixed_edge,True
