case_name,count_mean,metric,ms_mean,ms_stdev,profile,profile_elapsed_speedup_vs_cuda_edge,profile_solve_speedup_vs_cuda_edge,runs,sec_mean,sec_stdev,section,share_of_profile_elapsed,share_of_profile_solve,source_column,success_all
case8387_pegase,,cpu_naive_jacobian,,,cuda_wo_cudss,0.26904068627512007,0.03919451137619847,10,,,ablation_bridge,,,ABLATION.cpu_naive_jacobian.total_sec,True
case8387_pegase,,cpu_jacobian_to_cuda_csr,,,cuda_wo_cudss,0.26904068627512007,0.03919451137619847,10,,,ablation_bridge,,,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,True
case8387_pegase,6.0,cuda_F_to_cpu,0.1314,0.009191783770786216,cuda_wo_cudss,0.26904068627512007,0.03919451137619847,10,0.0001314,9.191783770786217e-06,ablation_bridge,0.0008178833875061778,0.0008391570877800463,ABLATION.cuda_F_to_cpu.total_sec,True
case8387_pegase,6.0,cuda_J_to_cpu_csc,9.072099999999999,0.27322536485472926,cuda_wo_cudss,0.26904068627512007,0.03919451137619847,10,0.0090721,0.00027322536485472926,ablation_bridge,0.056468187821878194,0.057936963592460866,ABLATION.cuda_J_to_cpu_csc.total_sec,True
case8387_pegase,6.0,cpu_dx_to_cuda,0.0965,0.01925414818220277,cuda_wo_cudss,0.26904068627512007,0.03919451137619847,10,9.65e-05,1.9254148182202768e-05,ablation_bridge,0.0006006525638839129,0.0006162759434609929,ABLATION.cpu_dx_to_cuda.total_sec,True
case8387_pegase,,cpu_naive_jacobian_dS_dVm,,,cuda_wo_cudss,0.26904068627512007,0.03919451137619847,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVm.total_sec,True
case8387_pegase,,cpu_naive_jacobian_dS_dVa,,,cuda_wo_cudss,0.26904068627512007,0.03919451137619847,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVa.total_sec,True
case8387_pegase,,cpu_naive_jacobian_assemble,,,cuda_wo_cudss,0.26904068627512007,0.03919451137619847,10,,,cpu_reference,,,CPU.naive.jacobian.assemble.total_sec,True
case8387_pegase,6.0,cpu_superlu,146.2939,0.9348705733356318,cuda_wo_cudss,0.26904068627512007,0.03919451137619847,10,0.1462939,0.0009348705733356319,cpu_reference,0.910588664410122,0.9342736916589447,CPU.naive.solve.superlu.total_sec,True
case8387_pegase,,elapsed,78.0602,3.0998790585727325,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.0780602,0.0030998790585727324,top_level,1.0,1.7563364975509,elapsed_sec,True
case8387_pegase,,analyze,33.615,2.6944006136183,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.033615,0.0026944006136183003,top_level,0.430629181067945,0.7563297476200869,analyze_sec,True
case8387_pegase,,solve,44.444900000000004,1.3278053279336128,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.0444449,0.0013278053279336128,top_level,0.5693669757443615,1.0,solve_sec,True
case8387_pegase,1.0,upload,1.1805,0.013276964177769624,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.0011805000000000001,1.3276964177769624e-05,nr,0.015122943574318285,0.026560977749978065,NR.solve.upload.total_sec,True
case8387_pegase,7.0,mismatch,0.3862,0.00818942407417436,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.0003862,8.18942407417436e-06,nr,0.004947463624228481,0.00868941093353793,NR.iteration.mismatch.total_sec,True
case8387_pegase,6.0,jacobian,37.468399999999995,1.3097450303186653,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.0374684,0.0013097450303186653,nr,0.4799936459296799,0.8430303589388208,NR.iteration.jacobian.total_sec,True
case8387_pegase,6.0,linear_solve,5.2322999999999995,0.021648967129583196,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.0052323,2.1648967129583195e-05,nr,0.06702903656408772,0.11772554331318102,NR.iteration.linear_solve.total_sec,True
case8387_pegase,6.0,voltage_update,0.12290000000000001,0.001911950719959998,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.0001229,1.911950719959998e-06,nr,0.0015744258918117045,0.0027652216564780212,NR.iteration.voltage_update.total_sec,True
case8387_pegase,1.0,download,0.0387,0.0016363916944844789,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,3.87e-05,1.636391694484479e-06,nr,0.0004957712124744749,0.0008707410749039822,NR.solve.download.total_sec,True
case8387_pegase,6.0,rhs_prepare,0.3296,0.007618690467819545,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.0003296,7.618690467819545e-06,cudss,0.004222382212702504,0.007415923986779135,CUDA.solve.rhsPrepare.total_sec,True
case8387_pegase,1.0,factorization,0.6654,0.0033399933466334198,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.0006654,3.3399933466334197e-06,cudss,0.008524190304406088,0.014971346543697927,CUDA.solve.factorization32.total_sec,True
case8387_pegase,5.0,refactorization,2.7656,0.011462014560179961,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.0027656,1.146201456017996e-05,cudss,0.035429066284739213,0.06222536219003755,CUDA.solve.refactorization32.total_sec,True
case8387_pegase,6.0,solve,1.4446999999999999,0.00916575753067423,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.0014447,9.165757530674231e-06,cudss,0.01850751086981586,0.0325054168194776,CUDA.solve.solve32.total_sec,True
case8387_pegase,6.0,cuda_to_cpu_voltage,1.4219,0.08005754874533136,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.0014219,8.005754874533136e-05,ablation_bridge,0.018215428605102217,0.0319924220776737,ABLATION.cuda_to_cpu_voltage.total_sec,True
case8387_pegase,6.0,cpu_naive_jacobian,25.554399999999998,1.256652891171182,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.025554399999999998,0.001256652891171182,ablation_bridge,0.32736785199115553,0.5749681065769076,ABLATION.cpu_naive_jacobian.total_sec,True
case8387_pegase,6.0,cpu_jacobian_to_cuda_csr,10.486,0.06681317235396018,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.010486,6.681317235396019e-05,ablation_bridge,0.13433222051698562,0.23593258169103767,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,True
case8387_pegase,,cuda_F_to_cpu,,,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,,,ablation_bridge,,,ABLATION.cuda_F_to_cpu.total_sec,True
case8387_pegase,,cuda_J_to_cpu_csc,,,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,,,ablation_bridge,,,ABLATION.cuda_J_to_cpu_csc.total_sec,True
case8387_pegase,,cpu_dx_to_cuda,,,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,,,ablation_bridge,,,ABLATION.cpu_dx_to_cuda.total_sec,True
case8387_pegase,6.0,cpu_naive_jacobian_dS_dVm,5.3231,0.8022268243943093,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.0053231,0.0008022268243943093,cpu_reference,0.06819224137268416,0.11976852237264567,CPU.naive.jacobian.dS_dVm.total_sec,True
case8387_pegase,6.0,cpu_naive_jacobian_dS_dVa,8.6127,0.24661217866655855,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.008612700000000001,0.00024661217866655855,cpu_reference,0.11033407549557907,0.19378376371642192,CPU.naive.jacobian.dS_dVa.total_sec,True
case8387_pegase,6.0,cpu_naive_jacobian_assemble,10.1245,0.17253807953286396,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,0.0101245,0.00017253807953286396,cpu_reference,0.1297011793461969,0.2277989150611206,CPU.naive.jacobian.assemble.total_sec,True
case8387_pegase,,cpu_superlu,,,cuda_wo_jacobian,0.553722639706278,0.13808783459969534,10,,,cpu_reference,,,CPU.naive.solve.superlu.total_sec,True
case8387_pegase,,elapsed,51.75000000000001,30.02981501034523,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,0.051750000000000004,0.030029815010345233,top_level,1.0,5.695575610829849,elapsed_sec,True
case8387_pegase,,analyze,42.6636,30.020204463734828,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,0.0426636,0.030020204463734827,top_level,0.8244173913043478,4.695531587057011,analyze_sec,True
case8387_pegase,,solve,9.086,0.0767868623022338,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,0.009086,7.67868623022338e-05,top_level,0.17557487922705314,1.0,solve_sec,True
case8387_pegase,1.0,upload,0.25129999999999997,0.007242620765686651,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,0.0002513,7.242620765686651e-06,nr,0.004856038647342994,0.027657935285053926,NR.solve.upload.total_sec,True
case8387_pegase,7.0,mismatch,0.3996,0.010373041983911951,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,0.0003996,1.0373041983911951e-05,nr,0.007721739130434782,0.043979749064494825,NR.iteration.mismatch.total_sec,True
case8387_pegase,6.0,jacobian,0.37,0.0604630281889501,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,0.00037,6.04630281889501e-05,nr,0.0071497584541062795,0.040721989874532245,NR.iteration.jacobian.total_sec,True
case8387_pegase,6.0,linear_solve,7.88,0.04626013402488178,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,0.00788,4.6260134024881777e-05,nr,0.15227053140096616,0.8672683248954435,NR.iteration.linear_solve.total_sec,True
case8387_pegase,6.0,voltage_update,0.12769999999999998,0.0018885620632287093,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,0.0001277,1.8885620632287092e-06,nr,0.0024676328502415456,0.01405458947831829,NR.iteration.voltage_update.total_sec,True
case8387_pegase,1.0,download,0.0415,0.0017795130420052174,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,4.15e-05,1.7795130420052175e-06,nr,0.0008019323671497584,0.004567466431873211,NR.solve.download.total_sec,True
case8387_pegase,6.0,rhs_prepare,0.22,0.009392668535736913,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,0.00022,9.392668535736913e-06,cudss,0.004251207729468599,0.024213075060532687,CUDA.solve.rhsPrepare64.total_sec,True
case8387_pegase,1.0,factorization,0.9886999999999999,0.003368151487751788,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,0.0009887,3.368151487751788e-06,cudss,0.019105314009661832,0.10881576051067575,CUDA.solve.factorization64.total_sec,True
case8387_pegase,5.0,refactorization,4.476500000000001,0.04305616487024059,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,0.0044765000000000004,4.305616487024059e-05,cudss,0.08650241545893719,0.4926810477657936,CUDA.solve.refactorization64.total_sec,True
case8387_pegase,6.0,solve,2.1792000000000002,0.003326659986633273,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,0.0021792,3.326659986633273e-06,cudss,0.04211014492753623,0.2398415144177856,CUDA.solve.solve64.total_sec,True
case8387_pegase,,cuda_to_cpu_voltage,,,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,,,ablation_bridge,,,ABLATION.cuda_to_cpu_voltage.total_sec,True
case8387_pegase,,cpu_naive_jacobian,,,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,,,ablation_bridge,,,ABLATION.cpu_naive_jacobian.total_sec,True
case8387_pegase,,cpu_jacobian_to_cuda_csr,,,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,,,ablation_bridge,,,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,True
case8387_pegase,,cuda_F_to_cpu,,,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,,,ablation_bridge,,,ABLATION.cuda_F_to_cpu.total_sec,True
case8387_pegase,,cuda_J_to_cpu_csc,,,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,,,ablation_bridge,,,ABLATION.cuda_J_to_cpu_csc.total_sec,True
case8387_pegase,,cpu_dx_to_cuda,,,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,,,ablation_bridge,,,ABLATION.cpu_dx_to_cuda.total_sec,True
case8387_pegase,,cpu_naive_jacobian_dS_dVm,,,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVm.total_sec,True
case8387_pegase,,cpu_naive_jacobian_dS_dVa,,,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVa.total_sec,True
case8387_pegase,,cpu_naive_jacobian_assemble,,,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,,,cpu_reference,,,CPU.naive.jacobian.assemble.total_sec,True
case8387_pegase,,cpu_superlu,,,cuda_fp64_edge,0.835240579710145,0.6754677525863967,10,,,cpu_reference,,,CPU.naive.solve.superlu.total_sec,True
case9241_pegase,,elapsed,71.9219,39.22894744799786,cuda_edge,1.0,1.0,10,0.0719219,0.03922894744799786,top_level,1.0,9.70579741437478,elapsed_sec,True
case9241_pegase,,analyze,64.5112,39.179655215997556,cuda_edge,1.0,1.0,10,0.0645112,0.039179655215997554,top_level,0.8969618433328376,8.705729939812691,analyze_sec,True
case9241_pegase,,solve,7.4102,0.14211325686851942,cuda_edge,1.0,1.0,10,0.0074102,0.00014211325686851943,top_level,0.10303120468174506,1.0,solve_sec,True
case9241_pegase,1.0,upload,0.2894,0.058871234250882004,cuda_edge,1.0,1.0,10,0.0002894,5.8871234250882004e-05,nr,0.004023809159657906,0.03905427653774527,NR.solve.upload.total_sec,True
case9241_pegase,8.0,mismatch,0.5103,0.048143419995767746,cuda_edge,1.0,1.0,10,0.0005103,4.814341999576775e-05,nr,0.0070951963171162055,0.06886453806914794,NR.iteration.mismatch.total_sec,True
case9241_pegase,7.0,jacobian,0.115,0.0012472191289246437,cuda_edge,1.0,1.0,10,0.000115,1.2472191289246436e-06,nr,0.0015989566460285394,0.01551914928072117,NR.iteration.jacobian.total_sec,True
case9241_pegase,7.0,linear_solve,6.2901,0.08323654379070666,cuda_edge,1.0,1.0,10,0.0062901,8.323654379070667e-05,nr,0.08745736694942709,0.8488434860057759,NR.iteration.linear_solve.total_sec,True
case9241_pegase,7.0,voltage_update,0.1444,0.0009660917830792932,cuda_edge,1.0,1.0,10,0.0001444,9.660917830792932e-07,nr,0.0020077333885784444,0.019486653531618582,NR.iteration.voltage_update.total_sec,True
case9241_pegase,1.0,download,0.0424,0.0006992058987801022,cuda_edge,1.0,1.0,10,4.24e-05,6.992058987801021e-07,nr,0.000589528363405305,0.005721842865239805,NR.solve.download.total_sec,True
case9241_pegase,7.0,rhs_prepare,0.2808,0.04079705871751051,cuda_edge,1.0,1.0,10,0.0002808,4.079705871751051e-05,cudss,0.003904235010476642,0.037893714069795685,CUDA.solve.rhsPrepare.total_sec,True
case9241_pegase,1.0,factorization,0.7081999999999999,0.049023350445363156,cuda_edge,1.0,1.0,10,0.0007082,4.902335044536316e-05,cudss,0.009846792145368795,0.09557096974440636,CUDA.solve.factorization32.total_sec,True
case9241_pegase,6.0,refactorization,3.5817,0.07099147053617702,cuda_edge,1.0,1.0,10,0.0035817,7.099147053617702e-05,cudss,0.04979985233982974,0.48334727807616534,CUDA.solve.refactorization32.total_sec,True
case9241_pegase,7.0,solve,1.6934,0.004526465385804769,cuda_edge,1.0,1.0,10,0.0016934,4.5264653858047684e-06,cudss,0.02354498421204112,0.22852284688672372,CUDA.solve.solve32.total_sec,True
case9241_pegase,,cuda_to_cpu_voltage,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cuda_to_cpu_voltage.total_sec,True
case9241_pegase,,cpu_naive_jacobian,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cpu_naive_jacobian.total_sec,True
case9241_pegase,,cpu_jacobian_to_cuda_csr,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,True
case9241_pegase,,cuda_F_to_cpu,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cuda_F_to_cpu.total_sec,True
case9241_pegase,,cuda_J_to_cpu_csc,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cuda_J_to_cpu_csc.total_sec,True
case9241_pegase,,cpu_dx_to_cuda,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cpu_dx_to_cuda.total_sec,True
case9241_pegase,,cpu_naive_jacobian_dS_dVm,,,cuda_edge,1.0,1.0,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVm.total_sec,True
case9241_pegase,,cpu_naive_jacobian_dS_dVa,,,cuda_edge,1.0,1.0,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVa.total_sec,True
case9241_pegase,,cpu_naive_jacobian_assemble,,,cuda_edge,1.0,1.0,10,,,cpu_reference,,,CPU.naive.jacobian.assemble.total_sec,True
case9241_pegase,,cpu_superlu,,,cuda_edge,1.0,1.0,10,,,cpu_reference,,,CPU.naive.solve.superlu.total_sec,True
case9241_pegase,,elapsed,222.7856,8.78008374042577,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,0.2227856,0.00878008374042577,top_level,1.0,1.0256871120621787,elapsed_sec,True
case9241_pegase,,analyze,5.5788,2.146298560571458,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,0.0055788,0.002146298560571458,top_level,0.02504111576331684,0.025684349710091148,analyze_sec,True
case9241_pegase,,solve,217.20620000000002,8.615360001506357,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,0.21720620000000002,0.008615360001506357,top_level,0.9749561910644136,1.0,solve_sec,True
case9241_pegase,1.0,upload,0.4547,0.22379308399600834,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,0.0004547,0.00022379308399600833,nr,0.002040975718358817,0.002093402490352485,NR.solve.upload.total_sec,True
case9241_pegase,8.0,mismatch,0.8164,0.3954233174712892,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,0.0008164,0.0003954233174712892,nr,0.003664509734920031,0.0037586404071338663,NR.iteration.mismatch.total_sec,True
case9241_pegase,7.0,jacobian,0.1494,0.040779079603803385,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,0.0001494,4.0779079603803384e-05,nr,0.0006705998951458263,0.0006878256698013224,NR.iteration.jacobian.total_sec,True
case9241_pegase,7.0,linear_solve,215.4636,8.10167234039436,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,0.2154636,0.008101672340394361,nr,0.9671343210692254,0.9919772087537095,NR.iteration.linear_solve.total_sec,True
case9241_pegase,7.0,voltage_update,0.215,0.06689627127957964,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,0.000215,6.689627127957964e-05,nr,0.0009650533966288665,0.0009898428313740582,NR.iteration.voltage_update.total_sec,True
case9241_pegase,1.0,download,0.08889999999999999,0.051746068020242425,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,8.889999999999999e-05,5.174606802024242e-05,nr,0.00039903835795491267,0.00040928850097280827,NR.solve.download.total_sec,True
case9241_pegase,,rhs_prepare,,,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,,,cudss,,,CUDA.solve.rhsPrepare.total_sec,True
case9241_pegase,,factorization,,,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,,,cudss,,,CUDA.solve.factorization32.total_sec,True
case9241_pegase,,refactorization,,,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,,,cudss,,,CUDA.solve.refactorization32.total_sec,True
case9241_pegase,,solve,,,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,,,cudss,,,CUDA.solve.solve32.total_sec,True
case9241_pegase,,cuda_to_cpu_voltage,,,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,,,ablation_bridge,,,ABLATION.cuda_to_cpu_voltage.total_sec,True
case9241_pegase,,cpu_naive_jacobian,,,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,,,ablation_bridge,,,ABLATION.cpu_naive_jacobian.total_sec,True
case9241_pegase,,cpu_jacobian_to_cuda_csr,,,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,,,ablation_bridge,,,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,True
case9241_pegase,7.0,cuda_F_to_cpu,0.4127,0.2836257510640856,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,0.0004127,0.0002836257510640856,ablation_bridge,0.0018524536594824801,0.0019000378442235995,ABLATION.cuda_F_to_cpu.total_sec,True
case9241_pegase,7.0,cuda_J_to_cpu_csc,14.2379,2.672695578541551,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,0.0142379,0.002672695578541551,ablation_bridge,0.06390852909703319,0.06555015464567769,ABLATION.cuda_J_to_cpu_csc.total_sec,True
case9241_pegase,7.0,cpu_dx_to_cuda,0.27540000000000003,0.1622585043140181,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,0.0002754,0.0001622585043140181,ablation_bridge,0.0012361660717748366,0.00126791960818798,ABLATION.cpu_dx_to_cuda.total_sec,True
case9241_pegase,,cpu_naive_jacobian_dS_dVm,,,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVm.total_sec,True
case9241_pegase,,cpu_naive_jacobian_dS_dVa,,,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVa.total_sec,True
case9241_pegase,,cpu_naive_jacobian_assemble,,,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,,,cpu_reference,,,CPU.naive.jacobian.assemble.total_sec,True
case9241_pegase,7.0,cpu_superlu,200.5236,5.158154820820679,cuda_wo_cudss,0.32283011110233334,0.03411596906533975,10,0.2005236,0.005158154820820679,cpu_reference,0.9000743315546427,0.9231946417735772,CPU.naive.solve.superlu.total_sec,True
case9241_pegase,,elapsed,98.8408,2.848676839048847,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0988408,0.002848676839048847,top_level,1.0,1.5856032751329883,elapsed_sec,True
case9241_pegase,,analyze,36.503800000000005,2.904156247709671,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0365038,0.002904156247709671,top_level,0.3693191475584981,0.5855936499380779,analyze_sec,True
case9241_pegase,,solve,62.3364,0.94465951538107,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0623364,0.00094465951538107,top_level,0.6306747820737995,1.0,solve_sec,True
case9241_pegase,1.0,upload,1.5269000000000001,0.08945569977492897,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0015269,8.945569977492896e-05,nr,0.015448074074673617,0.024494516847299492,NR.solve.upload.total_sec,True
case9241_pegase,8.0,mismatch,0.857,0.007817359599705717,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.000857,7.817359599705717e-06,nr,0.00867050853493699,0.013747986730064617,NR.iteration.mismatch.total_sec,True
case9241_pegase,7.0,jacobian,51.632799999999996,0.9064515431064147,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0516328,0.0009064515431064147,nr,0.5223834691746728,0.8282929395986935,NR.iteration.jacobian.total_sec,True
case9241_pegase,7.0,linear_solve,8.0497,0.053214555235282165,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0080497,5.3214555235282165e-05,nr,0.08144106482343323,0.12913321911435374,NR.iteration.linear_solve.total_sec,True
case9241_pegase,7.0,voltage_update,0.1568,0.003359894178227773,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0001568,3.3598941782277727e-06,nr,0.0015863894262288447,0.002515384269864798,NR.iteration.voltage_update.total_sec,True
case9241_pegase,1.0,download,0.09559999999999999,0.003134042472944844,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,9.559999999999999e-05,3.134042472944844e-06,nr,0.0009672119205834026,0.0015336143890247109,NR.solve.download.total_sec,True
case9241_pegase,7.0,rhs_prepare,1.8551,0.01072328722402273,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0018551,1.072328722402273e-05,cudss,0.01876856520788986,0.02975949846317721,CUDA.solve.rhsPrepare.total_sec,True
case9241_pegase,1.0,factorization,0.756,0.040099875311526846,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.000756,4.009987531152684e-05,cudss,0.00764866330503193,0.012127745586848135,CUDA.solve.factorization32.total_sec,True
case9241_pegase,6.0,refactorization,3.6494999999999997,0.012094535037684458,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0036495,1.2094535037684458e-05,cudss,0.03692301154988628,0.058545248041272833,CUDA.solve.refactorization32.total_sec,True
case9241_pegase,7.0,solve,1.7547000000000001,0.048648512595739,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0017547,4.8648512595739e-05,cudss,0.017752790345687205,0.028148882514870927,CUDA.solve.solve32.total_sec,True
case9241_pegase,7.0,cuda_to_cpu_voltage,2.4781999999999997,0.07764849572843564,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0024782,7.764849572843565e-05,ablation_bridge,0.02507264206683879,0.03975526337741672,ABLATION.cuda_to_cpu_voltage.total_sec,True
case9241_pegase,7.0,cpu_naive_jacobian,34.676,0.9123801595582605,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.034676,0.0009123801595582604,ablation_bridge,0.3508267840810677,0.5562720978433147,ABLATION.cpu_naive_jacobian.total_sec,True
case9241_pegase,7.0,cpu_jacobian_to_cuda_csr,14.4701,0.029145039600819395,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0144701,2.9145039600819395e-05,ablation_bridge,0.14639804615098218,0.2321292214500677,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,True
case9241_pegase,,cuda_F_to_cpu,,,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,,,ablation_bridge,,,ABLATION.cuda_F_to_cpu.total_sec,True
case9241_pegase,,cuda_J_to_cpu_csc,,,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,,,ablation_bridge,,,ABLATION.cuda_J_to_cpu_csc.total_sec,True
case9241_pegase,,cpu_dx_to_cuda,,,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,,,ablation_bridge,,,ABLATION.cpu_dx_to_cuda.total_sec,True
case9241_pegase,7.0,cpu_naive_jacobian_dS_dVm,6.5013,0.293753127642924,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0065013,0.000293753127642924,cpu_reference,0.06577546923942339,0.10429379944943885,CPU.naive.jacobian.dS_dVm.total_sec,True
case9241_pegase,7.0,cpu_naive_jacobian_dS_dVa,11.300799999999999,0.3215026524860341,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0113008,0.0003215026524860341,cpu_reference,0.11433335221892173,0.1812873377352558,CPU.naive.jacobian.dS_dVa.total_sec,True
case9241_pegase,7.0,cpu_naive_jacobian_assemble,14.3918,0.4892297347191128,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,0.0143918,0.0004892297347191128,cpu_reference,0.14560586316581814,0.23087313351428698,CPU.naive.jacobian.assemble.total_sec,True
case9241_pegase,,cpu_superlu,,,cuda_wo_jacobian,0.727653964759492,0.1188743655392355,10,,,cpu_reference,,,CPU.naive.solve.superlu.total_sec,True
case9241_pegase,,elapsed,47.7845,6.4575143007541564,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,0.0477845,0.006457514300754156,top_level,1.0,3.8720747439388044,elapsed_sec,True
case9241_pegase,,analyze,35.443200000000004,6.466533500347084,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,0.0354432,0.006466533500347084,top_level,0.7417300589103161,2.8720342279268767,analyze_sec,True
case9241_pegase,,solve,12.340800000000002,0.07154454711731874,cuda_fp64_edge,1.5051303246868755,0.6004635031764552,10,0.0123408,7.154454711731874e-05,top_level,0.2582594774456152,1.0,solve_sec,True
