analyze_sec_max,analyze_sec_mean,analyze_sec_median,analyze_sec_min,analyze_sec_stdev,backend,case_name,compute,elapsed_sec_max,elapsed_sec_mean,elapsed_sec_median,elapsed_sec_min,elapsed_sec_stdev,final_mismatch_max,implementation,iterations_mean,jacobian,measurement_mode,profile,runs,solve_sec_max,solve_sec_mean,solve_sec_median,solve_sec_min,solve_sec_stdev,source_profile,success_all
0.010863,0.0106893,0.010669,0.010609,7.08285096396765e-05,cuda,case118_ieee,mixed,0.011656,0.0114827,0.0114655,0.011406,6.942790025150787e-05,7.923129281278e-11,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.0008,0.0007927,0.0007925,0.000782,5.100108931298541e-06,cuda_mixed_edge,True
0.015332,0.0150104,0.01499,0.014762,0.0001715395645972734,cuda,case1354_pegase,mixed,0.017373,0.0170453,0.01703,0.016793,0.0001734147565167908,8.007372542806e-12,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.002059,0.0020344,0.002039,0.001996,1.8827875315310784e-05,cuda_mixed_edge,True
0.01853,0.0180277,0.018118,0.017381,0.0003590419505047036,cuda,case2746wop_k,mixed,0.020728,0.0202717,0.0203465,0.019591,0.00036586823675562014,1.043898566353e-09,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.002332,0.0022435,0.002234,0.002198,4.1984785604099755e-05,cuda_mixed_edge,True
0.010785,0.0103345,0.010283500000000001,0.010244,0.0001601965806265677,cuda,case30_ieee,mixed,0.011474,0.0110175,0.010964999999999999,0.010926,0.00016222566586908085,2.330856106253e-13,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.000688,0.0006826,0.0006825,0.000679,2.458545188611452e-06,cuda_mixed_edge,True
0.024578,0.0234758,0.0233485,0.023202,0.00040543962422152154,cuda,case4601_goc,mixed,0.028715,0.0275843,0.0274605,0.027294,0.0004218319965736758,4.130251696211e-10,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.004203,0.004108,0.0040905,0.004077,3.922017621355402e-05,cuda_mixed_edge,True
0.013918,0.0133155,0.013229,0.01314,0.00023517617509716685,cuda,case793_goc,mixed,0.015386,0.0147235,0.014675500000000001,0.014434,0.0002751275461793434,9.496084446559e-09,cuda_edge,5.8,edge_based,end2end,cuda_edge,10,0.00148,0.0014079,0.0014535,0.001198,0.00010738658099491657,cuda_mixed_edge,True
0.033909,0.0325783,0.032461500000000004,0.032219,0.00048825063008436383,cuda,case8387_pegase,mixed,0.03986,0.0385488,0.038436,0.038149,0.0004960055555244421,3.246969693116e-09,cuda_edge,7.0,edge_based,end2end,cuda_edge,10,0.006146,0.0059701,0.005954,0.00591,6.582375457740674e-05,cuda_mixed_edge,True
0.036109,0.0350108,0.0348885,0.034635,0.0004253722030306067,cuda,case9241_pegase,mixed,0.043178,0.0420798,0.041944499999999996,0.041701,0.00042960002069108175,1.559555174238e-09,cuda_edge,8.0,edge_based,end2end,cuda_edge,10,0.00712,0.0070685999999999995,0.007069,0.007042,2.066236514374217e-05,cuda_mixed_edge,True
0.010963,0.0106658,0.0106365,0.010593,0.00010693591019339065,cuda,case118_ieee,mixed,0.011811,0.0115171,0.011488499999999999,0.011443,0.00010602248189259998,8.22648906238e-11,cuda_edge,5.0,edge_based,operators,cuda_edge,10,0.000859,0.0008508,0.00085,0.000844,5.202563470700442e-06,cuda_mixed_edge,True
0.015252,0.015020200000000001,0.0150375,0.014562,0.00019046831174181645,cuda,case1354_pegase,mixed,0.017325,0.0171246,0.017138,0.016682,0.00018560184386057322,8.454181799067e-12,cuda_edge,6.0,edge_based,operators,cuda_edge,10,0.002136,0.0021041000000000002,0.0021070000000000004,0.002073,2.158420204171967e-05,cuda_mixed_edge,True
