analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.010785,cuda,30,case30_ieee,mixed,case30_ieee,0.011474,2.27022921156e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,0,0.000688,cuda_mixed_edge,True
0.010304,cuda,30,case30_ieee,mixed,case30_ieee,0.010983,2.151148657702e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,1,0.000679,cuda_mixed_edge,True
0.010308,cuda,30,case30_ieee,mixed,case30_ieee,0.01099,2.053079928288e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,2,0.000682,cuda_mixed_edge,True
0.010277,cuda,30,case30_ieee,mixed,case30_ieee,0.010962,1.808956385807e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,3,0.000684,cuda_mixed_edge,True
0.010282,cuda,30,case30_ieee,mixed,case30_ieee,0.010963,2.330856106253e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,4,0.000681,cuda_mixed_edge,True
0.010285,cuda,30,case30_ieee,mixed,case30_ieee,0.010967,2.215972172788e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,5,0.000681,cuda_mixed_edge,True
0.01033,cuda,30,case30_ieee,mixed,case30_ieee,0.011013,2.329280552552e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,6,0.000683,cuda_mixed_edge,True
0.010265,cuda,30,case30_ieee,mixed,case30_ieee,0.010948,1.860923102341e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,7,0.000683,cuda_mixed_edge,True
0.010265,cuda,30,case30_ieee,mixed,case30_ieee,0.010949,2.270185713203e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,8,0.000684,cuda_mixed_edge,True
0.010244,cuda,30,case30_ieee,mixed,case30_ieee,0.010926,2.296878042598e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,9,0.000681,cuda_mixed_edge,True
0.010863,cuda,118,case118_ieee,mixed,case118_ieee,0.011656,6.941958119455e-11,cuda_edge,5,edge_based,1.002563617488,end2end,64,cuda_edge,53,0,0.000792,cuda_mixed_edge,True
0.010711,cuda,118,case118_ieee,mixed,case118_ieee,0.011494,6.245431428621e-11,cuda_edge,5,edge_based,1.002563617485,end2end,64,cuda_edge,53,1,0.000782,cuda_mixed_edge,True
0.010669,cuda,118,case118_ieee,mixed,case118_ieee,0.01147,6.750952481734e-11,cuda_edge,5,edge_based,1.002563617489,end2end,64,cuda_edge,53,2,0.0008,cuda_mixed_edge,True
