analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.01367,cuda,793,case793_goc,mixed,case793_goc,0.015284,2.176370195173e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,7,0.001613,cuda_mixed_edge,True
0.013987,cuda,793,case793_goc,mixed,case793_goc,0.015603,2.19883124779e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,8,0.001616,cuda_mixed_edge,True
0.013729,cuda,793,case793_goc,mixed,case793_goc,0.015342,2.584463704359e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,9,0.001613,cuda_mixed_edge,True
0.016404,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018328,8.107031419516e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,0,0.001923,cuda_mixed_edge,True
0.015922,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.017821,5.307991389654e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,1,0.001899,cuda_mixed_edge,True
0.015854,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.017807,5.684010234663e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,2,0.001952,cuda_mixed_edge,True
0.015925,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.017836,4.161559985505e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,3,0.001911,cuda_mixed_edge,True
0.015961,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.017858,4.514865888761e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,4,0.001897,cuda_mixed_edge,True
0.015896,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.017796,4.067001899792e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,5,0.001899,cuda_mixed_edge,True
0.015888,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.0178,7.424616477181e-12,cuda_edge,6,edge_based,0.9675246266075,end2end,1094,cuda_edge,259,6,0.001911,cuda_mixed_edge,True
0.015976,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.017882,4.011651875427e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,7,0.001906,cuda_mixed_edge,True
0.015881,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.017785,4.074369216441e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,8,0.001904,cuda_mixed_edge,True
0.016092,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.01798,4.125144670297e-12,cuda_edge,6,edge_based,0.9675246266076,end2end,1094,cuda_edge,259,9,0.001887,cuda_mixed_edge,True
0.023006,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.025587,3.56674142553e-10,cuda_edge,5,edge_based,0.5067134061422,end2end,2396,cuda_edge,349,0,0.00258,cuda_mixed_edge,True
0.021614,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024149,4.985878299826e-10,cuda_edge,5,edge_based,0.5067134061394,end2end,2396,cuda_edge,349,1,0.002534,cuda_mixed_edge,True
0.022023,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024544,1.597430068884e-10,cuda_edge,5,edge_based,0.5067134061394,end2end,2396,cuda_edge,349,2,0.00252,cuda_mixed_edge,True
0.02192,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024452,4.508143538333e-10,cuda_edge,5,edge_based,0.5067134061344,end2end,2396,cuda_edge,349,3,0.002531,cuda_mixed_edge,True
0.021742,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024264,2.892219489104e-10,cuda_edge,5,edge_based,0.5067134061291,end2end,2396,cuda_edge,349,4,0.002521,cuda_mixed_edge,True
0.021669,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024211,3.807262897361e-10,cuda_edge,5,edge_based,0.5067134061318,end2end,2396,cuda_edge,349,5,0.002541,cuda_mixed_edge,True
0.021788,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024337,1.783406755607e-10,cuda_edge,5,edge_based,0.5067134061474,end2end,2396,cuda_edge,349,6,0.002548,cuda_mixed_edge,True
0.021624,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024165,6.377582640775e-10,cuda_edge,5,edge_based,0.506713406112,end2end,2396,cuda_edge,349,7,0.002541,cuda_mixed_edge,True
0.02178,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024315,3.40315019063e-10,cuda_edge,5,edge_based,0.5067134061312,end2end,2396,cuda_edge,349,8,0.002535,cuda_mixed_edge,True
