analyze_sec_max,analyze_sec_mean,analyze_sec_median,analyze_sec_min,analyze_sec_stdev,backend,case_name,compute,elapsed_sec_max,elapsed_sec_mean,elapsed_sec_median,elapsed_sec_min,elapsed_sec_stdev,final_mismatch_max,implementation,iterations_mean,jacobian,measurement_mode,profile,runs,solve_sec_max,solve_sec_mean,solve_sec_median,solve_sec_min,solve_sec_stdev,source_profile,success_all
0.010922,0.0107093,0.01066,0.010631,9.766729237569735e-05,cuda,case118_ieee,mixed,0.011708,0.0114998,0.011453,0.011421,9.694649154158307e-05,7.714243019823e-11,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.000794,0.0007899,0.0007905,0.000786,3.4464152068167338e-06,cuda_mixed_edge,True
0.016404,0.0159799,0.0159235,0.015854,0.0001633955323746639,cuda,case1354_pegase,mixed,0.018328,0.0178893,0.0178285,0.017785,0.0001645040019776624,8.107031419516e-12,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.001952,0.0019089,0.001905,0.001887,1.799660461803217e-05,cuda_mixed_edge,True
0.023006,0.0218806,0.021761000000000003,0.021614,0.0004171120819262952,cuda,case2746wop_k,mixed,0.025587,0.0244194,0.0242895,0.024149,0.00043013982222838456,8.970073859451e-10,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.00258,0.0025380999999999997,0.0025345,0.00252,1.7103930672346723e-05,cuda_mixed_edge,True
0.010314,0.0101987,0.010189,0.010172,4.130657736164219e-05,cuda,case30_ieee,mixed,0.011005,0.0108783,0.0108645,0.010851,4.5436280168556205e-05,2.601446840299e-13,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.000691,0.0006792,0.000675,0.00067,8.323994767471248e-06,cuda_mixed_edge,True
0.031882,0.0304137,0.0302125,0.03014,0.0005396167467131961,cuda,case4601_goc,mixed,0.036033,0.034582800000000004,0.0344065,0.034243,0.0005326330402402352,4.224183225432e-10,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.004271,0.0041684,0.0041495,0.004102,5.706565419662585e-05,cuda_mixed_edge,True
0.014049,0.0137784,0.0137165,0.01367,0.00013523247473230031,cuda,case793_goc,mixed,0.015684,0.0154004,0.015339,0.015284,0.0001377721145789508,2.896460848945e-12,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.001635,0.0016217,0.001621,0.001613,7.916929820187708e-06,cuda_mixed_edge,True
0.046352,0.0440582,0.0438205,0.043593,0.000817971854989861,cuda,case8387_pegase,mixed,0.052303,0.050022000000000004,0.049802,0.049508,0.0008219601233906942,2.89780832663e-09,cuda_edge,7.0,edge_based,end2end,cuda_edge,10,0.006038,0.0059631,0.005936500000000001,0.005902,5.565658591357851e-05,cuda_mixed_edge,True
0.052176,0.0491304,0.048793,0.048612,0.00107655378149187,cuda,case9241_pegase,mixed,0.060477,0.0574801,0.0571455,0.056902,0.0010597527436991042,1.706781328249e-09,cuda_edge,8.0,edge_based,end2end,cuda_edge,10,0.008434,0.0083491,0.0083655,0.008269,5.664793808153043e-05,cuda_mixed_edge,True
0.010837,0.010669399999999999,0.010653,0.010631,6.044685452711501e-05,cuda,case118_ieee,mixed,0.011697,0.0115268,0.011512000000000001,0.011489,6.15210894282967e-05,7.862315337458e-11,cuda_edge,5.0,edge_based,operators,cuda_edge,10,0.00086,0.0008569,0.000857,0.000853,2.46981780704567e-06,cuda_mixed_edge,True
0.016509,0.0160466,0.015982,0.015894,0.00019159633492203207,cuda,case1354_pegase,mixed,0.018564,0.018088800000000002,0.018023499999999998,0.017933,0.00019647041055136585,8.964832188336e-12,cuda_edge,6.0,edge_based,operators,cuda_edge,10,0.002056,0.0020417,0.002039,0.002028,8.957306142659972e-06,cuda_mixed_edge,True
