snapshot,solver,success,iterations,estimated_error,setup_sec,solve_sec,rhs_inf,residual_inf,relative_residual_inf,x_inf,direct_residual_inf,x_delta_direct_inf
/workspace/exp/20260413/iterative/pf_dumps/case4661_sdet/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,true,111,8.63709182326634415e-04,1.00570329999999999e-02,9.21817580000000025e-02,4.10441894531250000e+01,2.36204912605454398e-02,5.75489285457116920e-04,3.82005414453125969e+00,5.88884746122531055e-03,2.68838097691381783e-03
/workspace/exp/20260413/iterative/pf_dumps/case4837_goc/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,true,94,9.89360474304296035e-04,1.64532159999999997e-02,9.06083750000000049e-02,1.80000000000000000e+01,1.47195212870414593e-02,8.17751182613414432e-04,3.79413783636978907e+00,5.48125036434847501e-03,4.17937318691006254e-02
/workspace/exp/20260413/iterative/pf_dumps/case4917_goc/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,false,238,9.41472570848264005e-04,1.21531999999999994e-02,2.18405407999999995e-01,2.39915466308593750e+01,3.60266231329742226e-02,1.50163820979488699e-03,2.77338740527137801e+01,1.09246912529545881e-02,1.81875984839656724e-02
/workspace/exp/20260413/iterative/pf_dumps/case500_goc/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,true,15,8.78990098726799805e-04,1.27571000000000000e-03,8.85448000000000051e-04,2.47289028167724609e+01,1.78601208832365188e-02,7.22236688605643767e-04,2.16218275188966080e+00,2.63743019323303685e-04,4.14314375208912899e-03
/workspace/exp/20260413/iterative/pf_dumps/case5658_epigrids/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,false,1000,8.05036105694243581e-02,2.03567179999999993e-02,1.21471630399999997e+00,2.66879997253417969e+01,1.08871577630543315e+00,4.07942066662880937e-02,1.61784587473539687e-01,3.26133940913991838e-04,2.58027970344511970e-01
/workspace/exp/20260413/iterative/pf_dumps/case57_ieee/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,true,11,2.72414067704518110e-04,2.66242999999999992e-04,9.71500000000000033e-05,4.29500007629394531e+00,5.03971293532790715e-04,1.17339065094419203e-04,2.86623822708929554e-01,1.38431159779628388e-06,3.78263930474742605e-04
/workspace/exp/20260413/iterative/pf_dumps/case588_sdet/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,false,30,8.81159474231367023e-04,1.13553900000000008e-03,2.06888700000000016e-03,1.51451597213745117e+01,2.02516818839491922e-02,1.33717189230878790e-03,1.10591772122799004e+00,1.04541699688720513e-03,1.84523842884664058e-02
/workspace/exp/20260413/iterative/pf_dumps/case5_pjm/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,true,2,5.14635115096327222e-16,3.23100000000000007e-05,8.34999999999999968e-06,3.00000000000000000e+00,2.22044604925031308e-15,7.40148683083437726e-16,4.17041956312303452e-02,2.52769706721167609e-07,1.63713467435377957e-09
/workspace/exp/20260413/iterative/pf_dumps/case60_c/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,true,8,5.36872345876633519e-04,1.48070999999999999e-04,6.19909999999999965e-05,2.25499992370605469e+01,1.50952877043799560e-02,6.69414111534474159e-04,7.15759497928900590e-01,2.04391561824390777e-05,1.90511859846642650e-04
/workspace/exp/20260413/iterative/pf_dumps/case6468_rte/cuda_mixed_edge/iter_000,fgmres_hypre_boomeramg,false,1000,4.07096845021348297e-02,1.86240129999999983e-02,1.28352803699999996e+00,5.83509643554687500e+02,2.92586621407385792e+01,5.01425511367686733e-02,9.48258730693294183e+00,3.57240149710378319e-02,1.28558820975257770e+01
