snapshot,solver,success,iterations,estimated_error,setup_sec,solve_sec,rhs_inf,residual_inf,relative_residual_inf,x_inf,direct_residual_inf,x_delta_direct_inf
/workspace/exp/20260413/iterative/pf_dumps/case2848_rte/cuda_mixed_edge/iter_000,bicgstab_ilu0,false,1000,3.20654067365281625e-02,2.52843899999999995e-03,3.41402075999999999e-01,4.85373657226562500e+02,1.55637037381818004e+01,3.20654067365608655e-02,4.81902266194243722e+00,6.00818997648910891e-02,1.73994204730374236e+01
/workspace/exp/20260413/iterative/pf_dumps/case2853_sdet/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,416,8.78836525925902184e-09,2.14922799999999999e-03,1.34210263999999996e-01,2.85123004913330078e+01,2.50561186021514004e-07,8.78782776920010563e-09,7.15664968770698096e+00,3.63351229620028360e-02,7.45032722850869078e-04
/workspace/exp/20260413/iterative/pf_dumps/case2868_rte/cuda_mixed_edge/iter_000,bicgstab_ilu0,false,1000,2.18646048571957641e+00,2.54088799999999983e-03,3.37141259999999998e-01,4.85373657226562500e+02,1.06125032233507591e+03,2.18646048571957419e+00,1.80399915921449931e+01,1.40229280973237280e-01,4.39993410512934844e+01
/workspace/exp/20260413/iterative/pf_dumps/case2869_pegase/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,252,9.24070398348876006e-09,2.69774799999999981e-03,9.45433329999999933e-02,2.66666507720947266e+01,2.46415372644886999e-07,9.24058198199932789e-09,1.06261802202795042e+00,1.11795093610411733e-03,7.45990976910304582e-05
/workspace/exp/20260413/iterative/pf_dumps/case30000_goc/cuda_mixed_edge/iter_000,bicgstab_ilu0,false,1000,4.41792109768181712e-07,2.36023030000000016e-02,3.73868125899999981e+00,6.71930236816406250e+01,2.96853214991621428e-05,4.41791719923346198e-07,6.36808953572357872e+00,4.00651363928972160e-03,4.02393198981698674e-03
/workspace/exp/20260413/iterative/pf_dumps/case300_ieee/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,46,9.23629889219890111e-09,2.41040000000000010e-04,9.01379000000000004e-04,1.74990367889404297e+01,1.61626832584360614e-07,9.23632737811663010e-09,6.23165971993255585e+00,6.40689348101908251e-04,5.65956975089321190e-05
/workspace/exp/20260413/iterative/pf_dumps/case3012wp_k/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,182,8.47320583917317303e-09,2.08192900000000016e-03,6.54288529999999952e-02,2.72074680328369141e+01,2.30535333370640346e-07,8.47323731456397917e-09,1.58555418899155454e+00,4.22923611067638205e-03,9.02181371802424081e-05
/workspace/exp/20260413/iterative/pf_dumps/case3022_goc/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,224,8.82424259285479208e-09,2.65520800000000005e-03,8.84208870000000036e-02,2.30895633697509766e+01,2.03747759996986133e-07,8.82423615961099844e-09,3.07722484476612799e+01,2.33342944084737880e-02,1.61115833360625516e-03
/workspace/exp/20260413/iterative/pf_dumps/case30_as/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,12,4.09174082930739997e-09,2.86099999999999988e-05,2.94599999999999992e-05,1.11424911022186279e+00,4.55921921049817769e-09,4.09174139667059949e-09,2.31933889295073775e-01,5.15226893371689698e-07,5.83821125332839586e-08
/workspace/exp/20260413/iterative/pf_dumps/case30_ieee/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,12,6.89559716661638054e-10,2.65299999999999984e-05,2.66199999999999992e-05,9.41999971866607666e-01,6.49564929622314935e-10,6.89559393866199497e-10,3.29537053101178479e-01,1.72933624531523833e-06,1.31239347861411559e-07
/workspace/exp/20260413/iterative/pf_dumps/case3120sp_k/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,194,5.76872041252426848e-09,2.21856800000000019e-03,7.22460389999999980e-02,2.75737037658691406e+01,1.59064308391521081e-07,5.76869577413867879e-09,8.18682275752486976e-01,1.10028001172315926e-03,4.10541799877872648e-05
/workspace/exp/20260413/iterative/pf_dumps/case3375wp_k/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,189,7.54154766051323848e-09,2.39435800000000008e-03,7.69362849999999932e-02,2.72074680328369141e+01,2.05189273572159436e-07,7.54165265670862329e-09,1.49912390560971631e+00,5.38573078173687492e-03,3.42919093344384862e-04
/workspace/exp/20260413/iterative/pf_dumps/case3970_goc/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,122,7.28559607144203866e-09,3.42407800000000010e-03,6.44365539999999931e-02,1.58070001602172852e+01,1.15163618641389576e-07,7.28560874765035216e-09,1.15791719174975372e+00,1.18445312385595525e-03,7.58621182288532481e-05
/workspace/exp/20260413/iterative/pf_dumps/case39_epri/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,16,9.81202172248685276e-09,2.96600000000000006e-05,4.33300000000000002e-05,8.30686473846435547e+00,8.15070585157007255e-08,9.81201224311357768e-09,1.27132524711145223e+00,6.73228162106909167e-05,7.00107096518465255e-07
/workspace/exp/20260413/iterative/pf_dumps/case3_lmbd/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,1,9.97953323335981286e-17,5.60000000000000038e-07,7.89999999999999954e-07,8.89999961853027344e+00,8.88178419700125232e-16,9.97953323335981286e-17,4.61566055483275051e+00,1.89522978644163231e-07,1.12586683087556594e-07
