snapshot,solver,success,iterations,estimated_error,setup_sec,solve_sec,rhs_inf,residual_inf,relative_residual_inf,x_inf,direct_residual_inf,x_delta_direct_inf
/workspace/exp/20260413/iterative/pf_dumps/case2312_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,5.22739827671430574e-11,2.89944699999999988e-03,1.45203400000000005e-03,1.92934551239013672e+01,1.07291144024745932e-09,5.56101244363587980e-11,9.74519986855672093e-01,6.58386042244440972e-04,3.57772999735050945e-05
/workspace/exp/20260413/iterative/pf_dumps/case2383wp_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,7,7.52377488265916480e-10,2.59882800000000008e-03,1.98969100000000003e-03,5.54020023345947266e+00,5.42903544342721034e-09,9.79934878641949729e-10,1.02529963977574767e+00,2.06651538192303974e-03,1.95546284175951435e-04
/workspace/exp/20260413/iterative/pf_dumps/case240_pserc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,2,7.17332947444190323e-10,3.11429000000000003e-04,6.74590000000000058e-05,9.00398406982421875e+01,1.22856384177083555e-07,1.36446692069149825e-09,7.56693235763418581e+00,2.06505880232729644e-03,5.50557216616454070e-05
/workspace/exp/20260413/iterative/pf_dumps/case24464_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,28,1.78744346698043170e-09,6.85712230000000006e-02,1.11888057999999999e-01,3.20265655517578125e+01,1.17656431992962940e-07,3.67371368006411930e-09,2.63342367351446853e+01,5.14733439143156168e-01,1.05790776823106114e-01
/workspace/exp/20260413/iterative/pf_dumps/case24_ieee_rts/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,3.42299013704294417e-10,2.93900000000000015e-05,4.68999999999999999e-06,4.54300022125244141e+00,1.89383153603728260e-09,4.16868026371167536e-10,4.19090057593683230e-01,2.59912482070134843e-06,2.37418185888849109e-07
/workspace/exp/20260413/iterative/pf_dumps/case2736sp_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,7.31730944585353101e-09,3.12096600000000019e-03,1.63762299999999994e-03,8.97042560577392578e+00,6.32410062095800640e-08,7.04994489546562922e-09,6.41313517024139190e-01,5.21122203898050085e-04,2.90856174763876041e-05
/workspace/exp/20260413/iterative/pf_dumps/case2737sop_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,4.05088952448525203e-10,3.19614599999999997e-03,1.66786299999999990e-03,6.14925098419189453e+00,3.45839901161326679e-09,5.62409799259113105e-10,2.84245145955846046e-01,3.69783547645496924e-04,1.54513069618444909e-05
/workspace/exp/20260413/iterative/pf_dumps/case2742_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,7.81760760947347116e-09,7.13568800000000027e-03,2.15029999999999995e-03,9.61249771118164062e+01,7.09772405231134246e-07,7.38384992701219281e-09,1.34932098735793460e+00,9.51161007209488929e-04,1.66602075056809795e-05
/workspace/exp/20260413/iterative/pf_dumps/case2746wop_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,6,1.87240145104917570e-11,3.07319599999999983e-03,1.94089099999999993e-03,9.28178310394287109e+00,2.30486216917791253e-10,2.48321054625680129e-11,4.50541228672145744e-01,8.70442842570318120e-04,1.98445764578447648e-05
/workspace/exp/20260413/iterative/pf_dumps/case2746wp_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,5.57276921152146843e-09,2.96164699999999998e-03,1.76056200000000002e-03,9.30518054962158203e+00,7.96607959353823336e-08,8.56090814257461573e-09,6.49167306634574004e-01,7.85389259498614489e-04,4.77557126748462402e-05
/workspace/exp/20260413/iterative/pf_dumps/case2848_rte/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,2.78018063096140579e-10,3.04867600000000016e-03,1.75267200000000004e-03,4.85373657226562500e+02,1.16762514323909272e-07,2.40562116599185183e-10,1.73488250867928500e+01,6.00818997648910891e-02,1.15077204262092891e-02
/workspace/exp/20260413/iterative/pf_dumps/case2853_sdet/cuda_mixed_edge/iter_000,bicgstab_ilut,true,7,1.05602872568630051e-09,2.98105700000000006e-03,2.30545900000000015e-03,2.85123004913330078e+01,7.53974577147320524e-08,2.64438352624864135e-09,7.15664968147072678e+00,3.63351229620028360e-02,7.45039538391001344e-04
/workspace/exp/20260413/iterative/pf_dumps/case2868_rte/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,8.62761792137322608e-11,3.03650600000000001e-03,1.77121200000000009e-03,4.85373657226562500e+02,5.87459926607025729e-08,1.21032511315877092e-10,3.99647385960043096e+01,1.40229280973237280e-01,5.69268542326142324e-02
/workspace/exp/20260413/iterative/pf_dumps/case2869_pegase/cuda_mixed_edge/iter_000,bicgstab_ilut,true,4,2.85798176641577431e-10,3.36654499999999987e-03,1.54399399999999992e-03,2.66666507720947266e+01,1.19646033081011183e-08,4.48672891483675105e-10,1.06261806255491842e+00,1.11795093610411733e-03,7.46476556038322414e-05
/workspace/exp/20260413/iterative/pf_dumps/case30000_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,11,1.50905016093092867e-09,5.17516380000000026e-02,4.76372669999999970e-02,6.71930236816406250e+01,4.99950042129326810e-08,7.44050520033272172e-10,6.36788348398115644e+00,4.00651363928972160e-03,3.88875382142117587e-03
/workspace/exp/20260413/iterative/pf_dumps/case300_ieee/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,1.05133663091550875e-12,3.56437999999999991e-04,1.13120000000000001e-04,1.74990367889404297e+01,4.32933688898629043e-11,2.47404296659486747e-12,6.23165975814835793e+00,6.40689348101908251e-04,5.65424884948484419e-05
/workspace/exp/20260413/iterative/pf_dumps/case3012wp_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,7,1.17189550615740973e-11,3.40768500000000014e-03,2.52720899999999988e-03,2.72074680328369141e+01,2.74480882467287302e-10,1.00884390321074384e-11,1.58555425626126500e+00,4.22923611067638205e-03,9.01139353781665875e-05
/workspace/exp/20260413/iterative/pf_dumps/case3022_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,5.48206700622673681e-11,3.87022299999999989e-03,2.05446100000000005e-03,2.30895633697509766e+01,2.93739710333085213e-09,1.27217524917732223e-10,3.07722484906311529e+01,2.33342944084737880e-02,1.61120130341885215e-03
/workspace/exp/20260413/iterative/pf_dumps/case30_as/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,1.16582601157905181e-11,3.87100000000000004e-05,6.37999999999999990e-06,1.11424911022186279e+00,2.05179831458401907e-11,1.84141795201925450e-11,2.31933887800389427e-01,5.15226893371689698e-07,6.00658058014236218e-08
/workspace/exp/20260413/iterative/pf_dumps/case30_ieee/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,1.15213301845400104e-11,3.46500000000000020e-05,5.81000000000000028e-06,9.41999971866607666e-01,1.08993508662891259e-11,1.15704365093468745e-11,3.29537053183654505e-01,1.72933624531523833e-06,1.31209310721969175e-07
/workspace/exp/20260413/iterative/pf_dumps/case3120sp_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,2.69001869932940652e-09,3.56310400000000010e-03,1.91145099999999999e-03,2.75737037658691406e+01,4.73698311687087426e-08,1.71793501413268023e-09,8.18682286232614853e-01,1.10028001172315926e-03,4.10496037220875465e-05
/workspace/exp/20260413/iterative/pf_dumps/case3375wp_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,6,4.43865935000004783e-10,3.87077400000000000e-03,2.54891799999999984e-03,2.72074680328369141e+01,1.50597019299425483e-08,5.53513539435822224e-10,1.49912389137731572e+00,5.38573078173687492e-03,3.42904714680791756e-04
/workspace/exp/20260413/iterative/pf_dumps/case3970_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,7.29848268835520057e-09,1.03249440000000008e-02,3.02960599999999979e-03,1.58070001602172852e+01,8.84650390997610003e-08,5.59657355621516891e-09,1.15791716660245037e+00,1.18445312385595525e-03,7.58603146120417904e-05
/workspace/exp/20260413/iterative/pf_dumps/case39_epri/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,4.52287674505301719e-09,4.44199999999999982e-05,7.53999999999999981e-06,8.30686473846435547e+00,6.85483048101787062e-08,8.25200686039470205e-09,1.27132524765042132e+00,6.73228162106909167e-05,6.99592698216733311e-07
/workspace/exp/20260413/iterative/pf_dumps/case3_lmbd/cuda_mixed_edge/iter_000,bicgstab_ilut,true,2,1.92635318110592072e-18,3.75000000000000010e-06,1.45000000000000009e-06,8.89999961853027344e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.61566055483274962e+00,1.89522978644163231e-07,1.12586683975735014e-07
/workspace/exp/20260413/iterative/pf_dumps/case4020_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,6,6.62999447198268661e-09,1.29209619999999994e-02,3.94735299999999980e-03,1.42045001983642578e+01,1.50868271389659192e-07,1.06211601452216293e-08,1.66790289106138423e+00,1.01847761382031499e-02,6.93296930036613190e-05
/workspace/exp/20260413/iterative/pf_dumps/case4601_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,1.73002933295929239e-09,1.07270809999999994e-02,3.47119499999999984e-03,1.58070001602172852e+01,1.68033970349146244e-08,1.06303516572392071e-09,1.61337496755579091e+00,4.06862662996720914e-04,3.07224070279499273e-05
/workspace/exp/20260413/iterative/pf_dumps/case4619_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,4.68106162875361086e-09,1.51116619999999997e-02,3.91361299999999981e-03,2.53402690887451172e+01,1.43786996371908504e-07,5.67424899350305300e-09,1.33902192998475678e+00,1.20047648859136769e-03,3.95562947964611666e-05
/workspace/exp/20260413/iterative/pf_dumps/case4661_sdet/cuda_mixed_edge/iter_000,bicgstab_ilut,true,7,3.30781888808829469e-09,7.59664600000000030e-03,4.18822200000000013e-03,4.10441894531250000e+01,2.12767972788963089e-07,5.18387561367138839e-09,3.82189983733925986e+00,5.88884746122531055e-03,1.11336030644171302e-04
/workspace/exp/20260413/iterative/pf_dumps/case4837_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,6.24626592424596296e-09,8.88389000000000019e-03,3.50130399999999979e-03,1.80000000000000000e+01,1.77856680494414832e-07,9.88092669413415695e-09,3.81630399070389048e+00,5.48125036434847501e-03,2.61966204893049337e-04
/workspace/exp/20260413/iterative/pf_dumps/case4917_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,3.52111225601309565e-11,6.23628200000000011e-03,3.35390499999999991e-03,2.39915466308593750e+01,3.17182780734670544e-09,1.32206058081595668e-10,2.77492794522261761e+01,1.09246912529545881e-02,4.17021490946467566e-04
/workspace/exp/20260413/iterative/pf_dumps/case500_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,4.17175844728880175e-13,6.03126999999999960e-04,1.83418999999999987e-04,2.47289028167724609e+01,1.19331211578810326e-11,4.82557647069863305e-13,2.16457150755729488e+00,2.63743019323303685e-04,5.39284308200826956e-05
/workspace/exp/20260413/iterative/pf_dumps/case5658_epigrids/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,1.25534952095016722e-09,1.18368169999999995e-02,4.31986999999999996e-03,2.66879997253417969e+01,4.45145772881572199e-08,1.66796229564885897e-09,3.52031345276442920e-01,3.26133940913991838e-04,7.85021959032183858e-06
/workspace/exp/20260413/iterative/pf_dumps/case57_ieee/cuda_mixed_edge/iter_000,bicgstab_ilut,true,2,9.65350917497848932e-13,7.15289999999999990e-05,1.59300000000000016e-05,4.29500007629394531e+00,3.38785943743147300e-12,7.88791473166812421e-13,2.87002421521259710e-01,1.38431159779628388e-06,3.45595722373026604e-07
/workspace/exp/20260413/iterative/pf_dumps/case588_sdet/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,4.78071852189487560e-09,5.57897000000000015e-04,2.06259000000000005e-04,1.51451597213745117e+01,1.00816101078482490e-07,6.65665486090580775e-09,1.10587588517802726e+00,1.04541699688720513e-03,7.83713199650204473e-05
/workspace/exp/20260413/iterative/pf_dumps/case5_pjm/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,1.09484158452258502e-21,1.33600000000000008e-05,2.15000000000000017e-06,3.00000000000000000e+00,1.11022302462515654e-15,3.70074341541718863e-16,4.17041956312303244e-02,2.52769706721167609e-07,1.63713467782322653e-09
/workspace/exp/20260413/iterative/pf_dumps/case60_c/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,1.49087438267256463e-09,5.50000000000000020e-05,9.43999999999999940e-06,2.25499992370605469e+01,4.79075848019983042e-08,2.12450494114709265e-09,7.15837432928184580e-01,2.04391561824390777e-05,1.71583113539597321e-06
/workspace/exp/20260413/iterative/pf_dumps/case6468_rte/cuda_mixed_edge/iter_000,bicgstab_ilut,true,6,5.08140707760165532e-10,8.29425200000000022e-03,5.37532599999999972e-03,5.83509643554687500e+02,3.27560201185406186e-07,5.61362103957595866e-10,1.50426954899853289e+01,3.57240149710378319e-02,2.26518524085150830e-02
/workspace/exp/20260413/iterative/pf_dumps/case6470_rte/cuda_mixed_edge/iter_000,bicgstab_ilut,true,7,8.78364580583715004e-11,8.15661300000000006e-03,6.20320199999999967e-03,5.83509643554687500e+02,6.38080223103187905e-08,1.09352129849313442e-10,7.56699671107104734e+01,1.95835539036681605e-01,4.74047702063842280e-02
/workspace/exp/20260413/iterative/pf_dumps/case6495_rte/cuda_mixed_edge/iter_000,bicgstab_ilut,true,7,7.86751125397369485e-09,8.12018400000000078e-03,6.21944200000000037e-03,5.83509643554687500e+02,4.81491755799368093e-06,8.25165035604491871e-09,1.24932365710114837e+02,3.92900695370530850e-01,8.71124026875520485e-02
/workspace/exp/20260413/iterative/pf_dumps/case6515_rte/cuda_mixed_edge/iter_000,bicgstab_ilut,true,6,1.22319735152304884e-09,8.12703399999999999e-03,5.35069600000000027e-03,5.83509643554687500e+02,6.32828305313637429e-07,1.08452073124019876e-09,1.33479488709031671e+02,5.89725303567323778e-01,1.73169140074350025e-01
/workspace/exp/20260413/iterative/pf_dumps/case7336_epigrids/cuda_mixed_edge/iter_000,bicgstab_ilut,true,6,3.27930723752765179e-10,1.52807310000000005e-02,6.55643099999999972e-03,2.63430004119873047e+01,8.27083113108528778e-09,3.13966936253839594e-10,2.82064077814989256e+00,1.19295583626666257e-03,5.25919197094104618e-05
/workspace/exp/20260413/iterative/pf_dumps/case73_ieee_rts/cuda_mixed_edge/iter_000,bicgstab_ilut,true,2,4.85018765237144472e-16,7.38999999999999938e-05,1.64399999999999985e-05,4.54300022125244141e+00,5.06261699229071382e-14,1.11437744788289305e-14,1.39486796168325644e+00,1.31234296709692444e-05,1.76757280012651563e-06
/workspace/exp/20260413/iterative/pf_dumps/case78484_epigrids/cuda_mixed_edge/iter_000,bicgstab_ilut,true,20,3.93764885492195128e-09,2.40922081000000010e-01,3.35941757999999979e-01,3.40135002136230469e+01,2.87516357833084157e-07,8.45300707152533669e-09,1.98650944243805512e+01,1.13694757587456730e-01,3.48492280610734895e-03
/workspace/exp/20260413/iterative/pf_dumps/case793_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,7.72950264767025248e-10,7.63445999999999981e-04,2.82138999999999990e-04,6.59876012802124023e+00,6.61786875300052202e-09,1.00289579021036669e-09,1.50928436196267923e+00,3.30206226175189244e-04,2.61003045445296067e-05
/workspace/exp/20260413/iterative/pf_dumps/case8387_pegase/cuda_mixed_edge/iter_000,bicgstab_ilut,true,7,2.16029660730199996e-09,1.16122980000000001e-02,8.10262399999999924e-03,2.24051782226562500e+03,3.79400917438488250e-06,1.69336263995809586e-09,5.39940232594178227e+00,4.13284562268358968e-02,2.34160716902032107e-03
/workspace/exp/20260413/iterative/pf_dumps/case89_pegase/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,1.80446644800672056e-12,1.61590000000000003e-04,4.00589999999999971e-05,1.34734487533569336e+01,3.74296149630026775e-11,2.77802778250646651e-12,5.47833586812727424e-01,6.39233287651475024e-05,7.85554814503042209e-07
/workspace/exp/20260413/iterative/pf_dumps/case9241_pegase/cuda_mixed_edge/iter_000,bicgstab_ilut,true,6,1.53645294500785738e-09,1.41050370000000008e-02,8.22450299999999933e-03,2.85812129974365234e+01,9.01471821634913795e-08,3.15407124853576958e-09,3.54396736577025839e+00,5.42604259680956602e-03,7.04066401532976727e-04
/workspace/exp/20260413/iterative/pf_dumps/case9591_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,8,3.55951353810483688e-09,3.15366700000000028e-02,1.25095940000000006e-02,1.45900001525878906e+01,6.30422866132462900e-08,4.32092432857611824e-09,5.51235585428862951e+00,1.02985117797516068e-02,1.33869030983113646e-04
