snapshot,solver,success,iterations,estimated_error,setup_sec,solve_sec,rhs_inf,residual_inf,relative_residual_inf,x_inf,direct_residual_inf,x_delta_direct_inf
/workspace/exp/20260413/iterative/pf_dumps/case3012wp_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,7.83519120595894156e-04,3.39022200000000003e-03,1.11856999999999994e-03,2.72074680328369141e+01,2.31793591265865920e-02,8.51948409848767821e-04,1.58547141670312053e+00,4.22923611067638205e-03,1.99211491782735894e-03
/workspace/exp/20260413/iterative/pf_dumps/case3022_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,2.12777608800813052e-05,3.87164199999999979e-03,1.23889000000000009e-03,2.30895633697509766e+01,9.70588815438377939e-04,4.20358237137528800e-05,3.07722284634739900e+01,2.33342944084737880e-02,1.59117538059305730e-03
/workspace/exp/20260413/iterative/pf_dumps/case30_as/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,1.16582601157905181e-11,3.83300000000000006e-05,6.22999999999999964e-06,1.11424911022186279e+00,2.05179831458401907e-11,1.84141795201925450e-11,2.31933887800389427e-01,5.15226893371689698e-07,6.00658058014236218e-08
/workspace/exp/20260413/iterative/pf_dumps/case30_ieee/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,1.15213301845400104e-11,3.51600000000000022e-05,5.71000000000000039e-06,9.41999971866607666e-01,1.08993508662891259e-11,1.15704365093468745e-11,3.29537053183654505e-01,1.72933624531523833e-06,1.31209310721969175e-07
/workspace/exp/20260413/iterative/pf_dumps/case3120sp_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,4.06713915727319121e-05,3.59292099999999979e-03,1.16387099999999992e-03,2.75737037658691406e+01,1.13054291126072379e-03,4.10007636572971073e-05,8.18662386832999966e-01,1.10028001172315926e-03,6.29985972664393046e-05
/workspace/exp/20260413/iterative/pf_dumps/case3375wp_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,2.45837393360305264e-04,3.87267200000000018e-03,1.28130999999999991e-03,2.72074680328369141e+01,9.37680096811743802e-03,3.44640705147590391e-04,1.49691406538585170e+00,5.38573078173687492e-03,2.13302116694596977e-03
/workspace/exp/20260413/iterative/pf_dumps/case3970_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,2.57265755556088029e-04,1.03478540000000001e-02,1.85074099999999993e-03,1.58070001602172852e+01,4.11569237733577786e-03,2.60371502221785445e-04,1.15801222697420303e+00,1.18445312385595525e-03,2.90131351891154132e-04
/workspace/exp/20260413/iterative/pf_dumps/case39_epri/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,4.52287674505301719e-09,4.41900000000000021e-05,7.68999999999999922e-06,8.30686473846435547e+00,6.85483048101787062e-08,8.25200686039470205e-09,1.27132524765042132e+00,6.73228162106909167e-05,6.99592698216733311e-07
/workspace/exp/20260413/iterative/pf_dumps/case3_lmbd/cuda_mixed_edge/iter_000,bicgstab_ilut,true,2,1.92635318110592072e-18,2.97999999999999984e-06,1.26000000000000001e-06,8.89999961853027344e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.61566055483274962e+00,1.89522978644163231e-07,1.12586683975735014e-07
/workspace/exp/20260413/iterative/pf_dumps/case4020_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,4,5.61989839704985113e-05,1.28926140000000002e-02,2.64890199999999985e-03,1.42045001983642578e+01,1.54013114000953362e-03,1.08425577704373576e-04,1.66752566922338974e+00,1.01847761382031499e-02,3.48935748485157404e-04
/workspace/exp/20260413/iterative/pf_dumps/case4601_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,4.97355926165424041e-05,1.03875040000000005e-02,2.11430099999999985e-03,1.58070001602172852e+01,5.75626505750770345e-04,3.64159233198146375e-05,1.61332643437096146e+00,4.06862662996720914e-04,3.30671539183757801e-05
/workspace/exp/20260413/iterative/pf_dumps/case4619_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,1.28302611617806889e-04,1.50705950000000009e-02,2.39494099999999982e-03,2.53402690887451172e+01,4.24577171999310048e-03,1.67550380192247456e-04,1.33893785053246495e+00,1.20047648859136769e-03,3.29231514737404751e-04
/workspace/exp/20260413/iterative/pf_dumps/case4661_sdet/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,6.57180602964454238e-04,7.51811200000000041e-03,1.84449099999999997e-03,4.10441894531250000e+01,3.56562100318129141e-02,8.68727352321928704e-04,3.82390927819291626e+00,5.88884746122531055e-03,2.31430418775380176e-03
/workspace/exp/20260413/iterative/pf_dumps/case4837_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,1.43446172861533608e-04,9.15657299999999945e-03,2.14204099999999991e-03,1.80000000000000000e+01,4.49423961491701718e-03,2.49679978606500948e-04,3.81829074079905251e+00,5.48125036434847501e-03,2.39754702833616662e-03
/workspace/exp/20260413/iterative/pf_dumps/case4917_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,5.18502275906380147e-06,6.30622200000000022e-03,2.06162100000000003e-03,2.39915466308593750e+01,2.63660669784875328e-04,1.09897320852895347e-05,2.77492789710507246e+01,1.09246912529545881e-02,4.14613374058347972e-04
/workspace/exp/20260413/iterative/pf_dumps/case500_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,1.97870198011893992e-04,6.16730000000000013e-04,7.49800000000000038e-05,2.47289028167724609e+01,4.74348643639532774e-03,1.91819526791865691e-04,2.16456808150750835e+00,2.63743019323303685e-04,2.08620528489245061e-04
/workspace/exp/20260413/iterative/pf_dumps/case5658_epigrids/cuda_mixed_edge/iter_000,bicgstab_ilut,true,2,4.98082795330915228e-04,1.19997639999999996e-02,1.81179100000000010e-03,2.66879997253417969e+01,1.85246643515238202e-02,6.94119624631649775e-04,3.49647943781890735e-01,3.26133940913991838e-04,2.75486979587083458e-03
/workspace/exp/20260413/iterative/pf_dumps/case57_ieee/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,2.83835607776327168e-07,7.03899999999999952e-05,9.91999999999999989e-06,4.29500007629394531e+00,9.94542474617998717e-07,2.31558197194763753e-07,2.87002546960802241e-01,1.38431159779628388e-06,4.98152835870513400e-07
