snapshot,solver,success,iterations,estimated_error,setup_sec,solve_sec,rhs_inf,residual_inf,relative_residual_inf,x_inf,direct_residual_inf,x_delta_direct_inf
/workspace/exp/20260413/iterative/pf_dumps/case30000_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,1.46185542303674173e-04,4.86913559999999981e-02,1.97740798700000009e+00,6.71930236816406250e+01,9.82264849362404074e-03,1.46185540632366522e-04,6.36720656958865217e+00,4.00651363928972160e-03,6.24038364954069280e-02
/workspace/exp/20260413/iterative/pf_dumps/case300_ieee/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,130,9.32800013680114228e-09,4.27468999999999983e-04,1.55781900000000000e-03,1.74990367889404297e+01,1.63231371530514480e-07,9.32802036473678170e-09,6.23165994950177460e+00,6.40689348101908251e-04,5.64356303867086240e-05
/workspace/exp/20260413/iterative/pf_dumps/case3012wp_k/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,2.44407931656678186e-02,4.49287700000000016e-03,1.36407733000000003e-01,2.72074680328369141e+01,6.64972099844672204e-01,2.44407932058254007e-02,1.69041990859223734e+00,4.22923611067638205e-03,1.65679467121214952e-01
/workspace/exp/20260413/iterative/pf_dumps/case3022_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,1.02556452099051287e-01,4.49938600000000018e-03,1.50885613000000002e-01,2.30895633697509766e+01,2.36798369958270616e+00,1.02556452093197165e-01,3.08283003271623315e+01,2.33342944084737880e-02,1.12699086860518705e+00
/workspace/exp/20260413/iterative/pf_dumps/case30_as/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,13,5.97104726150176808e-09,4.38100000000000024e-05,1.96199999999999985e-05,1.11424911022186279e+00,6.65323414417162695e-09,5.97104730274083271e-09,2.31933887850877485e-01,5.15226893371689698e-07,5.99905950471324445e-08
/workspace/exp/20260413/iterative/pf_dumps/case30_ieee/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,12,9.89913984205541386e-09,4.13400000000000006e-05,1.69299999999999988e-05,9.41999971866607666e-01,9.32498946809579010e-09,9.89913985837810603e-09,3.29537053766102428e-01,1.72933624531523833e-06,1.31211673165543274e-07
/workspace/exp/20260413/iterative/pf_dumps/case3120sp_k/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,5.28889458130667438e-03,4.67754600000000031e-03,1.43516597999999995e-01,2.75737037658691406e+01,1.45834412428558935e-01,5.28889458111439677e-03,8.36087718481631437e-01,1.10028001172315926e-03,3.94953715631884972e-02
/workspace/exp/20260413/iterative/pf_dumps/case3375wp_k/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,false,1000,7.56758079160535641e-02,4.95484700000000007e-03,1.57767897999999990e-01,2.72074680328369141e+01,2.05894712503601340e+00,7.56758079271122736e-02,1.38013277931022760e+00,5.38573078173687492e-03,5.67899851863936544e-01
/workspace/exp/20260413/iterative/pf_dumps/case3970_goc/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,533,9.53132297507296171e-09,6.17450500000000027e-03,1.21969094000000000e-01,1.58070001602172852e+01,1.50661523854334761e-07,9.53131665257500362e-09,1.15791718403984656e+00,1.18445312385595525e-03,7.58761046177891529e-05
/workspace/exp/20260413/iterative/pf_dumps/case39_epri/cuda_mixed_edge/iter_000,bicgstab_block_jacobi,true,16,9.93240542326083769e-09,5.72689999999999967e-05,3.75199999999999999e-05,8.30686473846435547e+00,8.25071877486038829e-08,9.93241016271279002e-09,1.27132522891970479e+00,6.73228162106909167e-05,7.18303241997730879e-07
