algorithm,analyze_sec,backend,benchmark.analyze.avg_sec,benchmark.analyze.count,benchmark.analyze.total_sec,benchmark.solve.avg_sec,benchmark.solve.count,benchmark.solve.total_sec,benchmark.total.avg_sec,benchmark.total.count,benchmark.total.total_sec,buses,case_name,case_stem,dump_case_name,elapsed_sec,final_mismatch,gpu_device_requested,implementation,iterations,jacobian,max_abs_v_delta_from_v0,newtonpf.init_index.avg_sec,newtonpf.init_index.count,newtonpf.init_index.total_sec,newtonpf.jacobian.avg_sec,newtonpf.jacobian.count,newtonpf.jacobian.total_sec,newtonpf.mismatch.avg_sec,newtonpf.mismatch.count,newtonpf.mismatch.total_sec,newtonpf.solve.avg_sec,newtonpf.solve.count,newtonpf.solve.total_sec,newtonpf.update_voltage.avg_sec,newtonpf.update_voltage.count,newtonpf.update_voltage.total_sec,pq,pv,repeat_idx,runpf.build_Sbus.avg_sec,runpf.build_Sbus.count,runpf.build_Sbus.total_sec,runpf.build_Ybus.avg_sec,runpf.build_Ybus.count,runpf.build_Ybus.total_sec,runpf.bus_indexing.avg_sec,runpf.bus_indexing.count,runpf.bus_indexing.total_sec,runpf.load_case_data.avg_sec,runpf.load_case_data.count,runpf.load_case_data.total_sec,runpf.newtonpf.avg_sec,runpf.newtonpf.count,runpf.newtonpf.total_sec,solve_sec,success
pypower_like,0.00073,cpu,0.00073,1,0.00073,0.24166,1,0.24166,0.242391,1,0.242391,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.242391,1.003126748333e-11,,cpp_pypowerlike,7,edge_based,2.014161676699,,,,,,,,,,,,,,,,7796,1444,8,,,,,,,,,,,,,,,,0.24166,True
pypower_like,0.000737,cpu,0.000737,1,0.000737,0.242237,1,0.242237,0.242974,1,0.242974,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.242974,1.003126748333e-11,,cpp_pypowerlike,7,edge_based,2.014161676699,,,,,,,,,,,,,,,,7796,1444,9,,,,,,,,,,,,,,,,0.242237,True
optimized,0.013257,cpu,0.013257,1,0.013257,0.062123,1,0.062123,0.075381,1,0.075381,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.075381,8.32134361417e-12,,cpp_optimized,7,edge_based,2.014161676699,,,,,,,,,,,,,,,,7796,1444,0,,,,,,,,,,,,,,,,0.062123,True
optimized,0.01377,cpu,0.01377,1,0.01377,0.062083,1,0.062083,0.075853,1,0.075853,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.075853,8.32134361417e-12,,cpp_optimized,7,edge_based,2.014161676699,,,,,,,,,,,,,,,,7796,1444,1,,,,,,,,,,,,,,,,0.062083,True
optimized,0.013922,cpu,0.013922,1,0.013922,0.062256,1,0.062256,0.076179,1,0.076179,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.076179,8.32134361417e-12,,cpp_optimized,7,edge_based,2.014161676699,,,,,,,,,,,,,,,,7796,1444,2,,,,,,,,,,,,,,,,0.062256,True
optimized,0.013798,cpu,0.013798,1,0.013798,0.06218,1,0.06218,0.075978,1,0.075978,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.075978,8.32134361417e-12,,cpp_optimized,7,edge_based,2.014161676699,,,,,,,,,,,,,,,,7796,1444,3,,,,,,,,,,,,,,,,0.06218,True
optimized,0.013848,cpu,0.013848,1,0.013848,0.062121,1,0.062121,0.075969,1,0.075969,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.075969,8.32134361417e-12,,cpp_optimized,7,edge_based,2.014161676699,,,,,,,,,,,,,,,,7796,1444,4,,,,,,,,,,,,,,,,0.062121,True
optimized,0.013864,cpu,0.013864,1,0.013864,0.062181,1,0.062181,0.076045,1,0.076045,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.076045,8.32134361417e-12,,cpp_optimized,7,edge_based,2.014161676699,,,,,,,,,,,,,,,,7796,1444,5,,,,,,,,,,,,,,,,0.062181,True
optimized,0.013959,cpu,0.013959,1,0.013959,0.062122,1,0.062122,0.076081,1,0.076081,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.076081,8.32134361417e-12,,cpp_optimized,7,edge_based,2.014161676699,,,,,,,,,,,,,,,,7796,1444,6,,,,,,,,,,,,,,,,0.062122,True
optimized,0.01406,cpu,0.01406,1,0.01406,0.062052,1,0.062052,0.076113,1,0.076113,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.076113,8.32134361417e-12,,cpp_optimized,7,edge_based,2.014161676699,,,,,,,,,,,,,,,,7796,1444,7,,,,,,,,,,,,,,,,0.062052,True
optimized,0.013865,cpu,0.013865,1,0.013865,0.062025,1,0.062025,0.075891,1,0.075891,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.075891,8.32134361417e-12,,cpp_optimized,7,edge_based,2.014161676699,,,,,,,,,,,,,,,,7796,1444,8,,,,,,,,,,,,,,,,0.062025,True
optimized,0.013826,cpu,0.013826,1,0.013826,0.062054,1,0.062054,0.075881,1,0.075881,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.075881,8.32134361417e-12,,cpp_optimized,7,edge_based,2.014161676699,,,,,,,,,,,,,,,,7796,1444,9,,,,,,,,,,,,,,,,0.062054,True
optimized,0.057702,cuda,0.057702,1,0.057702,0.00699,1,0.00699,0.064692,1,0.064692,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.064692,1.008231737681e-09,3,cpp_cuda_edge,7,edge_based,2.014161676718,,,,,,,,,,,,,,,,7796,1444,0,,,,,,,,,,,,,,,,0.00699,True
optimized,0.054816,cuda,0.054816,1,0.054816,0.007012,1,0.007012,0.061828,1,0.061828,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061828,5.869369087974e-10,3,cpp_cuda_edge,7,edge_based,2.014161676681,,,,,,,,,,,,,,,,7796,1444,1,,,,,,,,,,,,,,,,0.007012,True
optimized,0.054434,cuda,0.054434,1,0.054434,0.007008,1,0.007008,0.061442,1,0.061442,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061442,2.475981641936e-10,3,cpp_cuda_edge,7,edge_based,2.014161676696,,,,,,,,,,,,,,,,7796,1444,2,,,,,,,,,,,,,,,,0.007008,True
optimized,0.054898,cuda,0.054898,1,0.054898,0.007008,1,0.007008,0.061906,1,0.061906,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061906,5.100123656732e-10,3,cpp_cuda_edge,7,edge_based,2.014161676717,,,,,,,,,,,,,,,,7796,1444,3,,,,,,,,,,,,,,,,0.007008,True
optimized,0.054437,cuda,0.054437,1,0.054437,0.006993,1,0.006993,0.06143,1,0.06143,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.06143,1.808399096408e-10,3,cpp_cuda_edge,7,edge_based,2.014161676698,,,,,,,,,,,,,,,,7796,1444,4,,,,,,,,,,,,,,,,0.006993,True
optimized,0.054443,cuda,0.054443,1,0.054443,0.007039,1,0.007039,0.061483,1,0.061483,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061483,1.214598362859e-09,3,cpp_cuda_edge,7,edge_based,2.014161676726,,,,,,,,,,,,,,,,7796,1444,5,,,,,,,,,,,,,,,,0.007039,True
optimized,0.054664,cuda,0.054664,1,0.054664,0.006967,1,0.006967,0.061631,1,0.061631,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061631,9.944601721962e-10,3,cpp_cuda_edge,7,edge_based,2.014161676696,,,,,,,,,,,,,,,,7796,1444,6,,,,,,,,,,,,,,,,0.006967,True
optimized,0.054446,cuda,0.054446,1,0.054446,0.007029,1,0.007029,0.061475,1,0.061475,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061475,1.943214347531e-10,3,cpp_cuda_edge,7,edge_based,2.014161676706,,,,,,,,,,,,,,,,7796,1444,7,,,,,,,,,,,,,,,,0.007029,True
optimized,0.054634,cuda,0.054634,1,0.054634,0.007002,1,0.007002,0.061636,1,0.061636,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061636,6.018202698341e-10,3,cpp_cuda_edge,7,edge_based,2.014161676689,,,,,,,,,,,,,,,,7796,1444,8,,,,,,,,,,,,,,,,0.007002,True
optimized,0.054793,cuda,0.054793,1,0.054793,0.006987,1,0.006987,0.061781,1,0.061781,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061781,5.319531481973e-10,3,cpp_cuda_edge,7,edge_based,2.014161676667,,,,,,,,,,,,,,,,7796,1444,9,,,,,,,,,,,,,,,,0.006987,True
optimized,0.058124,cuda,0.058124,1,0.058124,0.007145,1,0.007145,0.06527,1,0.06527,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.06527,3.475574003944e-10,3,cpp_cuda_vertex,7,vertex_based,2.0141616767,,,,,,,,,,,,,,,,7796,1444,0,,,,,,,,,,,,,,,,0.007145,True
optimized,0.054467,cuda,0.054467,1,0.054467,0.007125,1,0.007125,0.061593,1,0.061593,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061593,3.067111009614e-10,3,cpp_cuda_vertex,7,vertex_based,2.014161676686,,,,,,,,,,,,,,,,7796,1444,1,,,,,,,,,,,,,,,,0.007125,True
optimized,0.054694,cuda,0.054694,1,0.054694,0.007126,1,0.007126,0.06182,1,0.06182,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.06182,1.750458133477e-10,3,cpp_cuda_vertex,7,vertex_based,2.014161676704,,,,,,,,,,,,,,,,7796,1444,2,,,,,,,,,,,,,,,,0.007126,True
optimized,0.054441,cuda,0.054441,1,0.054441,0.007104,1,0.007104,0.061546,1,0.061546,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061546,6.142144570731e-10,3,cpp_cuda_vertex,7,vertex_based,2.014161676682,,,,,,,,,,,,,,,,7796,1444,3,,,,,,,,,,,,,,,,0.007104,True
optimized,0.054451,cuda,0.054451,1,0.054451,0.007065,1,0.007065,0.061517,1,0.061517,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061517,2.560066013346e-10,3,cpp_cuda_vertex,7,vertex_based,2.01416167669,,,,,,,,,,,,,,,,7796,1444,4,,,,,,,,,,,,,,,,0.007065,True
optimized,0.054771,cuda,0.054771,1,0.054771,0.007084,1,0.007084,0.061855,1,0.061855,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061855,4.189093559884e-10,3,cpp_cuda_vertex,7,vertex_based,2.01416167671,,,,,,,,,,,,,,,,7796,1444,5,,,,,,,,,,,,,,,,0.007084,True
optimized,0.054816,cuda,0.054816,1,0.054816,0.007047,1,0.007047,0.061864,1,0.061864,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061864,3.010787175128e-10,3,cpp_cuda_vertex,7,vertex_based,2.014161676698,,,,,,,,,,,,,,,,7796,1444,6,,,,,,,,,,,,,,,,0.007047,True
optimized,0.054587,cuda,0.054587,1,0.054587,0.007047,1,0.007047,0.061635,1,0.061635,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061635,3.514718611639e-10,3,cpp_cuda_vertex,7,vertex_based,2.014161676704,,,,,,,,,,,,,,,,7796,1444,7,,,,,,,,,,,,,,,,0.007047,True
optimized,0.054562,cuda,0.054562,1,0.054562,0.007093,1,0.007093,0.061656,1,0.061656,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061656,3.404718729172e-10,3,cpp_cuda_vertex,7,vertex_based,2.014161676688,,,,,,,,,,,,,,,,7796,1444,8,,,,,,,,,,,,,,,,0.007093,True
optimized,0.054735,cuda,0.054735,1,0.054735,0.007037,1,0.007037,0.061772,1,0.061772,9241,9241_pegase,pglib_opf_case9241_pegase,case9241_pegase,0.061772,1.526462289902e-10,3,cpp_cuda_vertex,7,vertex_based,2.014161676697,,,,,,,,,,,,,,,,7796,1444,9,,,,,,,,,,,,,,,,0.007037,True
