analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.003159,cuda,30,case30_ieee,mixed,case30_ieee,0.004302,3.132615155131e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,0,0.001142,cuda_mixed_edge,True
0.003105,cuda,30,case30_ieee,mixed,case30_ieee,0.004233,3.132615155131e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,1,0.001128,cuda_mixed_edge,True
0.003094,cuda,30,case30_ieee,mixed,case30_ieee,0.004217,3.132615155131e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,2,0.001122,cuda_mixed_edge,True
0.003113,cuda,30,case30_ieee,mixed,case30_ieee,0.004261,1.929665698465e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,3,0.001148,cuda_mixed_edge,True
0.003121,cuda,30,case30_ieee,mixed,case30_ieee,0.004261,3.132615155131e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,4,0.00114,cuda_mixed_edge,True
0.003261,cuda,30,case30_ieee,mixed,case30_ieee,0.004405,3.132615155131e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,5,0.001143,cuda_mixed_edge,True
0.003175,cuda,30,case30_ieee,mixed,case30_ieee,0.004298,3.132615155131e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,6,0.001122,cuda_mixed_edge,True
0.003099,cuda,30,case30_ieee,mixed,case30_ieee,0.004239,3.132615155131e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,7,0.00114,cuda_mixed_edge,True
0.003103,cuda,30,case30_ieee,mixed,case30_ieee,0.004228,3.132615155131e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,8,0.001125,cuda_mixed_edge,True
0.003104,cuda,30,case30_ieee,mixed,case30_ieee,0.004228,3.132615155131e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,9,0.001124,cuda_mixed_edge,True
0.003347,cuda,118,case118_ieee,mixed,case118_ieee,0.005819,8.132250428616e-11,cuda_edge,5,edge_based,1.002563617477,end2end,64,cuda_edge,53,0,0.002472,cuda_mixed_edge,True
0.003215,cuda,118,case118_ieee,mixed,case118_ieee,0.005673,7.082063037086e-11,cuda_edge,5,edge_based,1.002563617478,end2end,64,cuda_edge,53,1,0.002458,cuda_mixed_edge,True
0.003228,cuda,118,case118_ieee,mixed,case118_ieee,0.00571,9.233489829216e-11,cuda_edge,5,edge_based,1.002563617482,end2end,64,cuda_edge,53,2,0.002482,cuda_mixed_edge,True
0.003219,cuda,118,case118_ieee,mixed,case118_ieee,0.005686,8.349466070659e-11,cuda_edge,5,edge_based,1.002563617477,end2end,64,cuda_edge,53,3,0.002467,cuda_mixed_edge,True
0.003211,cuda,118,case118_ieee,mixed,case118_ieee,0.005683,1.089790615668e-10,cuda_edge,5,edge_based,1.002563617473,end2end,64,cuda_edge,53,4,0.002472,cuda_mixed_edge,True
0.003211,cuda,118,case118_ieee,mixed,case118_ieee,0.005676,1.03308857255e-10,cuda_edge,5,edge_based,1.002563617475,end2end,64,cuda_edge,53,5,0.002464,cuda_mixed_edge,True
0.003212,cuda,118,case118_ieee,mixed,case118_ieee,0.005664,1.178154001504e-10,cuda_edge,5,edge_based,1.002563617477,end2end,64,cuda_edge,53,6,0.002451,cuda_mixed_edge,True
0.003199,cuda,118,case118_ieee,mixed,case118_ieee,0.00566,6.607461828277e-11,cuda_edge,5,edge_based,1.002563617472,end2end,64,cuda_edge,53,7,0.002461,cuda_mixed_edge,True
0.003301,cuda,118,case118_ieee,mixed,case118_ieee,0.005768,9.552969827884e-11,cuda_edge,5,edge_based,1.002563617472,end2end,64,cuda_edge,53,8,0.002467,cuda_mixed_edge,True
0.00321,cuda,118,case118_ieee,mixed,case118_ieee,0.005667,5.567504971331e-11,cuda_edge,5,edge_based,1.002563617476,end2end,64,cuda_edge,53,9,0.002457,cuda_mixed_edge,True
0.004296,cuda,793,case793_goc,mixed,case793_goc,0.017148,9.531886491859e-09,cuda_edge,5,edge_based,1.161718975551,end2end,704,cuda_edge,88,0,0.012851,cuda_mixed_edge,True
0.004094,cuda,793,case793_goc,mixed,case793_goc,0.01819,2.794625642011e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,1,0.014096,cuda_mixed_edge,True
0.004023,cuda,793,case793_goc,mixed,case793_goc,0.018148,2.566685464004e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,2,0.014124,cuda_mixed_edge,True
0.004349,cuda,793,case793_goc,mixed,case793_goc,0.018462,2.303546242644e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,3,0.014113,cuda_mixed_edge,True
0.004125,cuda,793,case793_goc,mixed,case793_goc,0.017014,9.862356199985e-09,cuda_edge,5,edge_based,1.161718974634,end2end,704,cuda_edge,88,4,0.012889,cuda_mixed_edge,True
