CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,mg_device_indices,mg_enabled,pq,profile,profile_label,pv,repeat_idx,solve_sec,source_profile,success,variant
0.010846,1,0.010846,0.001668,1,0.001668,0.000225,1,0.000225,0.0001215,2,0.000243,1.5e-05,3,4.5e-05,8.833333333333e-05,3,0.000265,0.000209,1,0.000209,0.012518,1,0.012518,0.000294,1,0.000294,0.013023,1,0.013023,1.3e-05,3,3.9e-05,0.0002613333333333,3,0.000784,2.925e-05,4,0.000117,0.000252,4,0.001008,2.1e-05,3,6.3e-05,2.1e-05,1,2.1e-05,0.00112,1,0.00112,8.9e-05,1,8.9e-05,0.013024,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.014147,6.649938776774e-11,cuda_mixed_edge,4,edge_based,0.03058561718997,operators,,False,444,cuda_edge,CUDA mixed edge,55,0,0.001122,cuda_mixed_edge,True,baseline
0.010704,1,0.010704,0.001549,1,0.001549,0.000226,1,0.000226,0.0001205,2,0.000241,1.5e-05,3,4.5e-05,8.533333333333e-05,3,0.000256,0.000135,1,0.000135,0.012256,1,0.012256,0.000251,1,0.000251,0.012643,1,0.012643,1.233333333333e-05,3,3.7e-05,0.0002573333333333,3,0.000772,2.9e-05,4,0.000116,0.00024875,4,0.000995,2.1e-05,3,6.3e-05,2.1e-05,1,2.1e-05,0.001102,1,0.001102,8.3e-05,1,8.3e-05,0.012644,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013748,5.688030597683e-11,cuda_mixed_edge,4,edge_based,0.03058561719004,operators,,False,444,cuda_edge,CUDA mixed edge,55,1,0.001103,cuda_mixed_edge,True,baseline
0.010677,1,0.010677,0.001561,1,0.001561,0.000224,1,0.000224,0.0001205,2,0.000241,1.766666666667e-05,3,5.3e-05,8.433333333333e-05,3,0.000253,0.000136,1,0.000136,0.012241,1,0.012241,0.000249,1,0.000249,0.012629,1,0.012629,1.266666666667e-05,3,3.8e-05,0.0002593333333333,3,0.000778,2.925e-05,4,0.000117,0.00025,4,0.001,2.1e-05,3,6.3e-05,2.1e-05,1,2.1e-05,0.001107,1,0.001107,8.3e-05,1,8.3e-05,0.012629,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013738,5.966645033972e-11,cuda_mixed_edge,4,edge_based,0.03058561719004,operators,,False,444,cuda_edge,CUDA mixed edge,55,2,0.001108,cuda_mixed_edge,True,baseline
0.010673,1,0.010673,0.001559,1,0.001559,0.000236,1,0.000236,0.0001205,2,0.000241,1.5e-05,3,4.5e-05,8.4e-05,3,0.000252,0.000136,1,0.000136,0.012235,1,0.012235,0.000248,1,0.000248,0.01262,1,0.01262,1.233333333333e-05,3,3.7e-05,0.0002596666666667,3,0.000779,2.925e-05,4,0.000117,0.00025025,4,0.001001,2.1e-05,3,6.3e-05,2.1e-05,1,2.1e-05,0.001109,1,0.001109,8.5e-05,1,8.5e-05,0.012621,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013731,6.649645007087e-11,cuda_mixed_edge,4,edge_based,0.03058561719003,operators,,False,444,cuda_edge,CUDA mixed edge,55,3,0.00111,cuda_mixed_edge,True,baseline
0.010664,1,0.010664,0.00156,1,0.00156,0.000224,1,0.000224,0.00012,2,0.00024,1.5e-05,3,4.5e-05,8.433333333333e-05,3,0.000253,0.000136,1,0.000136,0.012228,1,0.012228,0.000253,1,0.000253,0.012619,1,0.012619,1.266666666667e-05,3,3.8e-05,0.0002556666666667,3,0.000767,2.925e-05,4,0.000117,0.000247,4,0.000988,2.1e-05,3,6.3e-05,2.1e-05,1,2.1e-05,0.001095,1,0.001095,8.1e-05,1,8.1e-05,0.01262,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013716,6.371616128723e-11,cuda_mixed_edge,4,edge_based,0.03058561718997,operators,,False,444,cuda_edge,CUDA mixed edge,55,4,0.001096,cuda_mixed_edge,True,baseline
0.010674,1,0.010674,0.001563,1,0.001563,0.000226,1,0.000226,0.0001205,2,0.000241,1.5e-05,3,4.5e-05,8.4e-05,3,0.000252,0.000137,1,0.000137,0.01224,1,0.01224,0.000246,1,0.000246,0.012624,1,0.012624,1.233333333333e-05,3,3.7e-05,0.0002556666666667,3,0.000767,2.975e-05,4,0.000119,0.00024825,4,0.000993,2.1e-05,3,6.3e-05,2.1e-05,1,2.1e-05,0.0011,1,0.0011,8.3e-05,1,8.3e-05,0.012625,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013727,5.994858761215e-11,cuda_mixed_edge,4,edge_based,0.03058561719004,operators,,False,444,cuda_edge,CUDA mixed edge,55,5,0.001101,cuda_mixed_edge,True,baseline
0.010693,1,0.010693,0.001567,1,0.001567,0.000227,1,0.000227,0.000122,2,0.000244,1.566666666667e-05,3,4.7e-05,8.566666666667e-05,3,0.000257,0.000137,1,0.000137,0.012264,1,0.012264,0.000259,1,0.000259,0.012661,1,0.012661,1.3e-05,3,3.9e-05,0.00026,3,0.00078,2.975e-05,4,0.000119,0.00025175,4,0.001007,2.133333333333e-05,3,6.4e-05,2.2e-05,1,2.2e-05,0.001118,1,0.001118,8.6e-05,1,8.6e-05,0.012662,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013781,8.338172444052e-11,cuda_mixed_edge,4,edge_based,0.03058561719008,operators,,False,444,cuda_edge,CUDA mixed edge,55,6,0.001119,cuda_mixed_edge,True,baseline
0.010696,1,0.010696,0.00156,1,0.00156,0.000229,1,0.000229,0.0001255,2,0.000251,1.6e-05,3,4.8e-05,8.666666666667e-05,3,0.00026,0.000136,1,0.000136,0.012259,1,0.012259,0.000253,1,0.000253,0.01265,1,0.01265,1.333333333333e-05,3,4e-05,0.000264,3,0.000792,2.975e-05,4,0.000119,0.00025475,4,0.001019,2.133333333333e-05,3,6.4e-05,2.2e-05,1,2.2e-05,0.001133,1,0.001133,8.9e-05,1,8.9e-05,0.012651,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013786,9.167627906165e-11,cuda_mixed_edge,4,edge_based,0.03058561718997,operators,,False,444,cuda_edge,CUDA mixed edge,55,7,0.001134,cuda_mixed_edge,True,baseline
0.0107,1,0.0107,0.001565,1,0.001565,0.00023,1,0.00023,0.000122,2,0.000244,1.566666666667e-05,3,4.7e-05,8.566666666667e-05,3,0.000257,0.000136,1,0.000136,0.012267,1,0.012267,0.00026,1,0.00026,0.012665,1,0.012665,1.333333333333e-05,3,4e-05,0.000261,3,0.000783,2.95e-05,4,0.000118,0.0002525,4,0.00101,2.133333333333e-05,3,6.4e-05,2.3e-05,1,2.3e-05,0.001125,1,0.001125,8.9e-05,1,8.9e-05,0.012666,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013793,8.189961037446e-11,cuda_mixed_edge,4,edge_based,0.03058561719014,operators,,False,444,cuda_edge,CUDA mixed edge,55,8,0.001126,cuda_mixed_edge,True,baseline
0.010689,1,0.010689,0.001646,1,0.001646,0.000236,1,0.000236,0.0001215,2,0.000243,1.6e-05,3,4.8e-05,8.666666666667e-05,3,0.00026,0.000137,1,0.000137,0.012337,1,0.012337,0.000258,1,0.000258,0.012734,1,0.012734,1.333333333333e-05,3,4e-05,0.0002636666666667,3,0.000791,2.975e-05,4,0.000119,0.0002545,4,0.001018,2.133333333333e-05,3,6.4e-05,2.3e-05,1,2.3e-05,0.001134,1,0.001134,9e-05,1,9e-05,0.012735,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.013871,5.680946982865e-11,cuda_mixed_edge,4,edge_based,0.03058561718997,operators,,False,444,cuda_edge,CUDA mixed edge,55,9,0.001135,cuda_mixed_edge,True,baseline
