analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,mg_device_indices,mg_enabled,pq,profile,profile_label,pv,repeat_idx,solve_sec,source_profile,success,variant
0.29047,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.320007,1.98050030179e-10,cuda_mixed_edge,7,edge_based,0.08741618901384,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,1,0.029536,cuda_mixed_edge,True,baseline
0.29067,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.320749,2.081713086102e-09,cuda_mixed_edge,7,edge_based,0.08741618920547,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,2,0.030078,cuda_mixed_edge,True,baseline
0.291372,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.320448,2.266552890906e-09,cuda_mixed_edge,7,edge_based,0.08741618906363,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,3,0.029076,cuda_mixed_edge,True,baseline
0.290554,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.319925,2.359847169852e-09,cuda_mixed_edge,7,edge_based,0.08741618914803,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,4,0.02937,cuda_mixed_edge,True,baseline
0.291746,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.321245,3.951591962328e-09,cuda_mixed_edge,7,edge_based,0.08741618920009,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,5,0.029499,cuda_mixed_edge,True,baseline
0.290438,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.320015,1.247310834823e-09,cuda_mixed_edge,7,edge_based,0.08741618913653,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,6,0.029576,cuda_mixed_edge,True,baseline
0.290451,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.319968,5.402076712184e-09,cuda_mixed_edge,7,edge_based,0.08741618901134,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,7,0.029517,cuda_mixed_edge,True,baseline
0.29159,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.32168,4.2981696017e-09,cuda_mixed_edge,7,edge_based,0.08741618911198,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,8,0.030089,cuda_mixed_edge,True,baseline
0.29059,cuda,70000,case_ACTIVSg70k,mixed,case_ACTIVSg70k,0.319971,1.038020713873e-09,cuda_mixed_edge,7,edge_based,0.087416189122,end2end,,False,64105,cuda_edge,CUDA mixed edge,5894,9,0.029381,cuda_mixed_edge,True,baseline
0.380645,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,Base_Eastern_Interconnect_515GW,0.416585,5.190894034057e-09,cuda_mixed_edge,6,edge_based,0.2269152465196,end2end,,False,76439,cuda_edge,CUDA mixed edge,2038,0,0.035939,cuda_mixed_edge,True,baseline
0.35831,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,Base_Eastern_Interconnect_515GW,0.400016,1.784915271141e-11,cuda_mixed_edge,7,edge_based,0.2269152465437,end2end,,False,76439,cuda_edge,CUDA mixed edge,2038,1,0.041705,cuda_mixed_edge,True,baseline
0.356646,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,Base_Eastern_Interconnect_515GW,0.398027,2.037611215752e-11,cuda_mixed_edge,7,edge_based,0.2269152465439,end2end,,False,76439,cuda_edge,CUDA mixed edge,2038,2,0.041381,cuda_mixed_edge,True,baseline
0.355564,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,Base_Eastern_Interconnect_515GW,0.397958,3.959130245867e-11,cuda_mixed_edge,7,edge_based,0.2269152465436,end2end,,False,76439,cuda_edge,CUDA mixed edge,2038,3,0.042393,cuda_mixed_edge,True,baseline
0.358405,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,Base_Eastern_Interconnect_515GW,0.394177,4.455135906023e-09,cuda_mixed_edge,6,edge_based,0.2269152464906,end2end,,False,76439,cuda_edge,CUDA mixed edge,2038,4,0.035772,cuda_mixed_edge,True,baseline
0.355413,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,Base_Eastern_Interconnect_515GW,0.396943,3.28033979068e-11,cuda_mixed_edge,7,edge_based,0.2269152465436,end2end,,False,76439,cuda_edge,CUDA mixed edge,2038,5,0.04153,cuda_mixed_edge,True,baseline
0.355696,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,Base_Eastern_Interconnect_515GW,0.397494,2.113283389069e-11,cuda_mixed_edge,7,edge_based,0.2269152465437,end2end,,False,76439,cuda_edge,CUDA mixed edge,2038,6,0.041797,cuda_mixed_edge,True,baseline
0.35817,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,Base_Eastern_Interconnect_515GW,0.399709,3.847847040994e-11,cuda_mixed_edge,7,edge_based,0.2269152465437,end2end,,False,76439,cuda_edge,CUDA mixed edge,2038,7,0.041539,cuda_mixed_edge,True,baseline
0.355828,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,Base_Eastern_Interconnect_515GW,0.39743,2.866726324927e-11,cuda_mixed_edge,7,edge_based,0.2269152465438,end2end,,False,76439,cuda_edge,CUDA mixed edge,2038,8,0.041602,cuda_mixed_edge,True,baseline
0.358496,cuda,78478,Base_Eastern_Interconnect_515GW,mixed,Base_Eastern_Interconnect_515GW,0.394354,4.09575673095e-09,cuda_mixed_edge,6,edge_based,0.226915246513,end2end,,False,76439,cuda_edge,CUDA mixed edge,2038,9,0.035857,cuda_mixed_edge,True,baseline
0.017796,cuda,200,case_ACTIVSg200,mixed,case_ACTIVSg200,0.019518,4.235982410556e-12,cuda_mixed_edge,3,edge_based,0.0005626048489055,end2end,"0,1",True,162,cuda_edge,CUDA mixed edge,37,0,0.001722,cuda_mixed_edge,True,mg
0.017444,cuda,200,case_ACTIVSg200,mixed,case_ACTIVSg200,0.019169,3.874328616643e-12,cuda_mixed_edge,3,edge_based,0.0005626048488981,end2end,"0,1",True,162,cuda_edge,CUDA mixed edge,37,1,0.001724,cuda_mixed_edge,True,mg
0.017608,cuda,200,case_ACTIVSg200,mixed,case_ACTIVSg200,0.019344,4.142008441402e-12,cuda_mixed_edge,3,edge_based,0.0005626048488777,end2end,"0,1",True,162,cuda_edge,CUDA mixed edge,37,2,0.001735,cuda_mixed_edge,True,mg
0.0175,cuda,200,case_ACTIVSg200,mixed,case_ACTIVSg200,0.019241,3.791463915786e-12,cuda_mixed_edge,3,edge_based,0.0005626048488537,end2end,"0,1",True,162,cuda_edge,CUDA mixed edge,37,3,0.00174,cuda_mixed_edge,True,mg
0.017431,cuda,200,case_ACTIVSg200,mixed,case_ACTIVSg200,0.019365,4.265722030866e-12,cuda_mixed_edge,3,edge_based,0.0005626048488907,end2end,"0,1",True,162,cuda_edge,CUDA mixed edge,37,4,0.001934,cuda_mixed_edge,True,mg
0.017466,cuda,200,case_ACTIVSg200,mixed,case_ACTIVSg200,0.019245,4.068433486965e-12,cuda_mixed_edge,3,edge_based,0.0005626048488851,end2end,"0,1",True,162,cuda_edge,CUDA mixed edge,37,5,0.001778,cuda_mixed_edge,True,mg
0.01755,cuda,200,case_ACTIVSg200,mixed,case_ACTIVSg200,0.019337,4.117941880303e-12,cuda_mixed_edge,3,edge_based,0.0005626048488907,end2end,"0,1",True,162,cuda_edge,CUDA mixed edge,37,6,0.001787,cuda_mixed_edge,True,mg
0.01747,cuda,200,case_ACTIVSg200,mixed,case_ACTIVSg200,0.019247,4.369555845683e-12,cuda_mixed_edge,3,edge_based,0.0005626048488667,end2end,"0,1",True,162,cuda_edge,CUDA mixed edge,37,7,0.001776,cuda_mixed_edge,True,mg
0.017517,cuda,200,case_ACTIVSg200,mixed,case_ACTIVSg200,0.019277,4.544404640023e-12,cuda_mixed_edge,3,edge_based,0.0005626048488851,end2end,"0,1",True,162,cuda_edge,CUDA mixed edge,37,8,0.00176,cuda_mixed_edge,True,mg
0.017454,cuda,200,case_ACTIVSg200,mixed,case_ACTIVSg200,0.019237,4.60066775113e-12,cuda_mixed_edge,3,edge_based,0.0005626048488944,end2end,"0,1",True,162,cuda_edge,CUDA mixed edge,37,9,0.001782,cuda_mixed_edge,True,mg
0.019216,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.022275,7.203457475855e-11,cuda_mixed_edge,4,edge_based,0.03058561719015,end2end,"0,1",True,444,cuda_edge,CUDA mixed edge,55,0,0.003059,cuda_mixed_edge,True,mg
0.018852,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.021929,5.487613090293e-11,cuda_mixed_edge,4,edge_based,0.03058561719014,end2end,"0,1",True,444,cuda_edge,CUDA mixed edge,55,1,0.003076,cuda_mixed_edge,True,mg
0.018935,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.021986,7.328067545963e-11,cuda_mixed_edge,4,edge_based,0.03058561719015,end2end,"0,1",True,444,cuda_edge,CUDA mixed edge,55,2,0.00305,cuda_mixed_edge,True,mg
0.018863,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.021983,6.42709643686e-11,cuda_mixed_edge,4,edge_based,0.03058561719015,end2end,"0,1",True,444,cuda_edge,CUDA mixed edge,55,3,0.003119,cuda_mixed_edge,True,mg
0.018917,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.022051,8.971813620605e-11,cuda_mixed_edge,4,edge_based,0.03058561719003,end2end,"0,1",True,444,cuda_edge,CUDA mixed edge,55,4,0.003134,cuda_mixed_edge,True,mg
0.019056,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.022189,7.264544700771e-11,cuda_mixed_edge,4,edge_based,0.03058561718998,end2end,"0,1",True,444,cuda_edge,CUDA mixed edge,55,5,0.003132,cuda_mixed_edge,True,mg
0.018923,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.02203,6.181649391653e-11,cuda_mixed_edge,4,edge_based,0.03058561719009,end2end,"0,1",True,444,cuda_edge,CUDA mixed edge,55,6,0.003107,cuda_mixed_edge,True,mg
0.019015,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.022128,5.420278695838e-11,cuda_mixed_edge,4,edge_based,0.03058561718997,end2end,"0,1",True,444,cuda_edge,CUDA mixed edge,55,7,0.003113,cuda_mixed_edge,True,mg
0.01895,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.022074,9.11944225045e-11,cuda_mixed_edge,4,edge_based,0.03058561718997,end2end,"0,1",True,444,cuda_edge,CUDA mixed edge,55,8,0.003124,cuda_mixed_edge,True,mg
0.018921,cuda,500,case_ACTIVSg500,mixed,case_ACTIVSg500,0.022065,5.547319310854e-11,cuda_mixed_edge,4,edge_based,0.03058561718986,end2end,"0,1",True,444,cuda_edge,CUDA mixed edge,55,9,0.003144,cuda_mixed_edge,True,mg
0.021986,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.024661,3.01787472464e-12,cuda_mixed_edge,3,edge_based,6.38303032475e-05,end2end,"0,1",True,805,cuda_edge,CUDA mixed edge,187,0,0.002675,cuda_mixed_edge,True,mg
0.021401,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.024101,2.911901148532e-12,cuda_mixed_edge,3,edge_based,6.383030324429e-05,end2end,"0,1",True,805,cuda_edge,CUDA mixed edge,187,1,0.0027,cuda_mixed_edge,True,mg
0.021427,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.024105,6.346595729683e-12,cuda_mixed_edge,3,edge_based,6.383030325594e-05,end2end,"0,1",True,805,cuda_edge,CUDA mixed edge,187,2,0.002677,cuda_mixed_edge,True,mg
0.021421,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.024125,1.89187703229e-12,cuda_mixed_edge,3,edge_based,6.383030324418e-05,end2end,"0,1",True,805,cuda_edge,CUDA mixed edge,187,3,0.002704,cuda_mixed_edge,True,mg
0.02148,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.024178,6.118880724465e-12,cuda_mixed_edge,3,edge_based,6.38303032425e-05,end2end,"0,1",True,805,cuda_edge,CUDA mixed edge,187,4,0.002697,cuda_mixed_edge,True,mg
0.021463,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.02414,1.957443727635e-12,cuda_mixed_edge,3,edge_based,6.383030326368e-05,end2end,"0,1",True,805,cuda_edge,CUDA mixed edge,187,5,0.002677,cuda_mixed_edge,True,mg
0.021462,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.024155,6.345539819768e-12,cuda_mixed_edge,3,edge_based,6.383030320844e-05,end2end,"0,1",True,805,cuda_edge,CUDA mixed edge,187,6,0.002693,cuda_mixed_edge,True,mg
0.021607,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.024303,3.027574075065e-12,cuda_mixed_edge,3,edge_based,6.383030320742e-05,end2end,"0,1",True,805,cuda_edge,CUDA mixed edge,187,7,0.002696,cuda_mixed_edge,True,mg
0.021503,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.02419,6.076579079094e-12,cuda_mixed_edge,3,edge_based,6.383030323959e-05,end2end,"0,1",True,805,cuda_edge,CUDA mixed edge,187,8,0.002686,cuda_mixed_edge,True,mg
0.02149,cuda,993,MemphisCase2026_Mar7,mixed,MemphisCase2026_Mar7,0.0242,5.702180609807e-12,cuda_mixed_edge,3,edge_based,6.38303032045e-05,end2end,"0,1",True,805,cuda_edge,CUDA mixed edge,187,9,0.002709,cuda_mixed_edge,True,mg
0.027744,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.033456,3.15135476824e-09,cuda_mixed_edge,4,edge_based,0.02916330895157,end2end,"0,1",True,1608,cuda_edge,CUDA mixed edge,391,0,0.005711,cuda_mixed_edge,True,mg
0.026789,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.032417,2.991842733049e-09,cuda_mixed_edge,4,edge_based,0.02916330894443,end2end,"0,1",True,1608,cuda_edge,CUDA mixed edge,391,1,0.005627,cuda_mixed_edge,True,mg
0.026795,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.032408,3.001599950287e-09,cuda_mixed_edge,4,edge_based,0.02916330896321,end2end,"0,1",True,1608,cuda_edge,CUDA mixed edge,391,2,0.005612,cuda_mixed_edge,True,mg
0.026791,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.032679,3.299497779538e-09,cuda_mixed_edge,4,edge_based,0.0291633089545,end2end,"0,1",True,1608,cuda_edge,CUDA mixed edge,391,3,0.005887,cuda_mixed_edge,True,mg
0.026771,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.032387,2.82975687618e-09,cuda_mixed_edge,4,edge_based,0.02916330897459,end2end,"0,1",True,1608,cuda_edge,CUDA mixed edge,391,4,0.005615,cuda_mixed_edge,True,mg
0.026769,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.032424,2.584799088861e-09,cuda_mixed_edge,4,edge_based,0.02916330894732,end2end,"0,1",True,1608,cuda_edge,CUDA mixed edge,391,5,0.005655,cuda_mixed_edge,True,mg
0.026798,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.032407,2.504254208594e-09,cuda_mixed_edge,4,edge_based,0.0291633089615,end2end,"0,1",True,1608,cuda_edge,CUDA mixed edge,391,6,0.005609,cuda_mixed_edge,True,mg
0.026805,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.032379,4.857768463191e-09,cuda_mixed_edge,4,edge_based,0.02916330893936,end2end,"0,1",True,1608,cuda_edge,CUDA mixed edge,391,7,0.005573,cuda_mixed_edge,True,mg
0.02676,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.03238,5.403141023983e-09,cuda_mixed_edge,4,edge_based,0.02916330898265,end2end,"0,1",True,1608,cuda_edge,CUDA mixed edge,391,8,0.00562,cuda_mixed_edge,True,mg
0.026836,cuda,2000,case_ACTIVSg2000,mixed,case_ACTIVSg2000,0.032522,3.045045090596e-09,cuda_mixed_edge,4,edge_based,0.02916330893195,end2end,"0,1",True,1608,cuda_edge,CUDA mixed edge,391,9,0.005685,cuda_mixed_edge,True,mg
0.047236,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.057572,3.520706712279e-10,cuda_mixed_edge,5,edge_based,0.05033550758072,end2end,"0,1",True,5553,cuda_edge,CUDA mixed edge,104,0,0.010336,cuda_mixed_edge,True,mg
0.044703,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.054546,3.716348270788e-10,cuda_mixed_edge,5,edge_based,0.05033550758069,end2end,"0,1",True,5553,cuda_edge,CUDA mixed edge,104,1,0.009842,cuda_mixed_edge,True,mg
0.044743,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.054795,3.054073591247e-10,cuda_mixed_edge,5,edge_based,0.05033550758074,end2end,"0,1",True,5553,cuda_edge,CUDA mixed edge,104,2,0.010051,cuda_mixed_edge,True,mg
0.044922,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.0549,2.186073544408e-10,cuda_mixed_edge,5,edge_based,0.05033550758076,end2end,"0,1",True,5553,cuda_edge,CUDA mixed edge,104,3,0.009977,cuda_mixed_edge,True,mg
0.04479,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.054842,2.597266846038e-10,cuda_mixed_edge,5,edge_based,0.05033550758067,end2end,"0,1",True,5553,cuda_edge,CUDA mixed edge,104,4,0.010051,cuda_mixed_edge,True,mg
0.044815,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.054834,1.82709569696e-10,cuda_mixed_edge,5,edge_based,0.05033550758092,end2end,"0,1",True,5553,cuda_edge,CUDA mixed edge,104,5,0.010019,cuda_mixed_edge,True,mg
0.044916,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.055033,2.087446188126e-10,cuda_mixed_edge,5,edge_based,0.05033550758088,end2end,"0,1",True,5553,cuda_edge,CUDA mixed edge,104,6,0.010117,cuda_mixed_edge,True,mg
0.044817,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.054707,1.488911424707e-10,cuda_mixed_edge,5,edge_based,0.05033550758088,end2end,"0,1",True,5553,cuda_edge,CUDA mixed edge,104,7,0.009889,cuda_mixed_edge,True,mg
0.044861,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.055058,2.09994688305e-10,cuda_mixed_edge,5,edge_based,0.05033550758084,end2end,"0,1",True,5553,cuda_edge,CUDA mixed edge,104,8,0.010196,cuda_mixed_edge,True,mg
0.044896,cuda,5658,Base_Florida_42GW,mixed,Base_Florida_42GW,0.054873,1.920440473313e-10,cuda_mixed_edge,5,edge_based,0.05033550758094,end2end,"0,1",True,5553,cuda_edge,CUDA mixed edge,104,9,0.009976,cuda_mixed_edge,True,mg
0.049923,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.058563,4.367477920485e-11,cuda_mixed_edge,4,edge_based,0.01575196529897,end2end,"0,1",True,6127,cuda_edge,CUDA mixed edge,589,0,0.008639,cuda_mixed_edge,True,mg
0.048095,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.056978,7.59714902551e-11,cuda_mixed_edge,4,edge_based,0.01575196529867,end2end,"0,1",True,6127,cuda_edge,CUDA mixed edge,589,1,0.008883,cuda_mixed_edge,True,mg
0.047978,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.057051,4.871485973753e-11,cuda_mixed_edge,4,edge_based,0.01575196529905,end2end,"0,1",True,6127,cuda_edge,CUDA mixed edge,589,2,0.009073,cuda_mixed_edge,True,mg
0.04783,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.056435,6.97771810947e-11,cuda_mixed_edge,4,edge_based,0.01575196529898,end2end,"0,1",True,6127,cuda_edge,CUDA mixed edge,589,3,0.008605,cuda_mixed_edge,True,mg
0.047747,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.056648,1.482638567145e-10,cuda_mixed_edge,4,edge_based,0.01575196529933,end2end,"0,1",True,6127,cuda_edge,CUDA mixed edge,589,4,0.008901,cuda_mixed_edge,True,mg
0.047801,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.056301,6.958978530414e-11,cuda_mixed_edge,4,edge_based,0.01575196529914,end2end,"0,1",True,6127,cuda_edge,CUDA mixed edge,589,5,0.008499,cuda_mixed_edge,True,mg
0.047842,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.056569,1.575533164684e-10,cuda_mixed_edge,4,edge_based,0.01575196529939,end2end,"0,1",True,6127,cuda_edge,CUDA mixed edge,589,6,0.008726,cuda_mixed_edge,True,mg
0.047816,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.056731,8.480396006989e-11,cuda_mixed_edge,4,edge_based,0.01575196529887,end2end,"0,1",True,6127,cuda_edge,CUDA mixed edge,589,7,0.008915,cuda_mixed_edge,True,mg
0.047765,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.056259,1.256667359829e-10,cuda_mixed_edge,4,edge_based,0.01575196529933,end2end,"0,1",True,6127,cuda_edge,CUDA mixed edge,589,8,0.008494,cuda_mixed_edge,True,mg
0.047816,cuda,6717,Texas7k_20220923,mixed,Texas7k_20220923,0.05669,3.112278709766e-11,cuda_mixed_edge,4,edge_based,0.01575196529872,end2end,"0,1",True,6127,cuda_edge,CUDA mixed edge,589,9,0.008874,cuda_mixed_edge,True,mg
0.056545,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.067602,1.833200258261e-11,cuda_mixed_edge,5,edge_based,0.2290447115566,end2end,"0,1",True,7096,cuda_edge,CUDA mixed edge,239,0,0.011056,cuda_mixed_edge,True,mg
0.054039,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.065016,5.300737626612e-11,cuda_mixed_edge,5,edge_based,0.2290447115554,end2end,"0,1",True,7096,cuda_edge,CUDA mixed edge,239,1,0.010976,cuda_mixed_edge,True,mg
0.053701,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.065556,1.326139198454e-11,cuda_mixed_edge,5,edge_based,0.2290447115574,end2end,"0,1",True,7096,cuda_edge,CUDA mixed edge,239,2,0.011855,cuda_mixed_edge,True,mg
0.053612,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.064574,4.026468047869e-11,cuda_mixed_edge,5,edge_based,0.2290447115567,end2end,"0,1",True,7096,cuda_edge,CUDA mixed edge,239,3,0.010962,cuda_mixed_edge,True,mg
0.053689,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.065128,2.053734959873e-11,cuda_mixed_edge,5,edge_based,0.2290447115571,end2end,"0,1",True,7096,cuda_edge,CUDA mixed edge,239,4,0.011439,cuda_mixed_edge,True,mg
0.053619,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.064665,1.695064640063e-11,cuda_mixed_edge,5,edge_based,0.2290447115579,end2end,"0,1",True,7096,cuda_edge,CUDA mixed edge,239,5,0.011046,cuda_mixed_edge,True,mg
0.053635,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.065059,2.38813413489e-11,cuda_mixed_edge,5,edge_based,0.2290447115573,end2end,"0,1",True,7096,cuda_edge,CUDA mixed edge,239,6,0.011424,cuda_mixed_edge,True,mg
0.053626,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.064555,1.56463569486e-11,cuda_mixed_edge,5,edge_based,0.2290447115576,end2end,"0,1",True,7096,cuda_edge,CUDA mixed edge,239,7,0.010928,cuda_mixed_edge,True,mg
0.053754,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.065044,3.823075189757e-11,cuda_mixed_edge,5,edge_based,0.2290447115583,end2end,"0,1",True,7096,cuda_edge,CUDA mixed edge,239,8,0.01129,cuda_mixed_edge,True,mg
0.053645,cuda,7336,Base_Texas_66GW,mixed,Base_Texas_66GW,0.064507,1.019184736606e-11,cuda_mixed_edge,5,edge_based,0.2290447115573,end2end,"0,1",True,7096,cuda_edge,CUDA mixed edge,239,9,0.010861,cuda_mixed_edge,True,mg
0.0723,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.082129,1.445569441927e-09,cuda_mixed_edge,5,edge_based,0.05334083387093,end2end,"0,1",True,9998,cuda_edge,CUDA mixed edge,190,0,0.009828,cuda_mixed_edge,True,mg
0.068639,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.078928,1.246508007947e-09,cuda_mixed_edge,5,edge_based,0.05334083386809,end2end,"0,1",True,9998,cuda_edge,CUDA mixed edge,190,1,0.010288,cuda_mixed_edge,True,mg
0.068642,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.078554,2.225977807833e-09,cuda_mixed_edge,5,edge_based,0.05334083387469,end2end,"0,1",True,9998,cuda_edge,CUDA mixed edge,190,2,0.009912,cuda_mixed_edge,True,mg
0.068566,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.078681,1.241467556152e-09,cuda_mixed_edge,5,edge_based,0.0533408338741,end2end,"0,1",True,9998,cuda_edge,CUDA mixed edge,190,3,0.010115,cuda_mixed_edge,True,mg
0.068898,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.078838,8.253580041639e-10,cuda_mixed_edge,5,edge_based,0.05334083387672,end2end,"0,1",True,9998,cuda_edge,CUDA mixed edge,190,4,0.00994,cuda_mixed_edge,True,mg
0.068529,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.078849,2.35337793697e-09,cuda_mixed_edge,5,edge_based,0.05334083387939,end2end,"0,1",True,9998,cuda_edge,CUDA mixed edge,190,5,0.010319,cuda_mixed_edge,True,mg
0.06856,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.07837,1.554842058318e-09,cuda_mixed_edge,5,edge_based,0.05334083387632,end2end,"0,1",True,9998,cuda_edge,CUDA mixed edge,190,6,0.009809,cuda_mixed_edge,True,mg
0.068927,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.078901,8.396288109225e-10,cuda_mixed_edge,5,edge_based,0.05334083387815,end2end,"0,1",True,9998,cuda_edge,CUDA mixed edge,190,7,0.009973,cuda_mixed_edge,True,mg
0.068869,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.079007,1.084242472575e-09,cuda_mixed_edge,5,edge_based,0.05334083386875,end2end,"0,1",True,9998,cuda_edge,CUDA mixed edge,190,8,0.010137,cuda_mixed_edge,True,mg
0.068511,cuda,10189,Base_MIOHIN_76GW,mixed,Base_MIOHIN_76GW,0.078431,1.590364728798e-09,cuda_mixed_edge,5,edge_based,0.0533408338742,end2end,"0,1",True,9998,cuda_edge,CUDA mixed edge,190,9,0.009919,cuda_mixed_edge,True,mg
0.113949,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.129698,8.508438265588e-11,cuda_mixed_edge,6,edge_based,0.04032063151765,end2end,"0,1",True,19991,cuda_edge,CUDA mixed edge,766,0,0.015748,cuda_mixed_edge,True,mg
0.106796,cuda,20758,Base_West_Interconnect_121GW,mixed,Base_West_Interconnect_121GW,0.122561,3.021948054224e-10,cuda_mixed_edge,6,edge_based,0.04032063151895,end2end,"0,1",True,19991,cuda_edge,CUDA mixed edge,766,1,0.015764,cuda_mixed_edge,True,mg
