analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.013963,cuda,793,case793_goc,mixed,case793_goc,0.015431,2.269849459992e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,7,0.001467,cuda_mixed_edge,True
0.013989,cuda,793,case793_goc,mixed,case793_goc,0.015442,2.264540985286e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,8,0.001453,cuda_mixed_edge,True
0.013945,cuda,793,case793_goc,mixed,case793_goc,0.015156,8.77739397831e-09,cuda_edge,5,edge_based,1.161718975335,end2end,704,cuda_edge,88,9,0.001211,cuda_mixed_edge,True
0.017281,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.019282,5.0272557435e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,0,0.002001,cuda_mixed_edge,True
0.016798,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018771,8.560594791419e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,1,0.001973,cuda_mixed_edge,True
0.016766,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018746,7.285899841419e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,2,0.00198,cuda_mixed_edge,True
0.01674,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018723,5.700800942421e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,3,0.001983,cuda_mixed_edge,True
0.016843,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018846,6.280365116851e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,4,0.002003,cuda_mixed_edge,True
0.016743,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018745,8.414738689447e-12,cuda_edge,6,edge_based,0.9675246266076,end2end,1094,cuda_edge,259,5,0.002002,cuda_mixed_edge,True
0.01674,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018742,5.145848725085e-12,cuda_edge,6,edge_based,0.9675246266079,end2end,1094,cuda_edge,259,6,0.002002,cuda_mixed_edge,True
0.016735,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.01875,4.619861241566e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,7,0.002014,cuda_mixed_edge,True
0.017107,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.019121,8.971400788892e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,8,0.002013,cuda_mixed_edge,True
0.016767,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.018772,5.040901380771e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,9,0.002005,cuda_mixed_edge,True
0.023075,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.025338,8.549363025999e-10,cuda_edge,5,edge_based,0.5067134060515,end2end,2396,cuda_edge,349,0,0.002262,cuda_mixed_edge,True
0.022199,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024426,4.466451652974e-10,cuda_edge,5,edge_based,0.506713406127,end2end,2396,cuda_edge,349,1,0.002226,cuda_mixed_edge,True
0.022292,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.02453,3.831805618853e-10,cuda_edge,5,edge_based,0.5067134061505,end2end,2396,cuda_edge,349,2,0.002238,cuda_mixed_edge,True
0.022165,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.024393,7.001844867891e-10,cuda_edge,5,edge_based,0.5067134061292,end2end,2396,cuda_edge,349,3,0.002227,cuda_mixed_edge,True
