analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.013128,cuda,793,case793_goc,mixed,case793_goc,0.014585,2.714384272906e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,7,0.001456,cuda_mixed_edge,True
0.013141,cuda,793,case793_goc,mixed,case793_goc,0.014598,1.964721043111e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,8,0.001456,cuda_mixed_edge,True
0.012998,cuda,793,case793_goc,mixed,case793_goc,0.01445,2.532876686168e-12,cuda_edge,6,edge_based,1.161718975814,end2end,704,cuda_edge,88,9,0.001452,cuda_mixed_edge,True
0.015044,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.017053,5.287326132475e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,0,0.002009,cuda_mixed_edge,True
0.014644,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016636,4.698836652094e-12,cuda_edge,6,edge_based,0.9675246266076,end2end,1094,cuda_edge,259,1,0.001991,cuda_mixed_edge,True
0.014205,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.0163,2.671143366507e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,2,0.002094,cuda_mixed_edge,True
0.014347,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016328,5.668492067116e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,3,0.001981,cuda_mixed_edge,True
0.01435,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016333,5.484529865451e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,4,0.001983,cuda_mixed_edge,True
0.014922,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016885,6.3924033416e-12,cuda_edge,6,edge_based,0.9675246266076,end2end,1094,cuda_edge,259,5,0.001963,cuda_mixed_edge,True
0.014611,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016607,4.379829832146e-12,cuda_edge,6,edge_based,0.9675246266077,end2end,1094,cuda_edge,259,6,0.001995,cuda_mixed_edge,True
0.014519,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016522,4.373569508874e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,7,0.002002,cuda_mixed_edge,True
0.014482,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016463,4.546426254663e-12,cuda_edge,6,edge_based,0.9675246266079,end2end,1094,cuda_edge,259,8,0.00198,cuda_mixed_edge,True
0.014475,cuda,1354,case1354_pegase,mixed,case1354_pegase,0.016453,6.28566401931e-12,cuda_edge,6,edge_based,0.9675246266078,end2end,1094,cuda_edge,259,9,0.001978,cuda_mixed_edge,True
0.01773,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019954,7.20150161726e-10,cuda_edge,5,edge_based,0.5067134061136,end2end,2396,cuda_edge,349,0,0.002224,cuda_mixed_edge,True
0.017061,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019262,6.025971874735e-10,cuda_edge,5,edge_based,0.5067134060931,end2end,2396,cuda_edge,349,1,0.0022,cuda_mixed_edge,True
0.017067,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019391,6.628044327936e-10,cuda_edge,5,edge_based,0.5067134061344,end2end,2396,cuda_edge,349,2,0.002323,cuda_mixed_edge,True
0.017265,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019629,6.448747415567e-10,cuda_edge,5,edge_based,0.5067134060942,end2end,2396,cuda_edge,349,3,0.002364,cuda_mixed_edge,True
0.017559,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019904,3.037383677906e-10,cuda_edge,5,edge_based,0.5067134061171,end2end,2396,cuda_edge,349,4,0.002344,cuda_mixed_edge,True
0.089028,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.091563,5.015957859449e-10,cuda_edge,5,edge_based,0.5067134061221,end2end,2396,cuda_edge,349,5,0.002534,cuda_mixed_edge,True
0.01779,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.02016,6.158855470398e-10,cuda_edge,5,edge_based,0.5067134061316,end2end,2396,cuda_edge,349,6,0.002369,cuda_mixed_edge,True
0.016876,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019083,4.796229083386e-10,cuda_edge,5,edge_based,0.5067134061241,end2end,2396,cuda_edge,349,7,0.002206,cuda_mixed_edge,True
0.016735,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019059,5.338972299173e-10,cuda_edge,5,edge_based,0.506713406129,end2end,2396,cuda_edge,349,8,0.002324,cuda_mixed_edge,True
0.016751,cuda,2746,case2746wop_k,mixed,case2746wop_k,0.019078,3.193826353333e-10,cuda_edge,5,edge_based,0.5067134061152,end2end,2396,cuda_edge,349,9,0.002327,cuda_mixed_edge,True
0.022808,cuda,4601,case4601_goc,mixed,case4601_goc,0.02743,2.853091096711e-10,cuda_edge,6,edge_based,1.597383209581,end2end,4468,cuda_edge,132,0,0.004622,cuda_mixed_edge,True
0.022526,cuda,4601,case4601_goc,mixed,case4601_goc,0.027137,2.892413493041e-10,cuda_edge,6,edge_based,1.597383209583,end2end,4468,cuda_edge,132,1,0.00461,cuda_mixed_edge,True
0.022173,cuda,4601,case4601_goc,mixed,case4601_goc,0.026771,3.648583657423e-10,cuda_edge,6,edge_based,1.597383209578,end2end,4468,cuda_edge,132,2,0.004597,cuda_mixed_edge,True
0.119285,cuda,4601,case4601_goc,mixed,case4601_goc,0.124177,3.214408739183e-10,cuda_edge,6,edge_based,1.597383209579,end2end,4468,cuda_edge,132,3,0.004892,cuda_mixed_edge,True
0.02308,cuda,4601,case4601_goc,mixed,case4601_goc,0.02769,3.628521927368e-10,cuda_edge,6,edge_based,1.597383209585,end2end,4468,cuda_edge,132,4,0.004609,cuda_mixed_edge,True
0.021739,cuda,4601,case4601_goc,mixed,case4601_goc,0.026322,4.154865340666e-10,cuda_edge,6,edge_based,1.597383209559,end2end,4468,cuda_edge,132,5,0.004582,cuda_mixed_edge,True
0.021601,cuda,4601,case4601_goc,mixed,case4601_goc,0.026206,3.953306570992e-10,cuda_edge,6,edge_based,1.597383209572,end2end,4468,cuda_edge,132,6,0.004605,cuda_mixed_edge,True
0.021874,cuda,4601,case4601_goc,mixed,case4601_goc,0.026471,4.120654928386e-10,cuda_edge,6,edge_based,1.597383209567,end2end,4468,cuda_edge,132,7,0.004596,cuda_mixed_edge,True
0.021676,cuda,4601,case4601_goc,mixed,case4601_goc,0.02627,2.919142705338e-10,cuda_edge,6,edge_based,1.597383209541,end2end,4468,cuda_edge,132,8,0.004593,cuda_mixed_edge,True
0.021556,cuda,4601,case4601_goc,mixed,case4601_goc,0.026124,2.643892882404e-10,cuda_edge,6,edge_based,1.59738320957,end2end,4468,cuda_edge,132,9,0.004568,cuda_mixed_edge,True
0.031814,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.037771,2.186928305115e-09,cuda_edge,7,edge_based,1.225566785124,end2end,6522,cuda_edge,1864,0,0.005956,cuda_mixed_edge,True
0.031091,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.037032,1.998217369348e-09,cuda_edge,7,edge_based,1.225566785104,end2end,6522,cuda_edge,1864,1,0.005941,cuda_mixed_edge,True
0.030158,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.036111,3.434641460132e-10,cuda_edge,7,edge_based,1.22556678511,end2end,6522,cuda_edge,1864,2,0.005952,cuda_mixed_edge,True
0.030058,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.035985,2.248000341432e-09,cuda_edge,7,edge_based,1.225566785121,end2end,6522,cuda_edge,1864,3,0.005926,cuda_mixed_edge,True
0.030508,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.036433,1.419119044499e-09,cuda_edge,7,edge_based,1.225566785121,end2end,6522,cuda_edge,1864,4,0.005925,cuda_mixed_edge,True
0.030572,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.036505,1.730901422192e-09,cuda_edge,7,edge_based,1.225566785136,end2end,6522,cuda_edge,1864,5,0.005932,cuda_mixed_edge,True
0.030211,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.036145,2.808527521658e-09,cuda_edge,7,edge_based,1.225566785128,end2end,6522,cuda_edge,1864,6,0.005934,cuda_mixed_edge,True
0.030419,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.03634,2.683131605785e-09,cuda_edge,7,edge_based,1.225566785125,end2end,6522,cuda_edge,1864,7,0.00592,cuda_mixed_edge,True
0.030406,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.036338,2.810714105905e-09,cuda_edge,7,edge_based,1.225566785117,end2end,6522,cuda_edge,1864,8,0.005932,cuda_mixed_edge,True
0.030745,cuda,8387,case8387_pegase,mixed,case8387_pegase,0.036715,2.9731904716e-09,cuda_edge,7,edge_based,1.225566785141,end2end,6522,cuda_edge,1864,9,0.005969,cuda_mixed_edge,True
0.091759,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.098882,1.558535181988e-09,cuda_edge,8,edge_based,2.014161676685,end2end,7796,cuda_edge,1444,0,0.007122,cuda_mixed_edge,True
0.032633,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.039959,7.098459615246e-10,cuda_edge,8,edge_based,2.014161676689,end2end,7796,cuda_edge,1444,1,0.007325,cuda_mixed_edge,True
0.032764,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.039862,3.575146862583e-10,cuda_edge,8,edge_based,2.014161676696,end2end,7796,cuda_edge,1444,2,0.007098,cuda_mixed_edge,True
0.032288,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.039359,2.554923819384e-09,cuda_edge,8,edge_based,2.014161676636,end2end,7796,cuda_edge,1444,3,0.007071,cuda_mixed_edge,True
0.0327,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.039778,2.730688175578e-10,cuda_edge,8,edge_based,2.014161676732,end2end,7796,cuda_edge,1444,4,0.007078,cuda_mixed_edge,True
0.032202,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.039277,2.555079898527e-09,cuda_edge,8,edge_based,2.014161676704,end2end,7796,cuda_edge,1444,5,0.007074,cuda_mixed_edge,True
0.032264,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.039344,3.182010210878e-10,cuda_edge,8,edge_based,2.0141616767,end2end,7796,cuda_edge,1444,6,0.00708,cuda_mixed_edge,True
0.03243,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.039522,2.215738703626e-10,cuda_edge,8,edge_based,2.014161676702,end2end,7796,cuda_edge,1444,7,0.007092,cuda_mixed_edge,True
0.032399,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.039484,1.487094242886e-09,cuda_edge,8,edge_based,2.014161676692,end2end,7796,cuda_edge,1444,8,0.007084,cuda_mixed_edge,True
0.032496,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.03959,1.41374272445e-09,cuda_edge,8,edge_based,2.014161676726,end2end,7796,cuda_edge,1444,9,0.007094,cuda_mixed_edge,True
