CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.008592,1,0.008592,0.001649,1,0.001649,6.7e-05,1,6.7e-05,5.866666666667e-05,3,0.000176,9.5e-06,4,3.8e-05,5.1e-05,4,0.000204,1.7e-05,1,1.7e-05,0.010243,1,0.010243,0.000247,1,0.000247,0.01051,1,0.01051,1e-05,4,4e-05,0.000123,4,0.000492,1.82e-05,5,9.1e-05,0.0001382,5,0.000691,1.525e-05,4,6.1e-05,1.5e-05,1,1.5e-05,0.000754,1,0.000754,4.6e-05,1,4.6e-05,0.010511,cuda,30,case30_ieee,mixed,case30_ieee,0.011266,2.270185713203e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,0,0.000755,cuda_mixed_edge,True
0.008484,1,0.008484,0.001548,1,0.001548,6.7e-05,1,6.7e-05,6.033333333333e-05,3,0.000181,1.125e-05,4,4.5e-05,5.1e-05,4,0.000204,1.3e-05,1,1.3e-05,0.010035,1,0.010035,0.000211,1,0.000211,0.010261,1,0.010261,1e-05,4,4e-05,0.00012525,4,0.000501,1.82e-05,5,9.1e-05,0.0001398,5,0.000699,1.525e-05,4,6.1e-05,1.5e-05,1,1.5e-05,0.000763,1,0.000763,4.6e-05,1,4.6e-05,0.010262,cuda,30,case30_ieee,mixed,case30_ieee,0.011027,2.592118365579e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,1,0.000764,cuda_mixed_edge,True
0.008475,1,0.008475,0.001541,1,0.001541,6.6e-05,1,6.6e-05,5.9e-05,3,0.000177,9.5e-06,4,3.8e-05,5.225e-05,4,0.000209,1.4e-05,1,1.4e-05,0.010019,1,0.010019,0.00021,1,0.00021,0.010245,1,0.010245,1e-05,4,4e-05,0.000124,4,0.000496,1.82e-05,5,9.1e-05,0.0001386,5,0.000693,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000758,1,0.000758,4.6e-05,1,4.6e-05,0.010246,cuda,30,case30_ieee,mixed,case30_ieee,0.011006,1.860923102341e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,2,0.000759,cuda_mixed_edge,True
0.008486,1,0.008486,0.001542,1,0.001542,6.6e-05,1,6.6e-05,5.866666666667e-05,3,0.000176,9.25e-06,4,3.7e-05,5.075e-05,4,0.000203,1.4e-05,1,1.4e-05,0.010031,1,0.010031,0.000207,1,0.000207,0.010254,1,0.010254,1e-05,4,4e-05,0.000122,4,0.000488,1.82e-05,5,9.1e-05,0.0001368,5,0.000684,1.525e-05,4,6.1e-05,1.5e-05,1,1.5e-05,0.000749,1,0.000749,4.6e-05,1,4.6e-05,0.010255,cuda,30,case30_ieee,mixed,case30_ieee,0.011005,1.707125573533e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,3,0.00075,cuda_mixed_edge,True
0.008463,1,0.008463,0.00154,1,0.00154,6.6e-05,1,6.6e-05,5.866666666667e-05,3,0.000176,9.5e-06,4,3.8e-05,5.1e-05,4,0.000204,1.4e-05,1,1.4e-05,0.010006,1,0.010006,0.000221,1,0.000221,0.010242,1,0.010242,9.75e-06,4,3.9e-05,0.00012225,4,0.000489,1.82e-05,5,9.1e-05,0.000137,5,0.000685,1.525e-05,4,6.1e-05,1.5e-05,1,1.5e-05,0.00075,1,0.00075,4.6e-05,1,4.6e-05,0.010243,cuda,30,case30_ieee,mixed,case30_ieee,0.010994,2.0444064565e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,4,0.00075,cuda_mixed_edge,True
0.008471,1,0.008471,0.001669,1,0.001669,6.6e-05,1,6.6e-05,5.833333333333e-05,3,0.000175,9.25e-06,4,3.7e-05,5.1e-05,4,0.000204,1.4e-05,1,1.4e-05,0.010144,1,0.010144,0.000211,1,0.000211,0.01037,1,0.01037,9.75e-06,4,3.9e-05,0.00012225,4,0.000489,1.8e-05,5,9e-05,0.0001366,5,0.000683,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000748,1,0.000748,4.5e-05,1,4.5e-05,0.010371,cuda,30,case30_ieee,mixed,case30_ieee,0.01112,2.53326813439e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,5,0.000749,cuda_mixed_edge,True
0.008472,1,0.008472,0.001539,1,0.001539,6.7e-05,1,6.7e-05,5.866666666667e-05,3,0.000176,9.25e-06,4,3.7e-05,5.1e-05,4,0.000204,1.4e-05,1,1.4e-05,0.010013,1,0.010013,0.000215,1,0.000215,0.010244,1,0.010244,9.75e-06,4,3.9e-05,0.00012225,4,0.000489,1.8e-05,5,9e-05,0.000137,5,0.000685,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000748,1,0.000748,4.5e-05,1,4.5e-05,0.010245,cuda,30,case30_ieee,mixed,case30_ieee,0.010994,2.53326813439e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,6,0.000749,cuda_mixed_edge,True
0.008475,1,0.008475,0.001623,1,0.001623,6.6e-05,1,6.6e-05,5.866666666667e-05,3,0.000176,9.75e-06,4,3.9e-05,5.05e-05,4,0.000202,1.3e-05,1,1.3e-05,0.010101,1,0.010101,0.000207,1,0.000207,0.010323,1,0.010323,1e-05,4,4e-05,0.00012225,4,0.000489,1.84e-05,5,9.2e-05,0.0001374,5,0.000687,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000751,1,0.000751,4.6e-05,1,4.6e-05,0.010324,cuda,30,case30_ieee,mixed,case30_ieee,0.011076,2.296878042598e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,7,0.000752,cuda_mixed_edge,True
0.008466,1,0.008466,0.001541,1,0.001541,6.7e-05,1,6.7e-05,5.833333333333e-05,3,0.000175,9.5e-06,4,3.8e-05,5.1e-05,4,0.000204,1.4e-05,1,1.4e-05,0.01001,1,0.01001,0.000216,1,0.000216,0.010242,1,0.010242,1.175e-05,4,4.7e-05,0.000122,4,0.000488,1.82e-05,5,9.1e-05,0.0001388,5,0.000694,1.5e-05,4,6e-05,1.5e-05,1,1.5e-05,0.000757,1,0.000757,4.6e-05,1,4.6e-05,0.010243,cuda,30,case30_ieee,mixed,case30_ieee,0.011001,2.227889810659e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,8,0.000758,cuda_mixed_edge,True
0.008468,1,0.008468,0.00154,1,0.00154,6.6e-05,1,6.6e-05,5.833333333333e-05,3,0.000175,9.25e-06,4,3.7e-05,5.05e-05,4,0.000202,1.3e-05,1,1.3e-05,0.010011,1,0.010011,0.000213,1,0.000213,0.010239,1,0.010239,1e-05,4,4e-05,0.0001215,4,0.000486,1.82e-05,5,9.1e-05,0.0001368,5,0.000684,1.5e-05,4,6e-05,1.6e-05,1,1.6e-05,0.000748,1,0.000748,4.6e-05,1,4.6e-05,0.01024,cuda,30,case30_ieee,mixed,case30_ieee,0.01099,1.796177962769e-13,cuda_edge,5,edge_based,0.341154734562,operators,24,cuda_edge,5,9,0.000749,cuda_mixed_edge,True
