analyze_sec,backend,buses,case_name,case_stem,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,newtonpf.init_index.avg_sec,newtonpf.init_index.count,newtonpf.init_index.total_sec,newtonpf.jacobian.avg_sec,newtonpf.jacobian.count,newtonpf.jacobian.total_sec,newtonpf.mismatch.avg_sec,newtonpf.mismatch.count,newtonpf.mismatch.total_sec,newtonpf.solve.avg_sec,newtonpf.solve.count,newtonpf.solve.total_sec,newtonpf.update_voltage.avg_sec,newtonpf.update_voltage.count,newtonpf.update_voltage.total_sec,pq,profile,pv,repeat_idx,runpf.build_Sbus.avg_sec,runpf.build_Sbus.count,runpf.build_Sbus.total_sec,runpf.build_Ybus.avg_sec,runpf.build_Ybus.count,runpf.build_Ybus.total_sec,runpf.bus_indexing.avg_sec,runpf.bus_indexing.count,runpf.bus_indexing.total_sec,runpf.load_case_data.avg_sec,runpf.load_case_data.count,runpf.load_case_data.total_sec,runpf.newtonpf.avg_sec,runpf.newtonpf.count,runpf.newtonpf.total_sec,solve_sec,source_profile,success
,python,,case118_ieee,pglib_opf_case118_ieee,fp64,,0.011282108724117279,6.14822223325176e-11,pypower,4,pypower,,operators,1.1218711733818054e-05,1,1.1218711733818054e-05,0.0019451435655355453,4,0.007780574262142181,3.524981439113617e-05,5,0.00017624907195568085,0.0002566557377576828,4,0.0010266229510307312,2.0470470190048218e-05,4,8.188188076019287e-05,,pypower,,0,0.00011656060814857483,1,0.00011656060814857483,0.0010421611368656158,1,0.0010421611368656158,0.00044566020369529724,1,0.00044566020369529724,0.0002533812075853348,1,0.0002533812075853348,0.009134316816926003,1,0.009134316816926003,0.009134316816926003,pypower,True
,python,,case118_ieee,pglib_opf_case118_ieee,fp64,,0.011016789823770523,6.14822223325176e-11,pypower,4,pypower,,operators,1.1529773473739624e-05,1,1.1529773473739624e-05,0.0018840907141566277,4,0.007536362856626511,3.486387431621552e-05,5,0.00017431937158107758,0.000253971666097641,4,0.001015886664390564,2.048211172223091e-05,4,8.192844688892365e-05,,pypower,,1,0.00011513940989971161,1,0.00011513940989971161,0.0010371133685112,1,0.0010371133685112,0.00045295991003513336,1,0.00045295991003513336,0.00025369971990585327,1,0.00025369971990585327,0.008879527449607849,1,0.008879527449607849,0.008879527449607849,pypower,True
,python,,case118_ieee,pglib_opf_case118_ieee,fp64,,0.011063318699598312,6.14822223325176e-11,pypower,4,pypower,,operators,1.1470168828964233e-05,1,1.1470168828964233e-05,0.0019003832712769508,4,0.007601533085107803,3.4986063838005066e-05,5,0.00017493031919002533,0.0002514165826141834,4,0.0010056663304567337,2.035452052950859e-05,4,8.141808211803436e-05,,pypower,,2,0.0001148805022239685,1,0.0001148805022239685,0.0010360311716794968,1,0.0010360311716794968,0.0004532206803560257,1,0.0004532206803560257,0.0002580825239419937,1,0.0002580825239419937,0.008933555334806442,1,0.008933555334806442,0.008933555334806442,pypower,True
,python,,case118_ieee,pglib_opf_case118_ieee,fp64,,0.01105094887316227,6.14822223325176e-11,pypower,4,pypower,,operators,1.12093985080719e-05,1,1.12093985080719e-05,0.001892284955829382,4,0.007569139823317528,3.6351755261421205e-05,5,0.00018175877630710602,0.00025028642266988754,4,0.0010011456906795502,2.0229723304510117e-05,4,8.091889321804047e-05,,pypower,,3,0.00011388026177883148,1,0.00011388026177883148,0.0010385923087596893,1,0.0010385923087596893,0.0004454124718904495,1,0.0004454124718904495,0.0002501513808965683,1,0.0002501513808965683,0.008903136476874352,1,0.008903136476874352,0.008903136476874352,pypower,True
,python,,case118_ieee,pglib_opf_case118_ieee,fp64,,0.011122122406959534,6.14822223325176e-11,pypower,4,pypower,,operators,1.0931864380836487e-05,1,1.0931864380836487e-05,0.001905991230159998,4,0.007623964920639992,3.5312026739120483e-05,5,0.00017656013369560242,0.0002554389648139477,4,0.0010217558592557907,2.041459083557129e-05,4,8.165836334228516e-05,,pypower,,4,0.00011622719466686249,1,0.00011622719466686249,0.001052960753440857,1,0.001052960753440857,0.00045271962881088257,1,0.00045271962881088257,0.00025377050042152405,1,0.00025377050042152405,0.008974485099315643,1,0.008974485099315643,0.008974485099315643,pypower,True
,python,,case118_ieee,pglib_opf_case118_ieee,fp64,,0.010988207533955574,6.14822223325176e-11,pypower,4,pypower,,operators,1.1099502444267273e-05,1,1.1099502444267273e-05,0.001888880506157875,4,0.0075555220246315,3.463029861450195e-05,5,0.00017315149307250977,0.00024543004110455513,4,0.0009817201644182205,2.0012259483337402e-05,4,8.004903793334961e-05,,pypower,,5,0.00011415034532546997,1,0.00011415034532546997,0.001036832109093666,1,0.001036832109093666,0.0004504118114709854,1,0.0004504118114709854,0.0002521183341741562,1,0.0002521183341741562,0.008859947323799133,1,0.008859947323799133,0.008859947323799133,pypower,True
,python,,case118_ieee,pglib_opf_case118_ieee,fp64,,0.0109983179718256,6.14822223325176e-11,pypower,4,pypower,,operators,1.1401250958442688e-05,1,1.1401250958442688e-05,0.0018886295147240162,4,0.007554518058896065,3.5529956221580505e-05,5,0.00017764978110790253,0.0002478123642504215,4,0.000991249457001686,2.0252540707588196e-05,4,8.101016283035278e-05,,pypower,,6,0.00011534988880157471,1,0.00011534988880157471,0.001034751534461975,1,0.001034751534461975,0.0004514586180448532,1,0.0004514586180448532,0.00025013089179992676,1,0.00025013089179992676,0.008875494822859764,1,0.008875494822859764,0.008875494822859764,pypower,True
,python,,case118_ieee,pglib_opf_case118_ieee,fp64,,0.011009091511368752,6.14822223325176e-11,pypower,4,pypower,,operators,1.082010567188263e-05,1,1.082010567188263e-05,0.0018848408944904804,4,0.007539363577961922,3.4490227699279784e-05,5,0.00017245113849639893,0.00025467248633503914,4,0.0010186899453401566,2.014031633734703e-05,4,8.056126534938812e-05,,pypower,,7,0.00011431053280830383,1,0.00011431053280830383,0.0010335128754377365,1,0.0010335128754377365,0.00044727884232997894,1,0.00044727884232997894,0.00024946220219135284,1,0.00024946220219135284,0.008881006389856339,1,0.008881006389856339,0.008881006389856339,pypower,True
,python,,case118_ieee,pglib_opf_case118_ieee,fp64,,0.011117713525891304,6.14822223325176e-11,pypower,4,pypower,,operators,1.1110678315162659e-05,1,1.1110678315162659e-05,0.0019192462787032127,4,0.007676985114812851,3.4450739622116086e-05,5,0.00017225369811058044,0.0002467758022248745,4,0.000987103208899498,2.02227383852005e-05,4,8.0890953540802e-05,,pypower,,8,0.0001256801187992096,1,0.0001256801187992096,0.0010391436517238617,1,0.0010391436517238617,0.0004504937678575516,1,0.0004504937678575516,0.0002516210079193115,1,0.0002516210079193115,0.008984958752989769,1,0.008984958752989769,0.008984958752989769,pypower,True
,python,,case118_ieee,pglib_opf_case118_ieee,fp64,,0.01096956804394722,6.14822223325176e-11,pypower,4,pypower,,operators,1.1431053280830383e-05,1,1.1431053280830383e-05,0.0018821535632014275,4,0.00752861425280571,3.461316227912903e-05,5,0.00017306581139564514,0.00024759257212281227,4,0.000990370288491249,2.0293984562158585e-05,4,8.117593824863434e-05,,pypower,,9,0.00011523999273777008,1,0.00011523999273777008,0.0010499395430088043,1,0.0010499395430088043,0.0004485715180635452,1,0.0004485715180635452,0.0002513621002435684,1,0.0002513621002435684,0.0088422242552042,1,0.0088422242552042,0.0088422242552042,pypower,True
