analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.010368,cuda,30,case30_ieee,mixed,case30_ieee,0.011057,2.143439235039e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,0,0.000688,cuda_mixed_edge,True
0.010167,cuda,30,case30_ieee,mixed,case30_ieee,0.010852,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,1,0.000685,cuda_mixed_edge,True
0.010184,cuda,30,case30_ieee,mixed,case30_ieee,0.010868,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,2,0.000684,cuda_mixed_edge,True
0.010155,cuda,30,case30_ieee,mixed,case30_ieee,0.010838,1.293895546262e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,3,0.000682,cuda_mixed_edge,True
0.010232,cuda,30,case30_ieee,mixed,case30_ieee,0.010916,2.29446584649e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,4,0.000683,cuda_mixed_edge,True
0.010146,cuda,30,case30_ieee,mixed,case30_ieee,0.01084,2.283817160626e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,5,0.000694,cuda_mixed_edge,True
0.010128,cuda,30,case30_ieee,mixed,case30_ieee,0.010811,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,6,0.000683,cuda_mixed_edge,True
0.010176,cuda,30,case30_ieee,mixed,case30_ieee,0.01086,1.293895546262e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,7,0.000684,cuda_mixed_edge,True
0.010148,cuda,30,case30_ieee,mixed,case30_ieee,0.010831,2.182698466413e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,8,0.000683,cuda_mixed_edge,True
0.010166,cuda,30,case30_ieee,mixed,case30_ieee,0.01085,2.261128963019e-13,cuda_edge,5,edge_based,0.341154734562,end2end,24,cuda_edge,5,9,0.000683,cuda_mixed_edge,True
0.010916,cuda,118,case118_ieee,mixed,case118_ieee,0.011703,6.321969483537e-11,cuda_edge,5,edge_based,1.002563617484,end2end,64,cuda_edge,53,0,0.000787,cuda_mixed_edge,True
0.010627,cuda,118,case118_ieee,mixed,case118_ieee,0.011417,6.516653006302e-11,cuda_edge,5,edge_based,1.002563617484,end2end,64,cuda_edge,53,1,0.000789,cuda_mixed_edge,True
0.010597,cuda,118,case118_ieee,mixed,case118_ieee,0.011383,6.875720774926e-11,cuda_edge,5,edge_based,1.002563617482,end2end,64,cuda_edge,53,2,0.000786,cuda_mixed_edge,True
